Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Industrials.csv_Open,S&P 500 Industrials.csv_High,S&P 500 Industrials.csv_Low,S&P 500 Industrials.csv_Close,S&P 500 Industrials.csv_Volume,S&P 500 Industrials.csv_Dividends,S&P 500 Industrials.csv_Stock Splits,S&P 500 Industrials.csv_Capital Gains
2014.11.26,2014.11.26,378.27,363.99,376.43,23979.74,8916241.87,365.35,direct,1341.93,54658979.56,54660320.39,947414.66,68160269.6,69107684.26,1893013.53,136486441.0,138379454.5,77641774.34,48.11818672592028,48.12655252930995,47.9090863098464,48.00109100341797,5373800,0.0,0.0,0.0
2014.11.28,2014.11.28,383.25,358.37,368.83,43015.35,16118258.33,377.59,direct,1278.52,66223565.51,66224845.54,754447.48,76757310.79,77511758.27,1500652.16,153626169.2,155126821.4,86438016.08,48.126554785676085,48.13491739883869,47.53271034193308,47.5996208190918,5866000,0.0,0.0,0.0
2014.12.10,2014.12.10,354.07,345.09,352.19,27133.46,9535221.36,347.94,direct,3267.85,29355802.18,29359069.34,42535.67,85694852.4,85737388.06,222911.24,171571218.1,171794125.9,91911534.65,47.239966064818034,47.33197075926268,46.42029280890448,46.47047805786133,12942200,0.0,0.0,0.0
2014.12.11,2014.12.11,367.13,337.8,347.94,51080.97,18063629.15,347.68,direct,2838.11,75897323.64,75900164.19,69939.31,180336807.6,180406750.4,304800.63,360850358.3,361155158.9,190331682.8,46.39520301546368,47.0894147627849,46.32828934840564,46.69630813598633,11749900,0.0,0.0,0.0
2014.12.12,2014.12.12,356.43,346.0,347.68,26850.92,9490205.28,353.4,direct,1966.32,30584144.24,30586109.14,22515.11,81201198.62,81223713.74,193429.96,162575944.9,162769374.9,88070831.67,46.31154833647134,46.51228609243233,45.82643714471138,45.85152816772461,13168800,0.0,0.0,0.0
2014.12.15,2014.12.15,351.22,343.56,349.35,22160.68,7746836.16,345.37,direct,1325.88,18273568.14,18274894.37,15545.1,27498877.46,27514422.56,179827.25,55195227.11,55375054.37,34069168.71,46.23628149224513,46.26137571098687,45.45842771425111,45.700984954833984,16225600,0.0,0.0,0.0
2014.12.16,2014.12.16,346.45,328.88,345.37,38589.75,13001054.77,330.22,direct,7221.91,40455962.17,40463184.08,36416.66,50834565.43,50870982.09,300889.86,101803916.8,102104806.6,67468390.76,45.62570214959072,46.64611302211958,45.59224532313632,45.7427978515625,15504600,0.0,0.0,0.0
2014.12.17,2014.12.17,335.67,314.31,330.22,61338.52,19834674.23,320.02,direct,4925.11,57475278.38,57480200.29,59194.1,66528397.76,66587591.86,335502.57,133150084.6,133485587.1,77012339.37,45.60897801537489,46.28646445685413,45.28278190338747,46.16936874389648,21899700,0.0,0.0,0.0
2014.12.18,2014.12.18,325.62,303.4,320.02,60516.23,18932813.68,310.34,direct,15178.73,68185630.01,68200811.84,454778.44,76292160.8,76746939.24,1037358.0,152794505.6,153831863.6,91125798.33,47.047601105487,47.36543468188423,46.646128625594535,47.33197784423828,14040400,0.0,0.0,0.0
2014.12.19,2014.12.19,320.24,306.36,310.34,41711.62,13119110.69,317.78,direct,18043.55,41514194.48,41532238.03,508870.65,48508637.15,49017504.62,1255669.54,97118388.72,98374058.26,59176302.02,47.48000217729296,47.7827980946057,47.36224892245702,47.597755432128906,12359000,0.316,0.0,0.0
2014.12.22,2014.12.22,335.26,319.89,322.63,35363.79,11694687.77,330.84,direct,5296.75,40961545.22,40966841.97,279341.45,47373780.23,47653124.99,778066.2,94834998.17,95613064.37,54227789.2,47.77439214336696,48.06877853107265,47.707105934643614,48.05195617675781,6987900,0.0,0.0,0.0
2014.12.23,2014.12.23,339.32,328.0,330.84,24066.78,8057502.86,335.25,direct,3674.34,39458656.8,39462331.14,320207.33,45929360.63,46249567.97,770877.2,92049501.98,92820379.19,51328089.18,48.29585903571219,48.42202505417277,48.14446430550869,48.22857284545898,5552900,0.0,0.0,0.0
2014.12.24,2014.12.24,336.28,320.65,335.25,21524.09,7112691.11,322.4,direct,1002.66,23618485.59,23619488.26,344203.91,28521025.73,28865229.64,836927.83,57117044.92,57953972.75,35455001.82,48.33792936970549,48.413628359206974,48.23699524467953,48.279052734375,1958200,0.0,0.0,0.0
2014.12.26,2014.12.26,332.88,316.36,318.99,23005.85,7518851.52,329.98,direct,2475.51,34790263.27,34792738.12,354837.39,49786702.64,50141536.73,794195.86,99601186.3,100395382.2,57560678.36,48.44726985901298,48.44726985901298,48.279052734375,48.279052734375,5733900,0.0,0.0,0.0
2014.12.29,2014.12.29,321.61,308.28,316.53,20355.29,6457547.05,314.12,direct,281.95,29473590.61,29473873.32,453473.06,70664086.53,71117562.72,1044081.48,141380816.4,142424897.9,74588158.38,48.22016074614079,48.39679059589476,47.86689783809789,48.354736328125,3566200,0.0,0.0,0.0
2014.12.30,2014.12.30,316.18,309.25,314.12,22777.45,7163083.26,311.27,direct,1496.59,26589884.9,26591382.11,453934.38,43640779.26,44094713.64,1040326.59,87349197.49,88389524.08,47503490.55,48.55660673053737,48.55660673053737,48.00148195508058,48.06877136230469,3602800,0.0,0.0,0.0
2014.12.31,2014.12.31,319.09,308.89,311.27,20496.34,6472822.84,318.24,direct,917.8,23688302.6,23689222.32,269167.39,29482931.09,29752098.48,678013.5,59024647.47,59702660.97,32414516.6,48.26222976970087,48.26222976970087,47.56411651884746,47.589351654052734,5572900,0.0,0.0,0.0
2015.10.12,2015.10.12,248.02,244.65,247.65,40389.34,9961674.07,245.35,direct,554768.25,53376049.52,53930817.77,806529.24,67616261.66,68422793.36,1662263.42,135319345.3,136981608.8,104504761.8,45.53883341163698,45.62420674949583,45.3510081602066,45.581520080566406,9030800,0.0,0.0,0.0
2015.10.13,2015.10.13,251.19,243.11,245.35,74881.9,18553307.06,248.78,direct,933293.19,84328125.67,85261418.87,1177687.2,103542111.6,104719798.8,2418086.87,207287362.0,209705448.9,151622924.1,45.24856139979891,45.513223969107976,45.07781146014094,45.09488677978516,10302500,0.0,0.0,0.0
2015.10.14,2015.10.14,255.06,248.28,248.78,69581.72,17511356.73,252.33,direct,1571647.5,171755174.4,173326821.9,1937586.56,191098277.5,193035861.5,3981880.95,382343721.4,386325602.3,251276958.8,44.94975721684527,45.18026591966521,44.539956006358494,44.60825729370117,11827900,0.0,0.0,0.0
2015.10.15,2015.10.15,256.76,251.17,252.33,60635.46,15465023.84,254.44,direct,1190585.83,108505251.0,109695836.8,1448185.97,130384126.8,131832312.8,3031151.35,260918754.8,263949906.2,168173425.8,44.932676128341406,45.12049813085938,44.56556489795124,45.09488677978516,13924800,0.0,0.0,0.0
2015.10.16,2015.10.16,267.27,253.93,254.44,95178.55,24886162.93,262.87,direct,771957.19,151366237.1,152138194.3,1193690.04,175148845.7,176342535.8,2488621.83,350569509.6,353058131.4,213615737.9,45.24854723912824,45.24854723912824,44.66799958004582,44.86436080932617,13954700,0.0,0.0,0.0
2015.10.19,2015.10.19,265.95,259.89,261.67,58169.97,15352671.06,263.82,direct,605915.39,100855312.5,101461227.9,899177.71,117916889.6,118816067.3,1873261.82,235950179.2,237823441.0,136850617.8,44.69362518404503,44.97536307472515,44.62532716183375,44.92413711547852,8112300,0.0,0.0,0.0
2015.10.20,2015.10.20,272.12,262.7,263.82,75401.79,20200355.34,269.75,direct,797243.43,122989744.9,123786988.3,1041510.15,143566266.8,144607776.9,2155860.88,287223412.3,289379273.2,160721875.8,44.77046215374893,45.36808531327385,44.68508881243861,45.22294998168945,11314700,0.0,0.0,0.0
2015.10.21,2015.10.21,272.17,263.54,269.75,59638.03,16006977.1,267.11,direct,920696.12,105845446.7,106766142.8,1165326.14,129041391.3,130206717.4,2394555.67,258181362.1,260575917.8,150967529.6,45.27417012771786,45.74373324876717,45.17172147257257,45.231483459472656,16097800,0.0,0.0,0.0
2015.10.22,2015.10.22,278.74,266.8,267.11,93154.36,25481882.58,274.42,direct,1332789.34,139656333.6,140989122.9,1551683.19,161464087.6,163015773.5,3203178.43,323079781.2,326282959.6,183397649.4,45.410763649156,46.67430775798411,45.34246564000013,46.49502182006836,20908800,0.0,0.0,0.0
2015.10.23,2015.10.23,279.77,273.17,274.42,69321.79,19221822.38,276.92,direct,1212225.61,63532047.0,64744269.84,1604360.94,82960444.05,84564805.0,3276982.67,166042588.9,169319571.6,97760458.38,46.76822394903743,46.83652522020344,46.36696537968061,46.665775299072266,13400900,0.0,0.0,0.0
2015.10.26,2015.10.26,287.62,279.62,287.86,73205.79,20794049.79,285.15,direct,1329389.26,103710432.3,105039821.5,1575034.58,131629671.2,133204705.8,3216782.85,263371711.5,266588494.4,147925868.3,46.56333541870117,46.80238339923605,46.46088349265667,46.56333541870117,11294900,0.0,0.0,0.0
2015.10.27,2015.10.27,298.43,285.09,285.15,105868.3,31003938.2,294.66,direct,1999701.25,169270807.9,171270509.2,2252053.97,200005006.9,202257060.8,4624503.06,400166098.1,404790598.2,216290090.1,46.179142056744446,46.27305468010225,45.95716942981292,46.05107879638672,14483600,0.0,0.0,0.0
2015.10.28,2015.10.28,307.46,294.02,294.66,116408.66,35117112.66,303.54,direct,2511690.3,173201790.8,175713481.1,2887500.14,206662680.5,209550180.7,5860765.5,413539414.4,419400179.9,222457408.7,46.22183632198686,46.4438122421881,45.85472505585634,46.41819763183594,13933200,0.0,0.0,0.0
2015.10.29,2015.10.29,318.48,300.16,303.54,138919.55,43194878.81,313.63,direct,2927927.36,204302536.9,207230464.2,4943727.74,243370027.2,248313754.9,10091634.87,486973426.5,497065061.3,345912396.9,46.14499468908242,46.46087996175199,46.12791936937269,46.39258193969727,13466100,0.0,0.0,0.0
2015.10.30,2015.10.30,334.92,310.82,313.63,156489.02,50796456.31,327.12,direct,3095016.44,416387649.2,419482665.7,4863737.92,470918249.0,475781986.9,9912874.38,942234446.0,952147320.4,739550580.0,46.40965056215297,46.58040047782564,46.31573794569381,46.33281326293945,14763600,0.0,0.0,0.0
2015.11.10,2015.11.10,381.38,323.21,380.22,210288.65,74896052.37,336.69,direct,1225548.23,361828288.8,363053837.1,2373950.69,410041919.7,412415870.4,4827343.38,820324859.0,825152199.0,505633015.3,46.29015060661744,46.623111323638255,46.08524995018169,46.46943664550781,18957300,0.0,0.0,0.0
2015.11.11,2015.11.11,341.76,292.38,336.69,263962.67,83078426.53,304.71,direct,1369058.98,337635469.5,339004528.5,2533758.11,401631919.1,404165677.2,5152405.38,803651980.9,808804386.3,462900022.8,46.58040839452521,46.77676969104758,46.4352698016617,46.52918243408203,12916000,0.0,0.0,0.0
2015.11.12,2015.11.12,346.13,306.07,304.71,164613.86,54120828.19,333.85,direct,1048272.31,307950684.9,308998960.5,1855237.84,364723787.0,366579024.8,3818492.84,729813022.9,733631515.7,442298682.0,46.20474909308536,46.51209828382697,45.88886387228257,45.89739990234375,19057100,0.0,0.0,0.0
2015.11.13,2015.11.13,341.79,323.91,333.85,97247.84,32480298.94,333.77,direct,629413.45,227448484.4,228077901.2,869444.15,272905378.3,273774825.8,1807291.12,546118923.2,547926214.3,319436224.0,45.71811623105198,46.0681521030549,45.615667581310205,45.6925048828125,13959100,0.0,0.0,0.0
2015.11.16,2015.11.16,332.01,314.06,317.45,87141.33,28260517.56,330.21,direct,668275.7,144724815.2,145393090.9,1025404.42,179937316.6,180962717.8,2099518.11,360128809.1,362228327.2,202609459.3,45.4534652443076,46.31574777919313,45.4534652443076,46.28159713745117,13303900,0.0,0.0,0.0
2015.11.17,2015.11.17,342.91,328.15,330.21,98247.88,32944787.48,333.91,direct,1070472.05,145591805.5,146662277.6,1508822.42,183153057.6,184661880.0,3121941.63,366607088.3,369729029.9,209213387.4,46.34135390449032,46.51210383715392,46.05107999599742,46.18767929077149,15564400,0.0,0.0,0.0
2015.11.18,2015.11.18,337.39,329.42,333.91,78355.69,26194853.26,335.92,direct,718411.95,101841598.7,102560010.7,1071319.42,132234968.5,133306284.5,2193779.31,264715524.7,266909304.0,148986079.5,46.23036780993496,46.84506298932368,46.23036780993496,46.82798767089844,10434800,0.0,0.0,0.0
2015.11.19,2015.11.19,335.64,323.36,335.92,86374.86,28543062.16,324.98,direct,465969.32,125846340.6,126312310.0,720851.14,154409203.3,155130057.7,1491378.72,308973968.1,310465346.8,176963436.0,46.71700884599323,47.07558080754676,46.71700884599323,47.03289413452149,12257400,0.0,0.0,0.0
2015.11.20,2015.11.20,327.06,309.48,324.98,109984.76,35090324.43,321.12,direct,645862.23,143323733.1,143969595.3,1181772.98,178874173.6,180055949.8,2416848.67,357875035.6,360291884.2,200287832.9,47.22071562315928,47.43415222798082,47.09265235755271,47.27193832397461,9014100,0.0,0.0,0.0
2015.11.23,2015.11.23,325.0,319.89,322.78,42733.54,13839023.95,322.12,direct,488159.98,109400040.4,109888200.4,943302.65,133584980.8,134528283.4,1926313.03,267356994.1,269283307.1,145099234.2,47.31462878191578,47.37439403229242,46.91337014733698,47.03289413452149,9956000,0.0,0.0,0.0
2015.11.24,2015.11.24,323.26,315.54,322.12,50660.16,16282941.39,318.35,direct,487654.9,130840417.4,131328072.3,1327780.55,156205568.1,157533351.8,2710587.89,312550497.1,315261088.2,168685372.0,46.725546551463246,47.06704646146576,46.563335885443536,46.95605850219727,15131400,0.0,0.0,0.0
2015.11.25,2015.11.25,330.04,315.69,318.35,77684.42,25200934.79,327.52,direct,806088.95,353962622.0,354768707.6,1545576.71,388016376.4,389561953.1,3150257.67,776146195.9,779296453.6,442991532.0,47.08412178264434,47.09265781484137,46.87068515308889,46.95605850219727,6406800,0.0,0.0,0.0
2015.11.27,2015.11.27,363.9,345.15,353.74,103479.86,36955394.2,359.52,direct,520275.77,440160300.1,440680575.8,1022669.02,496876712.0,497899381.0,2086898.55,994221076.8,996307975.4,572856518.3,46.92189982660492,47.10118578310867,46.83652649211284,47.04142379760742,4454500,0.0,0.0,0.0
2015.11.30,2015.11.30,382.56,367.87,370.84,129767.07,48913368.38,377.97,direct,1121958.59,574426593.8,575548552.4,1715450.86,635458316.8,637173767.7,3515177.7,1271431391.0,1274946565.0,813400454.6,47.041423409318256,47.07557404554679,46.70846284804992,46.73407745361328,11017800,0.0,0.0,0.0
2015.12.10,2015.12.10,420.36,409.53,416.0,71661.75,29794270.99,415.49,direct,1041907.65,560598810.5,561640718.2,1315952.39,625646678.5,626962630.9,2780695.91,1252632103.0,1255412799.0,732115741.7,45.42785191302304,45.98278845820112,45.42785191302304,45.68397521972656,13231600,0.0,0.0,0.0
2015.12.11,2015.12.11,453.37,413.72,415.49,175058.38,76433917.46,449.83,direct,1323782.22,691169242.4,692493024.7,2071332.2,785455477.2,787526813.9,4323163.19,1573620699.0,1577943867.0,949761539.1,45.3083223958439,45.42784637394619,44.84729854592008,44.91559982299805,24625500,0.0,0.0,0.0
