Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Real Estate.csv_Open,S&P 500 Real Estate.csv_High,S&P 500 Real Estate.csv_Low,S&P 500 Real Estate.csv_Close,S&P 500 Real Estate.csv_Volume,S&P 500 Real Estate.csv_Dividends,S&P 500 Real Estate.csv_Stock Splits,S&P 500 Real Estate.csv_Capital Gains
2017.11.15,2017.11.15,7330.06,6596.94,6597.06,131120.23,922959468.5,7283.22,direct,1081922695.0,2053385454.0,3135308076.0,1241182026.0,2261602007.0,3502784034.0,2487109799.0,6233137795.0,8720247667.0,4909684515.0,27.19586743885245,27.219962028645096,26.98703744761552,27.01113510131836,1761200,0.0,0.0,0.0
2017.11.16,2017.11.16,7964.64,7119.17,7283.02,133937.8,1010130763.0,7853.68,direct,1508087116.0,2286026242.0,3794113436.0,1736041749.0,2474024099.0,4210065848.0,3437008963.0,7187423346.0,10624432308.0,6628115749.0,26.99506736890022,27.187830188989405,26.99506736890022,27.11554336547852,2092100,0.0,0.0,0.0
2017.11.17,2017.11.17,8000.19,7534.7,7853.68,117347.03,917599923.2,7699.95,direct,1257554910.0,2097616606.0,3355171516.0,1543355802.0,2274515873.0,3817871675.0,2957044061.0,6806500239.0,9763544300.0,5896592296.0,27.003101364961893,27.147675030661087,26.94687861318,26.954912185668945,1758600,0.0,0.0,0.0
2017.11.20,2017.11.20,8294.12,7947.28,8042.64,75703.64,617354329.0,8244.69,direct,1215632381.0,1323111232.0,2538743530.0,1543129359.0,1489428395.0,3032557753.0,2951299243.0,4250423456.0,7201722699.0,4462145694.0,26.97900834398113,27.01113650798461,26.85852926092328,26.89065742492676,1567000,0.0,0.0,0.0
2017.11.21,2017.11.21,8368.36,7819.06,8245.87,115454.28,938345413.2,8099.97,direct,1193405840.0,1914335165.0,3107741005.0,1517785582.0,2112636686.0,3630422268.0,2933829303.0,6268550421.0,9202379724.0,5317667079.0,26.970973567968063,27.063338194977483,26.92037003251768,27.03522682189941,1228600,0.0,0.0,0.0
2017.11.22,2017.11.22,8304.37,8091.63,8099.92,65811.68,539697375.4,8234.55,direct,1454455721.0,1185528411.0,2639984131.0,1718543915.0,1343867855.0,3062411770.0,3371530848.0,3785893240.0,7157424005.0,4749526384.0,27.01916717805963,27.04326176925065,26.89869115819412,26.94688034057617,881100,0.0,0.0,0.0
2017.11.24,2017.11.24,8332.94,7900.17,8013.38,72994.63,595710405.8,8200.8,direct,1913598536.0,1432040590.0,3345639126.0,2114087758.0,1595827705.0,3709915464.0,4265116184.0,4741196325.0,9006312509.0,6399519128.0,26.97900731270033,27.083422309765147,26.97900731270033,27.04326057434082,407300,0.0,0.0,0.0
2017.11.27,2017.11.27,9733.61,9316.84,9318.42,106902.79,1025175620.0,9733.2,direct,1683639787.0,2236317162.0,3919956949.0,1997360192.0,2519850924.0,4517211116.0,3897898987.0,7586071166.0,11483970154.0,6840380931.0,27.0673532867177,27.09144787244518,26.96293830871582,26.96293830871582,652400,0.0,0.0,0.0
2017.11.28,2017.11.28,9969.58,9638.2,9732.63,87754.89,865328615.7,9906.04,direct,2143168782.0,2119468879.0,4262637661.0,2507972475.0,2429103259.0,4937075832.0,4894289863.0,7459778390.0,12354068352.0,7440016138.0,26.98703137864868,27.01112902693233,26.76214042073128,26.89868354797364,1720900,0.0,0.0,0.0
2017.11.29,2017.11.29,11417.84,8938.7,9906.04,233325.32,2418792361.0,9837.86,direct,2744934020.0,4987697527.0,7732631547.0,3181046748.0,5383032816.0,8564079564.0,6190701348.0,16793371932.0,22984073182.0,12822741984.0,26.890653441302053,26.91233979559623,26.673792962270195,26.83443069458008,2106900,0.0,0.0,0.0
2017.11.30,2017.11.30,10689.06,9023.77,9848.05,187008.87,1836210107.0,9946.76,direct,1621543792.0,3964808078.0,5586351970.0,1910568986.0,4204814146.0,6115383132.0,3748319333.0,11687293102.0,15435612435.0,8924758858.0,26.8986843236342,26.94687349377209,26.77017476341715,26.86655616760254,2192500,0.0,0.0,0.0
2017.12.11,2017.12.11,17399.18,15024.56,15060.45,159724.56,2634267595.0,16732.47,direct,3038938317.0,5059380389.0,8098318706.0,3818817494.0,5749232853.0,9568050347.0,7390345479.0,14176113854.0,21566459333.0,12838365594.0,26.657733683708468,26.73002052307129,26.565369039134588,26.73002052307129,1670700,0.0,0.0,0.0
2017.12.12,2017.12.12,17560.65,16254.53,16733.29,132846.57,2246138896.0,17083.9,direct,5581093677.0,4096840857.0,9677934364.0,6574662550.0,4708460536.0,11283123086.0,12973406715.0,11620888873.0,24594295588.0,18025832785.0,26.81836813105404,26.93001088641476,26.64166630913286,26.85049629211425,1017900,0.0,0.0,0.0
2017.12.13,2017.12.13,17267.96,15669.86,17083.9,155407.35,2576055942.0,16286.82,direct,4951792146.0,4124437814.0,9076229961.0,5838708519.0,4732892074.0,10571600593.0,11458784395.0,11701371042.0,23160155274.0,17147894401.0,26.890656691712664,27.043260870702653,26.826403429368032,26.842464447021484,1735300,0.0,0.0,0.0
2017.12.14,2017.12.14,16941.08,16023.64,16286.82,107918.03,1773813863.0,16467.91,direct,6344125644.0,3229618497.0,9573744141.0,6736640420.0,3459583308.0,10196223728.0,13736101601.0,8712356019.0,22448457621.0,16311860908.0,26.86655616760254,26.96293757178793,26.82639750451776,26.86655616760254,981400,0.0,0.0,0.0
2017.12.15,2017.12.15,17987.03,16442.2,16467.91,153651.15,2682351214.0,17604.85,direct,5399469816.0,4468816180.0,9868285996.0,6355843434.0,5091871891.0,11447715325.0,12411961479.0,12540103662.0,24952065141.0,16314248657.0,26.959946388544097,27.016789399878665,26.845445667674365,26.951824188232425,1770300,0.365,0.0,0.0
