Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Technology.csv_Open,S&P 500 Technology.csv_High,S&P 500 Technology.csv_Low,S&P 500 Technology.csv_Close,S&P 500 Technology.csv_Volume,S&P 500 Technology.csv_Dividends,S&P 500 Technology.csv_Stock Splits,S&P 500 Technology.csv_Capital Gains
2013.12.11,2013.12.11,1056.76,856.06,1033.72,24360.35,23051224.54,919.93,direct,399921.17,57355308.08,57755229.25,407087.42,58903338.68,59310416.91,814165.65,121349530.2,122163695.8,272216845.1,30.270437489882383,30.33113417838852,29.90625735884561,29.94961166381836,7537700,0.0,0.0,0.0
2013.12.12,2013.12.12,940.98,839.51,919.93,9913.21,8798283.62,899.98,direct,1092449.72,34518561.9,35611002.63,1099766.56,35506397.95,36606155.51,2199524.12,74873575.11,77073099.23,186087874.6,29.958279357570376,29.958279357570376,29.74150453832932,29.75017738342285,5504100,0.0,0.0,0.0
2013.12.13,2013.12.13,989.89,882.11,899.98,17372.49,16173632.88,936.77,direct,453827.59,38254276.96,38708104.55,456684.74,39281538.94,39738223.68,913369.49,80951878.85,81865238.97,150568775.1,29.89757180709297,29.89757180709297,29.65478515625,29.65478515625,4852700,0.0,0.0,0.0
2013.12.16,2013.12.16,924.94,714.03,919.88,41325.66,32899151.97,759.92,direct,52442.08,41406680.54,41459130.22,62997.37,42793139.38,42856136.75,125994.74,90531929.32,90657931.66,245798996.5,29.81087590327272,30.027650735857872,29.776191136205945,29.94961166381836,6014500,0.0,0.0,0.0
2013.12.17,2013.12.17,779.96,678.88,759.92,31714.24,22933905.57,714.97,direct,20791.33,58302600.43,58323391.76,32481.09,59419812.56,59452293.64,64962.17,122296826.8,122361781.8,209644390.0,29.923590847243894,30.036314665302083,29.897578930661552,29.940933227539062,5576900,0.0,0.0,0.0
2013.12.18,2013.12.18,716.99,454.86,714.97,110503.1,62529030.46,540.98,direct,306329.93,34703628.97,35009958.89,321504.41,36519655.55,36841159.96,643008.83,83264411.95,83907420.78,179793107.1,29.914925425407265,30.19239693285131,29.50738770172076,30.1750545501709,17109800,0.0,0.0,0.0
2013.12.19,2013.12.19,745.96,522.44,540.98,45761.94,29980041.32,731.95,direct,458918.01,23657202.24,24116120.25,463141.36,24971096.41,25434237.77,926282.73,54822945.21,55749227.93,89461761.65,30.166380807072027,30.27910131719796,30.114353666284103,30.22707748413086,8661300,0.0,0.0,0.0
2013.12.20,2013.12.20,774.39,621.25,731.95,34767.79,24291048.02,649.96,direct,60680.27,6293783.67,6354463.93,62357.16,7428821.81,7491178.98,124714.32,17802306.91,17927021.23,73212443.34,30.30637308065067,30.532932080619847,30.27152066252401,30.46322059631348,8826900,0.171,0.0,0.0
2013.12.23,2013.12.23,724.92,631.01,639.49,15066.3,10210388.76,713.24,direct,2738.84,2723870.69,2726609.53,3440.67,3509504.55,3512949.5,6880.63,8226089.35,8232964.98,8683547.22,30.74205244546726,30.872759784895383,30.672344302057784,30.864044189453125,7285400,0.0,0.0,0.0
2013.12.24,2013.12.24,729.94,665.98,713.24,10945.64,7647250.76,702.75,direct,784.27,2732214.7,2733001.78,2517.95,3604236.09,3606758.96,5035.2,7886070.76,7891109.48,9358163.35,30.87275958075862,30.9511833190918,30.86404398537399,30.9511833190918,2614100,0.0,0.0,0.0
2013.12.26,2013.12.26,829.63,707.21,707.25,23529.7,18209291.31,801.98,direct,183244.41,6948683.53,7131927.94,191264.21,7691164.64,7882428.85,382528.42,18106061.87,18488590.29,50669986.6,31.012181811959145,31.064465416609057,30.95989820730924,31.02960968017578,3580200,0.0,0.0,0.0
2013.12.27,2013.12.27,836.83,767.87,801.98,13884.58,11073604.45,803.05,direct,579376.48,5295102.91,5874479.39,581496.54,6120092.23,6701588.77,1162985.04,15377805.21,16540798.28,51742141.69,31.10803335219173,31.10803335219173,30.968613730811544,31.00346946716309,3824500,0.0,0.0,0.0
2013.12.30,2013.12.30,818.83,780.96,784.96,10482.78,8411786.62,804.83,direct,216153.19,5406429.43,5622590.67,218302.09,6225698.08,6444000.17,436612.23,17708811.31,18145423.54,68465487.7,30.97732628720857,30.9947541555443,30.898902541710783,30.94247055053711,4638800,0.0,0.0,0.0
2013.12.31,2013.12.31,813.94,776.96,804.83,9167.06,7294004.88,805.94,direct,169094.27,2554080.28,2723166.49,169747.08,3163370.92,3333118.0,339502.23,10863966.43,11203460.59,40033288.37,31.012187371828023,31.160319292187577,30.977331629145805,31.142894744873047,6844700,0.0,0.0,0.0
2014.10.10,2014.10.10,378.13,353.32,360.91,28410.42,10394856.2,361.71,direct,839.89,63383853.97,63384693.14,98352.57,72676086.21,72774435.16,195554.89,145490248.0,145685799.3,90027748.96,34.24928314398205,34.4258720224882,33.59590530395508,33.59590530395508,30182600,0.0,0.0,0.0
2014.10.13,2014.10.13,391.22,366.04,373.17,23576.02,8935310.47,387.32,direct,992.31,63480950.12,63481941.66,143579.52,78460469.78,78604049.31,285342.52,157137401.1,157422743.6,93227823.3,33.55176203426456,33.878449300462705,33.18092838638877,33.225074768066406,28603900,0.0,0.0,0.0
2014.10.14,2014.10.14,407.74,385.72,387.32,28866.7,11549913.84,397.1,direct,2933.38,79775650.7,79778585.27,31597.25,94115110.4,94146707.64,49998.86,188431427.4,188481426.3,135744969.8,33.49878090812304,33.65771056033008,33.18975290002748,33.278045654296875,21542100,0.0,0.0,0.0
2014.10.15,2014.10.15,397.87,388.23,397.1,22484.5,8867207.18,393.17,direct,1571.11,48781077.64,48782650.32,89214.2,60703120.43,60792338.57,168913.7,121617318.1,121786231.8,75962508.14,32.801258592179245,33.1809234811554,32.297982505518306,33.04848098754883,29067200,0.0,0.0,0.0
2014.10.16,2014.10.16,398.84,371.56,393.17,20785.9,7999668.99,379.77,direct,1159.44,48655236.14,48656398.24,49244.78,59956640.68,60005885.45,95831.16,120078956.0,120174787.2,71472562.09,32.49223466930971,33.07497571192979,32.4039418987913,32.85424041748047,27123100,0.0,0.0,0.0
2014.10.17,2014.10.17,384.76,372.42,379.77,16567.87,6324477.58,380.48,direct,910.49,42116164.45,42117077.6,49774.39,52181781.88,52231556.27,99373.77,104513495.7,104612869.5,62495285.82,33.18093120318016,33.48112797133357,33.022001521126406,33.24273681640625,12785900,0.0,0.0,0.0
2014.10.20,2014.10.20,387.77,378.42,387.28,10555.47,4075710.38,380.39,direct,1236.65,31238182.17,31239418.44,27083.77,40370341.84,40397425.61,47411.81,80888282.61,80935694.42,49159956.51,33.05731732073776,33.49878792080818,32.889559705246214,33.48112869262695,9221400,0.0,0.0,0.0
2014.10.21,2014.10.21,388.24,377.42,380.39,9662.14,3745779.18,382.35,direct,710.02,31461864.75,31462575.92,69144.17,39225928.85,39295069.2,136598.36,78581233.47,78717831.83,45034773.58,33.719515252383324,34.15215782019947,33.719515252383324,34.134498596191406,11572800,0.0,0.0,0.0
2014.10.22,2014.10.22,383.69,376.97,382.35,10531.04,4064736.42,378.93,direct,1505.49,23136677.63,23138181.98,11564.94,30855746.98,30867311.92,20299.28,61835328.28,61855623.77,38656839.52,34.249287457976905,34.32875229490632,33.94908733714944,33.9755744934082,12079200,0.0,0.0,0.0
2014.10.23,2014.10.23,381.08,353.48,378.93,19121.88,6999640.64,355.78,direct,641.12,42727580.55,42728220.95,87991.51,51984389.11,52072380.62,180017.56,104110414.2,104290431.8,61402970.84,34.213973218491766,34.540660535817594,34.1433363022302,34.35524368286133,32216000,0.0,0.0,0.0
2014.10.24,2014.10.24,360.87,351.41,355.78,20034.01,7185001.61,355.1,direct,711.27,35413142.92,35413853.12,69546.34,44378427.2,44447973.53,141759.47,88878025.16,89019784.63,51713489.98,34.50533530407638,34.6819208065214,34.311087209603805,34.65543365478516,6903200,0.0,0.0,0.0
2014.10.27,2014.10.27,356.35,344.93,348.67,10603.46,3777108.32,350.09,direct,733.44,35446990.6,35447725.79,14518.23,40512124.23,40526642.46,29701.64,81099594.82,81129299.96,53557552.4,34.54949110477604,34.779054341470854,34.51417264739115,34.69076156616211,5943500,0.0,0.0,0.0
2014.10.28,2014.10.28,355.72,348.27,350.09,9430.8,3372185.13,351.06,direct,2886.77,29307756.13,29310641.84,25532.59,34199714.04,34225246.63,48941.27,68479037.95,68527979.22,44614611.06,34.787880379509986,35.18520117647268,34.787880379509986,35.16754531860352,7745400,0.0,0.0,0.0
2014.10.29,2014.10.29,352.83,334.72,351.06,12263.9,4259966.32,335.12,direct,2323.05,36388368.47,36390690.85,66719.04,41741334.07,41808049.76,133924.01,83566230.3,83700154.31,50908705.87,35.12339755373189,35.24700877471717,34.91149356580088,35.13222885131836,13176100,0.0,0.0,0.0
2014.10.30,2014.10.30,350.38,333.44,335.12,16120.98,5522262.77,344.86,direct,3043.73,36692048.73,36695093.84,125108.31,42784514.47,42909622.78,250485.61,85683363.82,85933849.44,51514897.12,35.105727429100426,35.308806792710854,34.955629098255976,35.24699783325195,9188200,0.0,0.0,0.0
2014.10.31,2014.10.31,347.97,336.08,344.86,14003.95,4814121.89,337.87,direct,2474.9,34811469.14,34813945.73,522053.07,40908394.11,41430447.18,1042062.03,81920990.7,82963049.36,47752849.69,35.679654108235255,35.803265338546616,35.609020562980234,35.794437408447266,9962900,0.0,0.0,0.0
2014.11.10,2014.11.10,374.67,356.6,362.04,22804.61,8387025.99,367.15,direct,7442.13,73795325.26,73802767.4,65782.27,83741903.4,83807682.0,132464.05,167524248.4,167656712.4,100206859.0,36.04165744237965,36.191759189189504,35.97985183138535,36.15644073486328,4820900,0.0,0.0,0.0
2014.11.11,2014.11.11,370.99,361.87,367.15,15790.68,5817809.67,365.42,direct,1887.76,54766741.48,54768630.7,70098.52,58102788.56,58172887.08,137189.63,116319347.0,116456536.6,69185173.24,36.18291545088375,36.19174674550546,36.02398582921316,36.17408752441406,3054300,0.0,0.0,0.0
2014.11.12,2014.11.12,442.73,365.81,365.42,38528.79,15737081.16,432.03,direct,4125.02,182095910.0,182100035.8,244494.42,196982419.5,197226913.9,482564.55,394470854.2,394953418.7,239537880.0,36.05930859969743,36.31536228402957,36.04164937648634,36.28887176513672,4516600,0.0,0.0,0.0
2014.11.13,2014.11.13,480.45,390.88,432.03,58200.73,25304725.28,428.72,direct,1703.73,265312544.6,265314246.6,343717.69,281101843.4,281445561.1,686170.65,562686618.5,563372793.5,334774955.1,36.37717560039712,36.60673881454952,36.31536999011943,36.48312759399414,5396100,0.0,0.0,0.0
2014.11.14,2014.11.14,430.18,381.99,428.72,35731.03,14250930.93,396.53,direct,1561.14,167203000.9,167204563.2,355021.24,176296012.7,176651037.9,709265.28,352906009.8,353615275.1,196972443.1,36.49195907619302,36.73918151855469,36.49195907619302,36.73918151855469,4343300,0.0,0.0,0.0
2014.11.17,2014.11.17,412.33,378.32,385.61,27600.89,10942934.49,384.69,direct,1990.0,99710120.78,99712109.63,284008.93,113587601.0,113871609.9,564490.26,227454117.5,228018604.0,125020368.5,36.63322587216842,36.72151863045123,36.49195543802423,36.66854095458984,4132700,0.0,0.0,0.0
2014.11.18,2014.11.18,394.94,371.95,384.69,27093.72,10404772.69,379.16,direct,1052.17,70072908.43,70073962.49,79509.85,81858933.99,81938443.84,156445.21,164062448.6,164218893.8,92081432.62,36.642054041089246,36.87161723502207,36.633226112464186,36.79215240478516,4829900,0.0,0.0,0.0
2014.11.19,2014.11.19,389.29,374.26,379.16,19867.47,7592152.68,381.43,direct,1281.6,50756951.13,50758232.73,53007.33,60708658.17,60761665.5,105820.12,121642421.1,121748241.2,67801371.91,36.80097142131192,36.80097142131192,36.38598818320168,36.553749084472656,7167000,0.0,0.0,0.0
2014.11.20,2014.11.20,383.03,355.11,381.43,21984.22,8084810.79,357.3,direct,261.19,56144371.23,56144632.06,60730.28,65716938.45,65777668.73,121321.22,131663438.6,131784759.8,77002519.78,36.43015009744944,36.73918151855469,36.359516557411744,36.73918151855469,4897400,0.0,0.0,0.0
2014.11.21,2014.11.21,358.73,343.8,357.3,23467.39,8291129.59,351.77,direct,627.21,50446903.02,50447529.17,103821.4,58997798.54,59101616.42,203643.17,118164457.2,118368100.4,68957318.32,37.03054689549589,37.04820612089885,36.642054041089246,36.79215240478516,6462800,0.0,0.0,0.0
2014.11.24,2014.11.24,388.72,361.92,365.85,24564.84,9244691.04,378.85,direct,1487.74,76139117.34,76140606.22,1109731.21,86814125.33,87923856.54,2220348.93,173887433.3,176107782.2,100357111.2,36.86279699818199,36.99523953226322,36.756844991809125,36.98640823364258,3113200,0.0,0.0,0.0
2014.11.25,2014.11.25,395.73,370.64,378.85,45317.22,17405251.28,376.43,direct,1868.6,90184229.85,90186096.94,1216139.93,105063608.1,106279748.0,2429178.08,210304785.7,212733963.8,118611591.0,37.03938492451053,37.154168226416246,36.97757930844286,37.00406646728516,4744600,0.0,0.0,0.0
2014.11.26,2014.11.26,378.27,363.99,376.43,23979.74,8916241.87,365.35,direct,1341.93,54658979.56,54660320.39,947414.66,68160269.6,69107684.26,1893013.53,136486441.0,138379454.5,77641774.34,37.01287855452895,37.35722831285071,37.01287855452895,37.33956909179688,10241000,0.0,0.0,0.0
2014.11.28,2014.11.28,383.25,358.37,368.83,43015.35,16118258.33,377.59,direct,1278.52,66223565.51,66224845.54,754447.48,76757310.79,77511758.27,1500652.16,153626169.2,155126821.4,86438016.08,37.41019992419773,37.59562004788568,37.33956641320139,37.51615524291992,5432500,0.0,0.0,0.0
2014.12.10,2014.12.10,354.07,345.09,352.19,27133.46,9535221.36,347.94,direct,3267.85,29355802.18,29359069.34,42535.67,85694852.4,85737388.06,222911.24,171571218.1,171794125.9,91911534.65,36.80982142308876,36.80982142308876,36.17410598022032,36.2447395324707,8270600,0.0,0.0,0.0
2014.12.11,2014.12.11,367.13,337.8,347.94,51080.97,18063629.15,347.68,direct,2838.11,75897323.64,75900164.19,69939.31,180336807.6,180406750.4,304800.63,360850358.3,361155158.9,190331682.8,36.306535764195935,36.81864320022405,36.306535764195935,36.40365982055664,9038200,0.0,0.0,0.0
2014.12.12,2014.12.12,356.43,346.0,347.68,26850.92,9490205.28,353.4,direct,1966.32,30584144.24,30586109.14,22515.11,81201198.62,81223713.74,193429.96,162575944.9,162769374.9,88070831.67,36.1211164136696,36.39482933801102,35.820916336962206,35.86506271362305,8983000,0.0,0.0,0.0
2014.12.15,2014.12.15,351.22,343.56,349.35,22160.68,7746836.16,345.37,direct,1325.88,18273568.14,18274894.37,15545.1,27498877.46,27514422.56,179827.25,55195227.11,55375054.37,34069168.71,36.10345109130947,36.253552788386514,35.485391817993325,35.64432144165039,10251100,0.0,0.0,0.0
2014.12.16,2014.12.16,346.45,328.88,345.37,38589.75,13001054.77,330.22,direct,7221.91,40455962.17,40463184.08,36416.66,50834565.43,50870982.09,300889.86,101803916.8,102104806.6,67468390.76,35.388280591650776,36.03282718477043,35.16754531860352,35.16754531860352,15651500,0.0,0.0,0.0
2014.12.17,2014.12.17,335.67,314.31,330.22,61338.52,19834674.23,320.02,direct,4925.11,57475278.38,57480200.29,59194.1,66528397.76,66587591.86,335502.57,133150084.6,133485587.1,77012339.37,35.27349249111464,35.9445261475828,35.21168689255122,35.82974624633789,15283000,0.0,0.0,0.0
2014.12.18,2014.12.18,325.62,303.4,320.02,60516.23,18932813.68,310.34,direct,15178.73,68185630.01,68200811.84,454778.44,76292160.8,76746939.24,1037358.0,152794505.6,153831863.6,91125798.33,36.46546194156096,36.871613985576936,36.35950996663343,36.85395812988281,10659300,0.0,0.0,0.0
2014.12.19,2014.12.19,320.24,306.36,310.34,41711.62,13119110.69,317.78,direct,18043.55,41514194.48,41532238.03,508870.65,48508637.15,49017504.62,1255669.54,97118388.72,98374058.26,59176302.02,37.01017102534678,37.09004922627346,36.8504146234934,36.89479064941406,11694400,0.216,0.0,0.0
2014.12.22,2014.12.22,335.26,319.89,322.63,35363.79,11694687.77,330.84,direct,5296.75,40961545.22,40966841.97,279341.45,47373780.23,47653124.99,778066.2,94834998.17,95613064.37,54227789.2,37.03678890890353,37.33855056762695,36.97466180731399,37.33855056762695,6107000,0.0,0.0,0.0
2014.12.23,2014.12.23,339.32,328.0,330.84,24066.78,8057502.86,335.25,direct,3674.34,39458656.8,39462331.14,320207.33,45929360.63,46249567.97,770877.2,92049501.98,92820379.19,51328089.18,37.49830721679581,37.56043431884553,37.41842903049288,37.436180114746094,6699400,0.0,0.0,0.0
2014.12.24,2014.12.24,336.28,320.65,335.25,21524.09,7112691.11,322.4,direct,1002.66,23618485.59,23619488.26,344203.91,28521025.73,28865229.64,836927.83,57117044.92,57953972.75,35455001.82,37.52493475471535,37.52493475471535,37.39180669208626,37.40068054199219,2655600,0.0,0.0,0.0
2014.12.26,2014.12.26,332.88,316.36,318.99,23005.85,7518851.52,329.98,direct,2475.51,34790263.27,34792738.12,354837.39,49786702.64,50141536.73,794195.86,99601186.3,100395382.2,57560678.36,37.47168040294258,37.631436767531966,37.4539293195801,37.56043243408203,2278500,0.0,0.0,0.0
2014.12.29,2014.12.29,321.61,308.28,316.53,20355.29,6457547.05,314.12,direct,281.95,29473590.61,29473873.32,453473.06,70664086.53,71117562.72,1044081.48,141380816.4,142424897.9,74588158.38,37.41843761244684,37.52494075671964,37.33855940782375,37.374061584472656,4638300,0.0,0.0,0.0
2014.12.30,2014.12.30,316.18,309.25,314.12,22777.45,7163083.26,311.27,direct,1496.59,26589884.9,26591382.11,453934.38,43640779.26,44094713.64,1040326.59,87349197.49,88389524.08,47503490.55,37.30303937801268,37.356292617499136,37.0722821115826,37.10778427124024,5503400,0.0,0.0,0.0
2014.12.31,2014.12.31,319.09,308.89,311.27,20496.34,6472822.84,318.24,direct,917.8,23688302.6,23689222.32,269167.39,29482931.09,29752098.48,678013.5,59024647.47,59702660.97,32414516.6,37.232042405588224,37.27641841704541,36.66402133332182,36.699520111083984,5955300,0.0,0.0,0.0
2015.10.12,2015.10.12,248.02,244.65,247.65,40389.34,9961674.07,245.35,direct,554768.25,53376049.52,53930817.77,806529.24,67616261.66,68422793.36,1662263.42,135319345.3,136981608.8,104504761.8,37.3802610080112,37.40723628364919,37.1824331727373,37.34429168701172,6343700,0.0,0.0,0.0
2015.10.13,2015.10.13,251.19,243.11,245.35,74881.9,18553307.06,248.78,direct,933293.19,84328125.67,85261418.87,1177687.2,103542111.6,104719798.8,2418086.87,207287362.0,209705448.9,151622924.1,37.146463932451255,37.488162160465535,37.13746988790075,37.26335906982422,8951800,0.0,0.0,0.0
2015.10.14,2015.10.14,255.06,248.28,248.78,69581.72,17511356.73,252.33,direct,1571647.5,171755174.4,173326821.9,1937586.56,191098277.5,193035861.5,3981880.95,382343721.4,386325602.3,251276958.8,37.155440760287526,37.41621307192563,37.09249619268132,37.19141006469727,12756100,0.0,0.0,0.0
2015.10.15,2015.10.15,256.76,251.17,252.33,60635.46,15465023.84,254.44,direct,1190585.83,108505251.0,109695836.8,1448185.97,130384126.8,131832312.8,3031151.35,260918754.8,263949906.2,168173425.8,37.34429366596662,37.68599537312271,37.326309004513824,37.66801071166992,8421900,0.0,0.0,0.0
2015.10.16,2015.10.16,267.27,253.93,254.44,95178.55,24886162.93,262.87,direct,771957.19,151366237.1,152138194.3,1193690.04,175148845.7,176342535.8,2488621.83,350569509.6,353058131.4,213615737.9,37.76691591414941,37.76691591414941,37.51513757239299,37.73994064331055,7486300,0.0,0.0,0.0
2015.10.19,2015.10.19,265.95,259.89,261.67,58169.97,15352671.06,263.82,direct,605915.39,100855312.5,101461227.9,899177.71,117916889.6,118816067.3,1873261.82,235950179.2,237823441.0,136850617.8,37.65901268678533,37.88381576538086,37.55110473929909,37.88381576538086,7092100,0.0,0.0,0.0
2015.10.20,2015.10.20,272.12,262.7,263.82,75401.79,20200355.34,269.75,direct,797243.43,122989744.9,123786988.3,1041510.15,143566266.8,144607776.9,2155860.88,287223412.3,289379273.2,160721875.8,37.73094669324885,37.892805179129255,37.63203279296387,37.7849006652832,5928900,0.0,0.0,0.0
2015.10.21,2015.10.21,272.17,263.54,269.75,59638.03,16006977.1,267.11,direct,920696.12,105845446.7,106766142.8,1165326.14,129041391.3,130206717.4,2394555.67,258181362.1,260575917.8,150967529.6,37.86583500012535,37.96474891371151,37.452198116240616,37.49715805053711,9417200,0.0,0.0,0.0
2015.10.22,2015.10.22,278.74,266.8,267.11,93154.36,25481882.58,274.42,direct,1332789.34,139656333.6,140989122.9,1551683.19,161464087.6,163015773.5,3203178.43,323079781.2,326282959.6,183397649.4,37.76691573133223,38.42334028360724,37.76691573133223,38.342411041259766,14236000,0.0,0.0,0.0
2015.10.23,2015.10.23,279.77,273.17,274.42,69321.79,19221822.38,276.92,direct,1212225.61,63532047.0,64744269.84,1604360.94,82960444.05,84564805.0,3276982.67,166042588.9,169319571.6,97760458.38,39.29558463670964,39.56534768488008,39.16969544291166,39.41248321533203,16691700,0.0,0.0,0.0
2015.10.26,2015.10.26,287.62,279.62,287.86,73205.79,20794049.79,285.15,direct,1329389.26,103710432.3,105039821.5,1575034.58,131629671.2,133204705.8,3216782.85,263371711.5,266588494.4,147925868.3,39.37651543500332,39.37651543500332,39.115742991804346,39.25961685180664,8288100,0.0,0.0,0.0
2015.10.27,2015.10.27,298.43,285.09,285.15,105868.3,31003938.2,294.66,direct,1999701.25,169270807.9,171270509.2,2252053.97,200005006.9,202257060.8,4624503.06,400166098.1,404790598.2,216290090.1,39.16969234106429,39.27759686574285,38.98984917978468,39.03480911254883,7679000,0.0,0.0,0.0
2015.10.28,2015.10.28,307.46,294.02,294.66,116408.66,35117112.66,303.54,direct,2511690.3,173201790.8,175713481.1,2887500.14,206662680.5,209550180.7,5860765.5,413539414.4,419400179.9,222457408.7,39.21466589054607,39.61931228637695,39.09776728058955,39.61931228637695,14779600,0.0,0.0,0.0
2015.10.29,2015.10.29,318.48,300.16,303.54,138919.55,43194878.81,313.63,direct,2927927.36,204302536.9,207230464.2,4943727.74,243370027.2,248313754.9,10091634.87,486973426.5,497065061.3,345912396.9,39.38550150185017,39.56534466363858,39.26860293215425,39.51139068603516,7609000,0.0,0.0,0.0
2015.10.30,2015.10.30,334.92,310.82,313.63,156489.02,50796456.31,327.12,direct,3095016.44,416387649.2,419482665.7,4863737.92,470918249.0,475781986.9,9912874.38,942234446.0,952147320.4,739550580.0,39.57433152521013,39.58332556906928,39.24162393709789,39.25061798095703,9339500,0.0,0.0,0.0
2015.11.10,2015.11.10,381.38,323.21,380.22,210288.65,74896052.37,336.69,direct,1225548.23,361828288.8,363053837.1,2373950.69,410041919.7,412415870.4,4827343.38,820324859.0,825152199.0,505633015.3,39.259621212538015,39.26861182906405,39.06179334672751,39.22365188598633,17273300,0.0,0.0,0.0
2015.11.11,2015.11.11,341.76,292.38,336.69,263962.67,83078426.53,304.71,direct,1369058.98,337635469.5,339004528.5,2533758.11,401631919.1,404165677.2,5152405.38,803651980.9,808804386.3,462900022.8,39.31356591314236,39.51139030198607,39.1427133675037,39.205657958984375,8201100,0.0,0.0,0.0
2015.11.12,2015.11.12,346.13,306.07,304.71,164613.86,54120828.19,333.85,direct,1048272.31,307950684.9,308998960.5,1855237.84,364723787.0,366579024.8,3818492.84,729813022.9,733631515.7,442298682.0,39.01682855432031,39.20566234991121,38.85497003517859,38.86396408081055,8034000,0.0,0.0,0.0
2015.11.13,2015.11.13,341.79,323.91,333.85,97247.84,32480298.94,333.77,direct,629413.45,227448484.4,228077901.2,869444.15,272905378.3,273774825.8,1807291.12,546118923.2,547926214.3,319436224.0,38.72907393715662,38.783027910664494,38.09063401998245,38.09962463378906,15044900,0.0,0.0,0.0
2015.11.16,2015.11.16,332.01,314.06,317.45,87141.33,28260517.56,330.21,direct,668275.7,144724815.2,145393090.9,1025404.42,179937316.6,180962717.8,2099518.11,360128809.1,362228327.2,202609459.3,38.03668611374625,38.69311079346337,38.01870145304154,38.684120178222656,9079200,0.0,0.0,0.0
2015.11.17,2015.11.17,342.91,328.15,330.21,98247.88,32944787.48,333.91,direct,1070472.05,145591805.5,146662277.6,1508822.42,183153057.6,184661880.0,3121941.63,366607088.3,369729029.9,209213387.4,38.765057707240025,38.98986086867823,38.61218977374556,38.693119049072266,9394400,0.0,0.0,0.0
2015.11.18,2015.11.18,337.39,329.42,333.91,78355.69,26194853.26,335.92,direct,718411.95,101841598.7,102560010.7,1071319.42,132234968.5,133306284.5,2193779.31,264715524.7,266909304.0,148986079.5,38.87295305395754,39.31356865527833,38.82799311836722,39.2775993347168,10166800,0.0,0.0,0.0
2015.11.19,2015.11.19,335.64,323.36,335.92,86374.86,28543062.16,324.98,direct,465969.32,125846340.6,126312310.0,720851.14,154409203.3,155130057.7,1491378.72,308973968.1,310465346.8,176963436.0,39.313565581832215,39.64627319545807,39.304571537283366,39.45743942260742,9367500,0.0,0.0,0.0
2015.11.20,2015.11.20,327.06,309.48,324.98,109984.76,35090324.43,321.12,direct,645862.23,143323733.1,143969595.3,1181772.98,178874173.6,180055949.8,2416848.67,357875035.6,360291884.2,200287832.9,39.61930047673084,39.763174326782384,39.57433711153342,39.74518966674805,7288200,0.0,0.0,0.0
2015.11.23,2015.11.23,325.0,319.89,322.78,42733.54,13839023.95,322.12,direct,488159.98,109400040.4,109888200.4,943302.65,133584980.8,134528283.4,1926313.03,267356994.1,269283307.1,145099234.2,39.77216309911721,39.79014775831835,39.36751684264903,39.51139068603516,7227100,0.0,0.0,0.0
2015.11.24,2015.11.24,323.26,315.54,322.12,50660.16,16282941.39,318.35,direct,487654.9,130840417.4,131328072.3,1327780.55,156205568.1,157533351.8,2710587.89,312550497.1,315261088.2,168685372.0,39.21465338838953,39.64627492959436,39.12473009008242,39.5203857421875,11303400,0.0,0.0,0.0
2015.11.25,2015.11.25,330.04,315.69,318.35,77684.42,25200934.79,327.52,direct,806088.95,353962622.0,354768707.6,1545576.71,388016376.4,389561953.1,3150257.67,776146195.9,779296453.6,442991532.0,39.52936906557705,39.53836310886032,39.385495245046805,39.39448928833008,6576600,0.0,0.0,0.0
2015.11.27,2015.11.27,363.9,345.15,353.74,103479.86,36955394.2,359.52,direct,520275.77,440160300.1,440680575.8,1022669.02,496876712.0,497899381.0,2086898.55,994221076.8,996307975.4,572856518.3,39.43946083736795,39.55635942294473,39.376516236724335,39.48442077636719,3800700,0.0,0.0,0.0
2015.11.30,2015.11.30,382.56,367.87,370.84,129767.07,48913368.38,377.97,direct,1121958.59,574426593.8,575548552.4,1715450.86,635458316.8,637173767.7,3515177.7,1271431391.0,1274946565.0,813400454.6,39.538363397597,39.65525851935354,39.394489576016085,39.52936935424805,17025600,0.0,0.0,0.0
2015.12.10,2015.12.10,420.36,409.53,416.0,71661.75,29794270.99,415.49,direct,1041907.65,560598810.5,561640718.2,1315952.39,625646678.5,626962630.9,2780695.91,1252632103.0,1255412799.0,732115741.7,39.30456161499024,39.60130326617815,39.1876665071484,39.30456161499024,9073400,0.0,0.0,0.0
2015.12.11,2015.12.11,453.37,413.72,415.49,175058.38,76433917.46,449.83,direct,1323782.22,691169242.4,692493024.7,2071332.2,785455477.2,787526813.9,4323163.19,1573620699.0,1577943867.0,949761539.1,38.8729515838833,38.97186549657525,38.45931470373793,38.486289978027344,16960300,0.0,0.0,0.0
