Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,energy_Open,energy_High,energy_Low,energy_Close,energy_Adj Close,energy_Volume,energy_log_return,energy_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,24.329999923706055,25.709999084472656,22.979999542236328,25.61000061035156,21.05144500732422,52226500,0.0657627935340081,4.8342736606124035,1641,76.0,45.0,146.0,233.0,174.0,317.0,57.0,9.0,16.0,951.0,2.0,295.0,1520.0,145.147241330895,241.171849218613,79.2877079319761,199.387755368065,92.6416434893183,81.1156928695837,713003
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,26.260000228881836,26.84000015258789,24.760000228881836,25.86000061035156,21.256940841674805,58357200,0.0097144729018778,4.833484441116086,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,26.260000228881836,26.84000015258789,24.760000228881836,25.86000061035156,21.256940841674805,58357200,0.0097144729018778,4.833484441116086,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,25.1299991607666,25.290000915527344,23.149999618530273,23.56999969482422,19.808095932006836,48260200,-0.0927226929454558,4.936868237931592,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,25.1299991607666,25.290000915527344,23.149999618530273,23.56999969482422,19.808095932006836,48260200,-0.0927226929454558,4.936868237931592,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,25.399999618530273,27.489999771118164,25.399999618530273,27.350000381469727,22.984790802001953,44511100,0.1487418388152912,5.249892516089134,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,25.399999618530273,27.489999771118164,25.399999618530273,27.350000381469727,22.984790802001953,44511100,0.1487418388152912,5.249892516089134,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,27.950000762939453,30.0,26.739999771118164,28.63999938964844,24.068897247314453,52434900,0.0460877779655919,5.2677731960173535,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,27.950000762939453,30.0,26.739999771118164,28.63999938964844,24.068897247314453,52434900,0.0460877779655919,5.2677731960173535,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,28.93000030517578,31.0,28.56999969482422,30.38999938964844,25.539587020874023,46918100,0.0593092660634542,5.275255004954896,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,28.93000030517578,31.0,28.56999969482422,30.38999938964844,25.539587020874023,46918100,0.0593092660634542,5.275255004954896,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,29.1200008392334,29.209999084472656,28.15999984741211,28.329999923706055,23.80837631225586,36528400,-0.0701922756953603,5.348868570900924,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,29.1200008392334,29.209999084472656,28.15999984741211,28.329999923706055,23.80837631225586,36528400,-0.0701922756953603,5.348868570900924,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,27.950000762939453,28.8700008392334,27.09000015258789,28.6200008392334,24.052093505859375,42127400,0.0101844923022427,5.327057717359906,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,27.950000762939453,28.8700008392334,27.09000015258789,28.6200008392334,24.052093505859375,42127400,0.0101844923022427,5.327057717359906,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,29.420000076293945,30.0,28.479999542236328,29.059999465942383,24.42186737060547,34350600,0.0152568363127563,5.31614846310152,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,29.420000076293945,30.0,28.479999542236328,29.059999465942383,24.42186737060547,34350600,0.0152568363127563,5.31614846310152,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,28.1200008392334,28.479999542236328,27.229999542236328,27.6200008392334,23.211700439453125,23826500,-0.050822461398245,5.346469307152445,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,28.1200008392334,28.479999542236328,27.229999542236328,27.6200008392334,23.211700439453125,23826500,-0.050822461398245,5.346469307152445,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,29.010000228881836,31.760000228881836,28.260000228881836,30.149999618530273,25.337894439697266,73128100,0.087644732154664,5.439091967496491,1646,66.0,30.0,88.0,180.0,154.0,294.0,51.0,9.0,12.0,726.0,5.0,222.0,1075.0,158.761858936869,85.9560272623902,81.2789300204621,108.756023081637,101.618532548377,83.8332863729235,803862
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,29.010000228881836,31.760000228881836,28.260000228881836,30.149999618530273,25.337894439697266,73128100,0.087644732154664,5.439091967496491,1646,66.0,30.0,88.0,180.0,154.0,294.0,51.0,9.0,12.0,726.0,5.0,222.0,1075.0,158.761858936869,85.9560272623902,81.2789300204621,108.756023081637,101.618532548377,83.8332863729235,803862
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,31.100000381469727,31.309999465942383,28.979999542236328,29.829999923706055,25.068971633911133,63834300,-0.0106703145517665,5.391748285279873,1651,50.0,34.0,90.0,135.0,111.0,233.0,37.0,10.0,9.0,646.0,5.0,248.0,1005.0,159.00001502331,88.2179086573382,80.7584814111249,89.6627977329457,101.567326269626,83.930239652843,754391
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,31.100000381469727,31.309999465942383,28.979999542236328,29.829999923706055,25.068971633911133,63834300,-0.0106703145517665,5.391748285279873,1651,50.0,34.0,90.0,135.0,111.0,233.0,37.0,10.0,9.0,646.0,5.0,248.0,1005.0,159.00001502331,88.2179086573382,80.7584814111249,89.6627977329457,101.567326269626,83.930239652843,754391
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,30.5,31.6200008392334,30.09000015258789,31.40999984741211,26.396791458129883,38020700,0.0516117127235831,4.632824544111117,1649,52.0,30.0,93.0,163.0,141.0,293.0,39.0,10.0,6.0,674.0,3.0,204.0,1034.0,159.428997505307,63.011256348175,80.8091748374487,80.1126668398066,101.798500688414,84.1729396543815,771478
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,30.5,31.6200008392334,30.09000015258789,31.40999984741211,26.396791458129883,38020700,0.0516117127235831,4.632824544111117,1649,52.0,30.0,93.0,163.0,141.0,293.0,39.0,10.0,6.0,674.0,3.0,204.0,1034.0,159.428997505307,63.011256348175,80.8091748374487,80.1126668398066,101.798500688414,84.1729396543815,771478
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,32.959999084472656,33.869998931884766,32.02000045776367,32.08000183105469,26.959857940673828,51509500,0.0211065313834613,4.6035617722460715,1648,66.0,32.0,112.0,148.0,143.0,232.0,51.0,3.0,10.0,715.0,4.0,252.0,1229.0,160.234252325579,62.3635397771645,80.8848628602523,70.1416359394886,101.665335096945,84.3216067660379,945739
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,32.959999084472656,33.869998931884766,32.02000045776367,32.08000183105469,26.959857940673828,51509500,0.0211065313834613,4.6035617722460715,1648,66.0,32.0,112.0,148.0,143.0,232.0,51.0,3.0,10.0,715.0,4.0,252.0,1229.0,160.234252325579,62.3635397771645,80.8848628602523,70.1416359394886,101.665335096945,84.3216067660379,945739
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,32.7599983215332,34.33000183105469,32.4900016784668,34.220001220703125,28.7583065032959,41905800,0.064577464060183,4.624519331816819,1647,59.0,36.0,107.0,140.0,113.0,193.0,34.0,8.0,9.0,593.0,5.0,198.0,996.0,159.427521824103,57.936182944886,80.8735681657223,70.2302922034035,101.288035332393,84.2540377443044,776631
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,32.7599983215332,34.33000183105469,32.4900016784668,34.220001220703125,28.7583065032959,41905800,0.064577464060183,4.624519331816819,1647,59.0,36.0,107.0,140.0,113.0,193.0,34.0,8.0,9.0,593.0,5.0,198.0,996.0,159.427521824103,57.936182944886,80.8735681657223,70.2302922034035,101.288035332393,84.2540377443044,776631
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773,8.894797774393592,35.540000915527344,36.459999084472656,32.619998931884766,33.90999984741211,28.49778175354004,91327600,-0.0091003524985029,4.310581590253792,1645,73.0,32.0,135.0,182.0,96.0,222.0,45.0,13.0,12.0,657.0,8.0,216.0,1148.0,156.885797141583,47.2193782500584,80.8741962240598,70.1138983889602,100.983103595235,84.1752742422145,724013
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773,8.894797774393592,35.540000915527344,36.459999084472656,32.619998931884766,33.90999984741211,28.49778175354004,91327600,-0.0091003524985029,4.310581590253792,1645,73.0,32.0,135.0,182.0,96.0,222.0,45.0,13.0,12.0,657.0,8.0,216.0,1148.0,156.885797141583,47.2193782500584,80.8741962240598,70.1138983889602,100.983103595235,84.1752742422145,724013
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453,8.834077691936217,35.09000015258789,35.220001220703125,33.2599983215332,33.79999923706055,28.405338287353516,33842800,-0.0032491717209572,4.164784652609027,1657,66.0,37.0,123.0,177.0,184.0,231.0,57.0,13.0,7.0,728.0,3.0,260.0,1221.0,100.036976457613,56.2200374721443,80.9847776405637,63.9326480558678,101.516304241324,84.4726476991225,778331
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453,8.834077691936217,35.09000015258789,35.220001220703125,33.2599983215332,33.79999923706055,28.405338287353516,33842800,-0.0032491717209572,4.164784652609027,1657,66.0,37.0,123.0,177.0,184.0,231.0,57.0,13.0,7.0,728.0,3.0,260.0,1221.0,100.036976457613,56.2200374721443,80.9847776405637,63.9326480558678,101.516304241324,84.4726476991225,778331
2020-04-14,6864.66,6991.0,6766.96,6879.75,7275.686574,8.836337593057875,33.970001220703125,34.380001068115234,33.41999816894531,33.63999938964844,28.270872116088867,36324100,-0.0047449629556779,3.735345572664115,1657,59.0,43.0,155.0,187.0,156.0,205.0,49.0,10.0,12.0,682.0,6.0,249.0,1163.0,96.6403860909509,48.3054176721844,81.006496323926,61.2417517849703,100.958896921709,84.52116337877,826328
2020-04-14,6864.66,6991.0,6766.96,6879.75,7275.686574,8.836337593057875,33.970001220703125,34.380001068115234,33.41999816894531,33.63999938964844,28.270872116088867,36324100,-0.0047449629556779,3.735345572664115,1657,59.0,43.0,155.0,187.0,156.0,205.0,49.0,10.0,12.0,682.0,6.0,249.0,1163.0,96.6403860909509,48.3054176721844,81.006496323926,61.2417517849703,100.958896921709,84.52116337877,826328
2020-04-15,6868.88,6940.0,6598.55,6619.0,8109.732343,8.797699580118923,32.29999923706055,32.380001068115234,31.059999465942383,32.060001373291016,26.94304847717285,36710500,-0.048106626944687,3.783233574860782,1655,90.0,34.0,123.0,152.0,110.0,195.0,38.0,14.0,9.0,698.0,4.0,234.0,1063.0,96.049231178918,48.1954473803139,81.0123130722003,60.5257169464648,100.808464843068,84.5445587159566,934898
2020-04-15,6868.88,6940.0,6598.55,6619.0,8109.732343,8.797699580118923,32.29999923706055,32.380001068115234,31.059999465942383,32.060001373291016,26.94304847717285,36710500,-0.048106626944687,3.783233574860782,1655,90.0,34.0,123.0,152.0,110.0,195.0,38.0,14.0,9.0,698.0,4.0,234.0,1063.0,96.049231178918,48.1954473803139,81.0123130722003,60.5257169464648,100.808464843068,84.5445587159566,934898
2020-04-16,6619.0,7224.18,6472.67,7111.67,15726.69637,8.869492375667262,31.979999542236328,32.08000183105469,30.649999618530273,30.690000534057617,25.79170608520508,32302900,-0.0436723039831079,3.2866722097021484,1650,67.0,41.0,118.0,184.0,157.0,267.0,35.0,16.0,8.0,756.0,6.0,280.0,1257.0,92.1934177694986,56.8522220293567,81.0795470799548,55.542569787113,101.125430435448,84.671239668434,869689
2020-04-16,6619.0,7224.18,6472.67,7111.67,15726.69637,8.869492375667262,31.979999542236328,32.08000183105469,30.649999618530273,30.690000534057617,25.79170608520508,32302900,-0.0436723039831079,3.2866722097021484,1650,67.0,41.0,118.0,184.0,157.0,267.0,35.0,16.0,8.0,756.0,6.0,280.0,1257.0,92.1934177694986,56.8522220293567,81.0795470799548,55.542569787113,101.125430435448,84.671239668434,869689
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.618351,8.857115185063,31.329999923706055,33.9900016784668,31.309999465942383,33.95000076293945,28.531394958496097,45853400,0.1009519904438218,3.425432699413056,1652,54.0,33.0,106.0,155.0,113.0,221.0,44.0,13.0,9.0,691.0,8.0,247.0,1136.0,90.6262207777764,55.1186306239962,81.1329110036447,56.9749984773726,101.343322553256,84.8299071749744,849149
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.618351,8.857115185063,31.329999923706055,33.9900016784668,31.309999465942383,33.95000076293945,28.531394958496097,45853400,0.1009519904438218,3.425432699413056,1652,54.0,33.0,106.0,155.0,113.0,221.0,44.0,13.0,9.0,691.0,8.0,247.0,1136.0,90.6262207777764,55.1186306239962,81.1329110036447,56.9749984773726,101.343322553256,84.8299071749744,849149
2020-04-20,7124.27,7220.0,6757.75,6841.0,11365.00932,8.830689198760998,31.950000762939453,34.099998474121094,31.780000686645508,32.88999938964844,27.640575408935547,56395000,-0.0317202348335428,3.4464977750754597,1653,74.0,38.0,106.0,169.0,159.0,251.0,42.0,14.0,7.0,698.0,6.0,231.0,1235.0,72.2471568661911,48.4014721916241,81.1792836708845,54.0182027265354,101.183132508809,84.8809207486357,851022
2020-04-20,7124.27,7220.0,6757.75,6841.0,11365.00932,8.830689198760998,31.950000762939453,34.099998474121094,31.780000686645508,32.88999938964844,27.640575408935547,56395000,-0.0317202348335428,3.4464977750754597,1653,74.0,38.0,106.0,169.0,159.0,251.0,42.0,14.0,7.0,698.0,6.0,231.0,1235.0,72.2471568661911,48.4014721916241,81.1792836708845,54.0182027265354,101.183132508809,84.8809207486357,851022
2020-04-21,6833.0,6950.98,6774.48,6854.98,5570.95619,8.83273067441375,31.940000534057617,32.900001525878906,31.38999938964844,32.310001373291016,27.153152465820312,60430800,-0.0177918193036088,3.250178988584124,1648,66.0,23.0,108.0,148.0,147.0,196.0,31.0,5.0,10.0,627.0,0.0,209.0,1172.0,70.6777442421314,53.8393286541719,81.2480456839467,51.8518222991301,101.380021330043,84.9184403635955,816156
2020-04-21,6833.0,6950.98,6774.48,6854.98,5570.95619,8.83273067441375,31.940000534057617,32.900001525878906,31.38999938964844,32.310001373291016,27.153152465820312,60430800,-0.0177918193036088,3.250178988584124,1648,66.0,23.0,108.0,148.0,147.0,196.0,31.0,5.0,10.0,627.0,0.0,209.0,1172.0,70.6777442421314,53.8393286541719,81.2480456839467,51.8518222991301,101.380021330043,84.9184403635955,816156
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.406315,8.873158483611725,33.77000045776367,33.9900016784668,33.0099983215332,33.459999084472656,28.119600296020508,36876600,0.0349738458568356,2.691732954597255,1651,64.0,33.0,139.0,173.0,141.0,232.0,43.0,7.0,12.0,685.0,4.0,239.0,1178.0,70.1827499443009,54.2283246061309,81.2698192914842,53.0396388355345,101.493903100312,84.9840826323776,748473
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.406315,8.873158483611725,33.77000045776367,33.9900016784668,33.0099983215332,33.459999084472656,28.119600296020508,36876600,0.0349738458568356,2.691732954597255,1651,64.0,33.0,139.0,173.0,141.0,232.0,43.0,7.0,12.0,685.0,4.0,239.0,1178.0,70.1827499443009,54.2283246061309,81.2698192914842,53.0396388355345,101.493903100312,84.9840826323776,748473
2020-04-23,7138.29,7756.69,7031.07,7484.58,14779.54814,8.92060018305493,34.47999954223633,35.349998474121094,34.13999938964844,34.540000915527344,29.027223587036133,41603600,0.0317674310279922,2.6586505251994756,1655,81.0,46.0,110.0,210.0,131.0,283.0,48.0,13.0,8.0,736.0,1.0,261.0,1210.0,68.1549554955625,52.0603652620876,81.2484223376473,56.3066627191715,101.665844888615,84.7202455058352,942804
2020-04-23,7138.29,7756.69,7031.07,7484.58,14779.54814,8.92060018305493,34.47999954223633,35.349998474121094,34.13999938964844,34.540000915527344,29.027223587036133,41603600,0.0317674310279922,2.6586505251994756,1655,81.0,46.0,110.0,210.0,131.0,283.0,48.0,13.0,8.0,736.0,1.0,261.0,1210.0,68.1549554955625,52.0603652620876,81.2484223376473,56.3066627191715,101.665844888615,84.7202455058352,942804
2020-04-24,7494.2,7612.91,7391.57,7505.53,7357.106707,8.92339536116106,35.22999954223633,35.540000915527344,34.06999969482422,34.619998931884766,29.09446144104004,32429600,0.0023134196706893,2.551630821321748,1659,64.0,32.0,118.0,162.0,82.0,234.0,31.0,16.0,9.0,702.0,3.0,248.0,1131.0,62.7649591969658,53.2806666334096,81.3339097081226,54.5352918349608,101.994314967309,84.634805633253,895121
2020-04-24,7494.2,7612.91,7391.57,7505.53,7357.106707,8.92339536116106,35.22999954223633,35.540000915527344,34.06999969482422,34.619998931884766,29.09446144104004,32429600,0.0023134196706893,2.551630821321748,1659,64.0,32.0,118.0,162.0,82.0,234.0,31.0,16.0,9.0,702.0,3.0,248.0,1131.0,62.7649591969658,53.2806666334096,81.3339097081226,54.5352918349608,101.994314967309,84.634805633253,895121
2020-04-27,7708.87,7813.68,7637.03,7786.41,6878.022538,8.960135185402017,34.36000061035156,35.619998931884766,33.58000183105469,35.369998931884766,29.724756240844727,23288000,0.0214324541235364,2.408639201438332,1655,75.0,32.0,127.0,119.0,89.0,288.0,45.0,5.0,7.0,721.0,2.0,269.0,1164.0,62.4853006860627,47.3313674636138,81.2225638493436,48.0869528189668,101.765950542443,79.6169503141384,874525
2020-04-27,7708.87,7813.68,7637.03,7786.41,6878.022538,8.960135185402017,34.36000061035156,35.619998931884766,33.58000183105469,35.369998931884766,29.724756240844727,23288000,0.0214324541235364,2.408639201438332,1655,75.0,32.0,127.0,119.0,89.0,288.0,45.0,5.0,7.0,721.0,2.0,269.0,1164.0,62.4853006860627,47.3313674636138,81.2225638493436,48.0869528189668,101.765950542443,79.6169503141384,874525
2020-04-28,7794.22,7798.42,7650.0,7767.79,7248.95597,8.957740975620155,35.900001525878906,36.400001525878906,35.31999969482422,36.18000030517578,30.40546989440918,29569000,0.0226425153830289,2.4220795263335213,1659,79.0,44.0,174.0,183.0,127.0,237.0,62.0,13.0,7.0,775.0,6.0,296.0,1306.0,56.7244175313319,33.6253268142036,81.2213495748878,47.7094195551855,101.494324591291,79.4927060619838,932431
2020-04-28,7794.22,7798.42,7650.0,7767.79,7248.95597,8.957740975620155,35.900001525878906,36.400001525878906,35.31999969482422,36.18000030517578,30.40546989440918,29569000,0.0226425153830289,2.4220795263335213,1659,79.0,44.0,174.0,183.0,127.0,237.0,62.0,13.0,7.0,775.0,6.0,296.0,1306.0,56.7244175313319,33.6253268142036,81.2213495748878,47.7094195551855,101.494324591291,79.4927060619838,932431
2020-04-29,7762.07,8970.0,7717.14,8790.32,26396.09716,9.081406395022263,37.369998931884766,38.9900016784668,37.34000015258789,38.86000061035156,32.65773391723633,35537500,0.0714589712536364,2.576859350848987,1656,82.0,55.0,148.0,326.0,163.0,549.0,86.0,18.0,9.0,1186.0,6.0,330.0,1524.0,60.2060007304813,52.5220807097406,81.5317828893039,56.2216947943975,102.330643238648,80.1214207032275,910172
2020-04-29,7762.07,8970.0,7717.14,8790.32,26396.09716,9.081406395022263,37.369998931884766,38.9900016784668,37.34000015258789,38.86000061035156,32.65773391723633,35537500,0.0714589712536364,2.576859350848987,1656,82.0,55.0,148.0,326.0,163.0,549.0,86.0,18.0,9.0,1186.0,6.0,330.0,1524.0,60.2060007304813,52.5220807097406,81.5317828893039,56.2216947943975,102.330643238648,80.1214207032275,910172
2020-04-30,8789.79,9485.26,8407.0,8627.32,24057.73934,9.062689191236691,39.08000183105469,39.08000183105469,37.439998626708984,38.0,31.934993743896484,42020100,-0.0223792999293301,2.5119019850104385,1655,66.0,58.0,152.0,307.0,181.0,362.0,85.0,8.0,15.0,1063.0,12.0,302.0,1613.0,66.7240309562213,78.6207304776078,82.1352542023775,69.9416066591546,104.340297069027,81.344853994046,949644
2020-04-30,8789.79,9485.26,8407.0,8627.32,24057.73934,9.062689191236691,39.08000183105469,39.08000183105469,37.439998626708984,38.0,31.934993743896484,42020100,-0.0223792999293301,2.5119019850104385,1655,66.0,58.0,152.0,307.0,181.0,362.0,85.0,8.0,15.0,1063.0,12.0,302.0,1613.0,66.7240309562213,78.6207304776078,82.1352542023775,69.9416066591546,104.340297069027,81.344853994046,949644
2020-05-01,8629.72,9075.0,8616.17,8832.44,11379.68574,9.08618658611654,37.220001220703125,37.5,35.40999984741211,35.849998474121094,30.12814140319824,29265900,-0.0582426352436278,2.3724812558169304,1661,78.0,34.0,133.0,204.0,144.0,261.0,39.0,22.0,14.0,762.0,5.0,292.0,1301.0,66.6198114268794,82.886280278387,82.1615259487456,70.8780372146467,105.009910485478,81.6260325496442,944666
2020-05-01,8629.72,9075.0,8616.17,8832.44,11379.68574,9.08618658611654,37.220001220703125,37.5,35.40999984741211,35.849998474121094,30.12814140319824,29265900,-0.0582426352436278,2.3724812558169304,1661,78.0,34.0,133.0,204.0,144.0,261.0,39.0,22.0,14.0,762.0,5.0,292.0,1301.0,66.6198114268794,82.886280278387,82.1615259487456,70.8780372146467,105.009910485478,81.6260325496442,944666
2020-05-04,8924.14,8974.34,8528.42,8882.87,10018.975,9.091879981967129,35.189998626708984,37.119998931884766,35.02000045776367,37.09000015258789,31.17023468017578,26390200,0.0340038711327315,2.40710613518189,1652,88.0,31.0,148.0,189.0,155.0,238.0,55.0,12.0,15.0,752.0,5.0,258.0,1381.0,64.3997527927515,89.5723407568256,82.0515297059128,71.8688060838726,105.210274119598,81.7485552968438,893441
2020-05-04,8924.14,8974.34,8528.42,8882.87,10018.975,9.091879981967129,35.189998626708984,37.119998931884766,35.02000045776367,37.09000015258789,31.17023468017578,26390200,0.0340038711327315,2.40710613518189,1652,88.0,31.0,148.0,189.0,155.0,238.0,55.0,12.0,15.0,752.0,5.0,258.0,1381.0,64.3997527927515,89.5723407568256,82.0515297059128,71.8688060838726,105.210274119598,81.7485552968438,893441
2020-05-05,8889.24,9120.0,8760.1,9034.85,9592.134462,9.10884460078558,38.61000061035156,38.91999816894531,36.9900016784668,37.119998931884766,31.19544792175293,34366700,0.0008084835278538,2.3176202816229745,1651,98.0,26.0,139.0,197.0,119.0,230.0,67.0,10.0,11.0,806.0,6.0,313.0,1356.0,64.4904459362354,89.361943244149,82.0672143364791,67.5669966354048,105.114884500191,81.7763742616606,971843
2020-05-05,8889.24,9120.0,8760.1,9034.85,9592.134462,9.10884460078558,38.61000061035156,38.91999816894531,36.9900016784668,37.119998931884766,31.19544792175293,34366700,0.0008084835278538,2.3176202816229745,1651,98.0,26.0,139.0,197.0,119.0,230.0,67.0,10.0,11.0,806.0,6.0,313.0,1356.0,64.4904459362354,89.361943244149,82.0672143364791,67.5669966354048,105.114884500191,81.7763742616606,971843
2020-05-06,9040.0,9417.95,8921.03,9154.32,15110.94181,9.121981177998268,37.29999923706055,37.619998931884766,36.119998931884766,36.150001525878906,30.38027000427246,23675100,-0.0264788883289188,2.326359840295291,1654,75.0,51.0,136.0,200.0,157.0,313.0,69.0,10.0,10.0,932.0,5.0,309.0,1379.0,63.7580834780566,79.8473273695386,82.1109380761526,67.7908156068276,105.097608902372,81.8918981017905,974460
