Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,telecommunication_Open,telecommunication_High,telecommunication_Low,telecommunication_Close,telecommunication_Adj Close,telecommunication_Volume,telecommunication_log_return,telecommunication_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2020-01-08,8151.79,8463.57,7872.09,8044.44,11913.23248,8.992736448551248,54.72999954223633,55.3650016784668,54.65999984741211,55.09000015258789,53.06800842285156,4161200,0.0071044908787776,0.3680299061361992,1647,96.0,35.0,129.0,185.0,161.0,407.0,62.0,10.0,13.0,979.0,1.0,379.0,1497.0,47.9211502705726,48.6861753785879,67.7785011360946,42.2971910118262,63.0185145467164,66.730725560298,745781
2020-01-09,8048.94,8048.94,7737.97,7806.78,5957.24424,8.962747865884625,55.529998779296875,55.55500030517578,55.095001220703125,55.380001068115234,53.34736251831055,2297100,0.005250322775419,0.3714215769162093,1642,72.0,27.0,127.0,139.0,126.0,289.0,48.0,14.0,14.0,857.0,5.0,366.0,1275.0,50.0098912226138,59.2038281962587,67.9113309464937,48.734392893686,63.3200996185553,66.2454989337439,780267
2020-01-09,8048.94,8048.94,7737.97,7806.78,5957.24424,8.962747865884625,55.529998779296875,55.55500030517578,55.095001220703125,55.380001068115234,53.34736251831055,2297100,0.005250322775419,0.3714215769162093,1642,72.0,27.0,127.0,139.0,126.0,289.0,48.0,14.0,14.0,857.0,5.0,366.0,1275.0,50.0098912226138,59.2038281962587,67.9113309464937,48.734392893686,63.3200996185553,66.2454989337439,780267
2020-01-10,7812.7,8200.0,7667.0,8200.0,8999.988257,9.011889433252344,55.59000015258789,55.59000015258789,55.08000183105469,55.15999984741211,53.13543701171875,1941800,-0.003980486871014,0.3703399958426513,1642,94.0,36.0,92.0,138.0,104.0,235.0,33.0,16.0,8.0,774.0,4.0,328.0,1325.0,49.7741330456046,58.2345069724976,67.6224971614116,49.4550589551953,63.0899759581927,66.0899181677711,784612
2020-01-10,7812.7,8200.0,7667.0,8200.0,8999.988257,9.011889433252344,55.59000015258789,55.59000015258789,55.08000183105469,55.15999984741211,53.13543701171875,1941800,-0.003980486871014,0.3703399958426513,1642,94.0,36.0,92.0,138.0,104.0,235.0,33.0,16.0,8.0,774.0,4.0,328.0,1325.0,49.7741330456046,58.2345069724976,67.6224971614116,49.4550589551953,63.0899759581927,66.0899181677711,784612
2020-01-13,8180.75,8196.81,8039.0,8105.01,4011.439096,9.000237667975307,55.41999816894531,55.709999084472656,55.18000030517578,55.68000030517578,53.636356353759766,2854000,0.009382971348228,0.3884878084496555,1640,89.0,32.0,93.0,116.0,109.0,236.0,41.0,8.0,14.0,751.0,4.0,339.0,1228.0,50.2758255550762,58.9924351132264,67.3951102235698,50.2094518759247,63.2206099121331,64.8251875860446,682403
2020-01-13,8180.75,8196.81,8039.0,8105.01,4011.439096,9.000237667975307,55.41999816894531,55.709999084472656,55.18000030517578,55.68000030517578,53.636356353759766,2854000,0.009382971348228,0.3884878084496555,1640,89.0,32.0,93.0,116.0,109.0,236.0,41.0,8.0,14.0,751.0,4.0,339.0,1228.0,50.2758255550762,58.9924351132264,67.3951102235698,50.2094518759247,63.2206099121331,64.8251875860446,682403
2020-01-14,8105.01,8895.0,8105.01,8813.04,17009.43193,9.083987721838936,55.66999816894531,55.78499984741211,55.470001220703125,55.540000915527344,53.501495361328125,2909600,-0.0025175231442897,0.3887201290245906,1641,86.0,47.0,156.0,232.0,149.0,430.0,76.0,14.0,16.0,1170.0,6.0,405.0,1605.0,52.9852159633605,61.6766546405977,67.54310734511,54.1889069840638,64.160584944814,64.9158867313008,852442
2020-01-14,8105.01,8895.0,8105.01,8813.04,17009.43193,9.083987721838936,55.66999816894531,55.78499984741211,55.470001220703125,55.540000915527344,53.501495361328125,2909600,-0.0025175231442897,0.3887201290245906,1641,86.0,47.0,156.0,232.0,149.0,430.0,76.0,14.0,16.0,1170.0,6.0,405.0,1605.0,52.9852159633605,61.6766546405977,67.54310734511,54.1889069840638,64.160584944814,64.9158867313008,852442
2020-01-15,8813.2,8903.2,8555.0,8809.17,8606.883399,9.083548503368355,55.68000030517578,55.91999816894531,55.59299850463867,55.810001373291016,53.76158142089844,2136800,0.0048495910441204,0.3734300089330551,1645,77.0,41.0,143.0,176.0,97.0,314.0,43.0,10.0,23.0,952.0,1.0,408.0,1469.0,53.1923443357438,57.7409900447741,67.5434720446981,54.3522367860601,64.3681101500733,64.3148279555354,769961
2020-01-15,8813.2,8903.2,8555.0,8809.17,8606.883399,9.083548503368355,55.68000030517578,55.91999816894531,55.59299850463867,55.810001373291016,53.76158142089844,2136800,0.0048495910441204,0.3734300089330551,1645,77.0,41.0,143.0,176.0,97.0,314.0,43.0,10.0,23.0,952.0,1.0,408.0,1469.0,53.1923443357438,57.7409900447741,67.5434720446981,54.3522367860601,64.3681101500733,64.3148279555354,769961
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.258476,9.072244291282644,56.04999923706055,56.2400016784668,55.869998931884766,56.2400016784668,54.175804138183594,2031600,0.0076751879402428,0.3855661633742048,1645,88.0,32.0,128.0,160.0,103.0,278.0,55.0,14.0,14.0,871.0,5.0,381.0,1362.0,53.1259120623522,46.4627522959479,67.5415629506939,53.2921228104133,64.2175114073982,63.4885359053164,741776
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.258476,9.072244291282644,56.04999923706055,56.2400016784668,55.869998931884766,56.2400016784668,54.175804138183594,2031600,0.0076751879402428,0.3855661633742048,1645,88.0,32.0,128.0,160.0,103.0,278.0,55.0,14.0,14.0,871.0,5.0,381.0,1362.0,53.1259120623522,46.4627522959479,67.5415629506939,53.2921228104133,64.2175114073982,63.4885359053164,741776
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.158926,9.09297812277676,56.47999954223633,56.69499969482422,56.29999923706055,56.68000030517578,54.59965515136719,6103700,0.0077931428595432,0.3886336259747982,1648,75.0,31.0,120.0,161.0,127.0,291.0,40.0,10.0,12.0,933.0,1.0,369.0,1365.0,51.4572251129575,43.7842764775478,67.5670894823438,51.6302655709428,64.2795730598273,61.9168170740478,757448
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.158926,9.09297812277676,56.47999954223633,56.69499969482422,56.29999923706055,56.68000030517578,54.59965515136719,6103700,0.0077931428595432,0.3886336259747982,1648,75.0,31.0,120.0,161.0,127.0,291.0,40.0,10.0,12.0,933.0,1.0,369.0,1365.0,51.4572251129575,43.7842764775478,67.5670894823438,51.6302655709428,64.2795730598273,61.9168170740478,757448
2020-01-21,8629.66,8778.66,8480.0,8717.89,3394.68916,9.0731325151459,56.58000183105469,56.72600173950195,56.34000015258789,56.630001068115234,54.55147933959961,3182000,-0.0008825212196574,0.3713607879112908,1642,80.0,33.0,124.0,150.0,108.0,259.0,45.0,16.0,5.0,832.0,2.0,294.0,1391.0,47.5058503234671,41.4670657443568,67.5508016010176,53.1974649596897,64.4877470732924,60.9158646668228,757020
2020-01-21,8629.66,8778.66,8480.0,8717.89,3394.68916,9.0731325151459,56.58000183105469,56.72600173950195,56.34000015258789,56.630001068115234,54.55147933959961,3182000,-0.0008825212196574,0.3713607879112908,1642,80.0,33.0,124.0,150.0,108.0,259.0,45.0,16.0,5.0,832.0,2.0,294.0,1391.0,47.5058503234671,41.4670657443568,67.5508016010176,53.1974649596897,64.4877470732924,60.9158646668228,757020
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.812123,9.065999914177407,56.869998931884766,56.904998779296875,56.540000915527344,56.599998474121094,54.5225830078125,4542800,-0.0005299407368646,0.3712368965694037,1646,68.0,24.0,129.0,126.0,91.0,233.0,37.0,12.0,11.0,740.0,2.0,290.0,1235.0,47.3101565756828,36.1235815900809,67.5494507293647,48.9544787316905,64.4909970077733,60.8969617128316,783825
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.812123,9.065999914177407,56.869998931884766,56.904998779296875,56.540000915527344,56.599998474121094,54.5225830078125,4542800,-0.0005299407368646,0.3712368965694037,1646,68.0,24.0,129.0,126.0,91.0,233.0,37.0,12.0,11.0,740.0,2.0,290.0,1235.0,47.3101565756828,36.1235815900809,67.5494507293647,48.9544787316905,64.4909970077733,60.8969617128316,783825
2020-01-23,8661.63,8665.95,8280.0,8378.44,8611.010788,9.033417018628768,56.5,56.529998779296875,56.209999084472656,56.369998931884766,54.301021575927734,1985600,-0.0040718751049544,0.3733315456317331,1649,124.0,47.0,139.0,180.0,136.0,235.0,45.0,27.0,15.0,1019.0,2.0,463.0,1770.0,46.6217553147773,39.8060860086432,67.6088305802304,45.9405626645021,63.5555932519365,60.7730004629658,768892
2020-01-23,8661.63,8665.95,8280.0,8378.44,8611.010788,9.033417018628768,56.5,56.529998779296875,56.209999084472656,56.369998931884766,54.301021575927734,1985600,-0.0040718751049544,0.3733315456317331,1649,124.0,47.0,139.0,180.0,136.0,235.0,45.0,27.0,15.0,1019.0,2.0,463.0,1770.0,46.6217553147773,39.8060860086432,67.6088305802304,45.9405626645021,63.5555932519365,60.7730004629658,768892
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.430233,9.03861804436622,56.5099983215332,56.5099983215332,55.43000030517578,55.689998626708984,53.6459846496582,3175800,-0.0121365102031765,0.4034296564394568,1648,95.0,34.0,130.0,138.0,151.0,256.0,50.0,14.0,15.0,845.0,8.0,358.0,1439.0,46.2690789630995,37.4810692822499,67.6389992692586,46.398296183103,62.813347176784,60.5875611351799,733013
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.430233,9.03861804436622,56.5099983215332,56.5099983215332,55.43000030517578,55.689998626708984,53.6459846496582,3175800,-0.0121365102031765,0.4034296564394568,1648,95.0,34.0,130.0,138.0,151.0,256.0,50.0,14.0,15.0,845.0,8.0,358.0,1439.0,46.2690789630995,37.4810692822499,67.6389992692586,46.398296183103,62.813347176784,60.5875611351799,733013
2020-01-27,8600.0,9004.35,8546.55,8894.54,9619.774743,9.09319288431638,54.650001525878906,55.029998779296875,54.5099983215332,54.81999969482422,52.807918548583984,5708800,-0.0157454876342448,0.4392699033226881,1646,79.0,31.0,128.0,148.0,114.0,307.0,41.0,12.0,17.0,858.0,3.0,328.0,1280.0,47.0338684913067,37.4308766881463,67.7227202251275,47.5613556248635,48.5996749197516,60.3365907492571,702915
2020-01-27,8600.0,9004.35,8546.55,8894.54,9619.774743,9.09319288431638,54.650001525878906,55.029998779296875,54.5099983215332,54.81999969482422,52.807918548583984,5708800,-0.0157454876342448,0.4392699033226881,1646,79.0,31.0,128.0,148.0,114.0,307.0,41.0,12.0,17.0,858.0,3.0,328.0,1280.0,47.0338684913067,37.4308766881463,67.7227202251275,47.5613556248635,48.5996749197516,60.3365907492571,702915
2020-01-28,8894.57,9413.24,8876.0,9400.0,9565.559355,9.148464968258097,55.16999816894531,55.67499923706055,54.90999984741211,55.45000076293945,53.414791107177734,6526600,0.0114266422476587,0.4616767611797722,1646,79.0,31.0,122.0,191.0,123.0,375.0,70.0,11.0,4.0,930.0,3.0,325.0,1361.0,48.1192213326499,44.117741407141,67.7228584046016,43.0445478938588,48.7414887130053,60.2840815874025,823221
2020-01-28,8894.57,9413.24,8876.0,9400.0,9565.559355,9.148464968258097,55.16999816894531,55.67499923706055,54.90999984741211,55.45000076293945,53.414791107177734,6526600,0.0114266422476587,0.4616767611797722,1646,79.0,31.0,122.0,191.0,123.0,375.0,70.0,11.0,4.0,930.0,3.0,325.0,1361.0,48.1192213326499,44.117741407141,67.7228584046016,43.0445478938588,48.7414887130053,60.2840815874025,823221
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.915946,9.136605560958412,55.7599983215332,55.7599983215332,55.15999984741211,55.36000061035156,53.32809829711914,5983800,-0.0016244052208778,0.4431358616208657,1640,82.0,48.0,129.0,151.0,99.0,338.0,60.0,18.0,9.0,939.0,6.0,331.0,1429.0,48.8841072449054,47.3317959328964,67.765435760208,43.4747466265358,49.0434858863695,60.4493779129394,776159
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.915946,9.136605560958412,55.7599983215332,55.7599983215332,55.15999984741211,55.36000061035156,53.32809829711914,5983800,-0.0016244052208778,0.4431358616208657,1640,82.0,48.0,129.0,151.0,99.0,338.0,60.0,18.0,9.0,939.0,6.0,331.0,1429.0,48.8841072449054,47.3317959328964,67.765435760208,43.4747466265358,49.0434858863695,60.4493779129394,776159
2020-01-30,9280.83,9570.0,9166.07,9500.0,7945.158779,9.159047077588632,54.11000061035156,54.83000183105469,53.9739990234375,54.79999923706055,52.78865051269531,3163200,-0.0101671423028335,0.4606815583910039,1643,79.0,48.0,147.0,171.0,101.0,339.0,58.0,19.0,9.0,851.0,3.0,272.0,1293.0,48.5691276468045,39.0605640714063,67.7661978684061,42.9883448897203,48.8824924103883,60.4428237388065,763783
2020-01-30,9280.83,9570.0,9166.07,9500.0,7945.158779,9.159047077588632,54.11000061035156,54.83000183105469,53.9739990234375,54.79999923706055,52.78865051269531,3163200,-0.0101671423028335,0.4606815583910039,1643,79.0,48.0,147.0,171.0,101.0,339.0,58.0,19.0,9.0,851.0,3.0,272.0,1293.0,48.5691276468045,39.0605640714063,67.7661978684061,42.9883448897203,48.8824924103883,60.4428237388065,763783
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.622307,9.140759827843484,54.79999923706055,54.79999923706055,53.790000915527344,53.90999984741211,51.93131256103515,3635500,-0.0163741933985588,0.4828456490465841,1647,80.0,47.0,113.0,178.0,112.0,258.0,48.0,9.0,11.0,776.0,1.0,251.0,1191.0,48.2933402211331,36.2589838733097,67.7767732577103,42.78251551067,48.881129345736,60.3048824423606,772889
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.622307,9.140759827843484,54.79999923706055,54.79999923706055,53.790000915527344,53.90999984741211,51.93131256103515,3635500,-0.0163741933985588,0.4828456490465841,1647,80.0,47.0,113.0,178.0,112.0,258.0,48.0,9.0,11.0,776.0,1.0,251.0,1191.0,48.2933402211331,36.2589838733097,67.7767732577103,42.78251551067,48.881129345736,60.3048824423606,772889
2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.133504,9.13648821325326,54.349998474121094,54.810001373291016,54.349998474121094,54.54999923706055,52.547828674316406,5905700,0.0118017116598636,0.498601635207229,1649,63.0,21.0,125.0,143.0,111.0,286.0,38.0,14.0,10.0,775.0,2.0,225.0,1105.0,46.6372672470937,34.6520915790988,67.7823455571592,36.9464025425553,48.8552349697534,59.7757837734549,864995
2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.133504,9.13648821325326,54.349998474121094,54.810001373291016,54.349998474121094,54.54999923706055,52.547828674316406,5905700,0.0118017116598636,0.498601635207229,1649,63.0,21.0,125.0,143.0,111.0,286.0,38.0,14.0,10.0,775.0,2.0,225.0,1105.0,46.6372672470937,34.6520915790988,67.7823455571592,36.9464025425553,48.8552349697534,59.7757837734549,864995
2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.225459,9.122532678010334,54.77000045776367,55.1510009765625,54.34000015258789,55.119998931884766,53.09690856933594,3504000,0.0103949090343831,0.4876612431592054,1649,62.0,31.0,93.0,159.0,92.0,226.0,47.0,6.0,13.0,706.0,2.0,228.0,1038.0,46.6856859890678,30.6001214546397,67.797284414289,38.0511069212014,48.8700117850239,59.7780360325836,768226
2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.225459,9.122532678010334,54.77000045776367,55.1510009765625,54.34000015258789,55.119998931884766,53.09690856933594,3504000,0.0103949090343831,0.4876612431592054,1649,62.0,31.0,93.0,159.0,92.0,226.0,47.0,6.0,13.0,706.0,2.0,228.0,1038.0,46.6856859890678,30.6001214546397,67.797284414289,38.0511069212014,48.8700117850239,59.7780360325836,768226
2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.967938,9.171435289006451,55.599998474121094,55.650001525878906,54.91999816894531,55.209999084472656,53.1836051940918,3771700,0.0016314723859114,0.4878275674541381,1647,53.0,31.0,90.0,182.0,93.0,297.0,47.0,12.0,6.0,814.0,1.0,218.0,1017.0,47.3810268101074,29.389708681608,67.8561676103323,40.376354059399,49.1651613750727,58.8947279325,837536
2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.967938,9.171435289006451,55.599998474121094,55.650001525878906,54.91999816894531,55.209999084472656,53.1836051940918,3771700,0.0016314723859114,0.4878275674541381,1647,53.0,31.0,90.0,182.0,93.0,297.0,47.0,12.0,6.0,814.0,1.0,218.0,1017.0,47.3810268101074,29.389708681608,67.8561676103323,40.376354059399,49.1651613750727,58.8947279325,837536
2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.488675,9.185497323070836,55.47999954223633,55.994998931884766,55.47999954223633,55.900001525878906,53.84828186035156,1998100,0.0124203277443175,0.5044338957070409,1648,92.0,46.0,122.0,197.0,83.0,313.0,50.0,12.0,11.0,918.0,7.0,329.0,1249.0,48.0718235332859,35.9390171144297,67.9017950867417,38.7069443060084,49.5645210929997,58.9521973443516,749129
2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.488675,9.185497323070836,55.47999954223633,55.994998931884766,55.47999954223633,55.900001525878906,53.84828186035156,1998100,0.0124203277443175,0.5044338957070409,1648,92.0,46.0,122.0,197.0,83.0,313.0,50.0,12.0,11.0,918.0,7.0,329.0,1249.0,48.0718235332859,35.9390171144297,67.9017950867417,38.7069443060084,49.5645210929997,58.9521973443516,749129
2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.490967,9.190486583371284,55.720001220703125,56.060001373291016,55.54999923706055,55.86000061035156,53.80974578857422,2698600,-0.0007158360141525,0.5001585214220106,1648,71.0,35.0,102.0,161.0,89.0,245.0,46.0,9.0,12.0,746.0,4.0,246.0,1039.0,45.9472851835525,34.5876814979622,67.9070657311026,36.4584713315665,49.5739102274632,58.844176695403,868589
2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.490967,9.190486583371284,55.720001220703125,56.060001373291016,55.54999923706055,55.86000061035156,53.80974578857422,2698600,-0.0007158360141525,0.5001585214220106,1648,71.0,35.0,102.0,161.0,89.0,245.0,46.0,9.0,12.0,746.0,4.0,246.0,1039.0,45.9472851835525,34.5876814979622,67.9070657311026,36.4584713315665,49.5739102274632,58.844176695403,868589
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.667891,9.195227749394046,55.72999954223633,56.20000076293945,55.689998626708984,56.189998626708984,54.12762451171875,4420500,0.0058902092404933,0.5031413503769312,1657,75.0,34.0,142.0,176.0,137.0,312.0,53.0,11.0,14.0,855.0,3.0,280.0,1255.0,41.8076077544943,39.9151877829524,67.6577280939531,37.3878391641259,49.2134819008744,58.8511330121131,708218
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.667891,9.195227749394046,55.72999954223633,56.20000076293945,55.689998626708984,56.189998626708984,54.12762451171875,4420500,0.0058902092404933,0.5031413503769312,1657,75.0,34.0,142.0,176.0,137.0,312.0,53.0,11.0,14.0,855.0,3.0,280.0,1255.0,41.8076077544943,39.9151877829524,67.6577280939531,37.3878391641259,49.2134819008744,58.8511330121131,708218
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.596363,9.236882979587088,56.47999954223633,56.560001373291016,56.060001373291016,56.130001068115234,54.06983184814453,1703300,-0.001068332700556,0.4892393712096817,1660,74.0,36.0,112.0,165.0,108.0,315.0,45.0,11.0,11.0,819.0,5.0,261.0,1239.0,42.0820084300691,41.2984846946844,67.7070172809501,37.0601355603789,49.2581826193955,58.8329139071358,892362
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.596363,9.236882979587088,56.47999954223633,56.560001373291016,56.060001373291016,56.130001068115234,54.06983184814453,1703300,-0.001068332700556,0.4892393712096817,1660,74.0,36.0,112.0,165.0,108.0,315.0,45.0,11.0,11.0,819.0,5.0,261.0,1239.0,42.0820084300691,41.2984846946844,67.7070172809501,37.0601355603789,49.2581826193955,58.8329139071358,892362
2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.409427,9.244623917349648,56.40999984741211,56.939998626708984,56.38999938964844,56.86000061035156,54.773048400878906,1730200,0.0129216689737221,0.514642629555072,1649,67.0,36.0,160.0,183.0,76.0,321.0,55.0,14.0,12.0,903.0,6.0,320.0,1265.0,43.696172296676,43.7667957948901,67.817037130266,39.060930597477,49.8107609631318,59.1335994192101,813659
2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.409427,9.244623917349648,56.40999984741211,56.939998626708984,56.38999938964844,56.86000061035156,54.773048400878906,1730200,0.0129216689737221,0.514642629555072,1649,67.0,36.0,160.0,183.0,76.0,321.0,55.0,14.0,12.0,903.0,6.0,320.0,1265.0,43.696172296676,43.7667957948901,67.817037130266,39.060930597477,49.8107609631318,59.1335994192101,813659
2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.451284,9.232949840718495,56.540000915527344,57.084999084472656,56.40999984741211,56.869998931884766,54.782676696777344,2761600,0.000175825579868,0.5110069880312695,1647,72.0,40.0,124.0,162.0,119.0,270.0,60.0,22.0,6.0,790.0,7.0,294.0,1364.0,43.9148200089555,42.5941120761059,67.8261879171249,39.5719465697829,49.8636829442141,59.0321831505259,829739
2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.451284,9.232949840718495,56.540000915527344,57.084999084472656,56.40999984741211,56.869998931884766,54.782676696777344,2761600,0.000175825579868,0.5110069880312695,1647,72.0,40.0,124.0,162.0,119.0,270.0,60.0,22.0,6.0,790.0,7.0,294.0,1364.0,43.9148200089555,42.5941120761059,67.8261879171249,39.5719465697829,49.8636829442141,59.0321831505259,829739
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188257,56.91999816894531,57.029998779296875,56.70500183105469,56.939998626708984,54.8501091003418,2111700,0.0012301151946694,0.5020120115869136,1652,88.0,40.0,114.0,157.0,84.0,250.0,75.0,14.0,12.0,865.0,4.0,294.0,1358.0,40.8787652711333,43.6341092750122,67.8347968971745,39.3733471207692,49.8831062668958,58.370739013372,729015
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188257,56.91999816894531,57.029998779296875,56.70500183105469,56.939998626708984,54.8501091003418,2111700,0.0012301151946694,0.5020120115869136,1652,88.0,40.0,114.0,157.0,84.0,250.0,75.0,14.0,12.0,865.0,4.0,294.0,1358.0,40.8787652711333,43.6341092750122,67.8347968971745,39.3733471207692,49.8831062668958,58.370739013372,729015
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734175,56.81999969482422,57.435001373291016,56.810001373291016,57.31999969482422,55.21615982055664,2952900,0.0066515399042206,0.4993977299579857,1649,72.0,37.0,158.0,163.0,101.0,329.0,57.0,13.0,12.0,897.0,5.0,265.0,1306.0,42.5895524251286,46.3341153996151,67.8378024110676,45.3015959052867,50.3396385415079,57.9951984934401,784418
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734175,56.81999969482422,57.435001373291016,56.810001373291016,57.31999969482422,55.21615982055664,2952900,0.0066515399042206,0.4993977299579857,1649,72.0,37.0,158.0,163.0,101.0,329.0,57.0,13.0,12.0,897.0,5.0,265.0,1306.0,42.5895524251286,46.3341153996151,67.8378024110676,45.3015959052867,50.3396385415079,57.9951984934401,784418
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,57.529998779296875,57.75,57.310001373291016,57.58000183105469,55.46661758422851,4301800,0.0045257193483161,0.5025198377296811,1648,67.0,38.0,154.0,183.0,100.0,263.0,48.0,11.0,17.0,793.0,2.0,260.0,1213.0,43.2189405553128,43.7199683885922,67.8119894188218,46.4554733044105,50.3441906374677,58.057820574479,791501
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,57.529998779296875,57.75,57.310001373291016,57.58000183105469,55.46661758422851,4301800,0.0045257193483161,0.5025198377296811,1648,67.0,38.0,154.0,183.0,100.0,263.0,48.0,11.0,17.0,793.0,2.0,260.0,1213.0,43.2189405553128,43.7199683885922,67.8119894188218,46.4554733044105,50.3441906374677,58.057820574479,791501
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,57.33000183105469,57.375,56.459999084472656,56.9900016784668,54.89826965332031,2939000,-0.0102994736853547,0.5189631285125448,1649,64.0,37.0,147.0,185.0,121.0,230.0,37.0,10.0,11.0,658.0,1.0,214.0,1127.0,45.6801536157666,54.2522740309006,68.0253967134653,51.6872414703043,51.3685912160011,58.402683184145,766663
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,57.33000183105469,57.375,56.459999084472656,56.9900016784668,54.89826965332031,2939000,-0.0102994736853547,0.5189631285125448,1649,64.0,37.0,147.0,185.0,121.0,230.0,37.0,10.0,11.0,658.0,1.0,214.0,1127.0,45.6801536157666,54.2522740309006,68.0253967134653,51.6872414703043,51.3685912160011,58.402683184145,766663
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809972,56.72999954223633,56.81999969482422,55.959999084472656,56.119998931884766,54.06019973754883,2927400,-0.0153836070973021,0.5515993723524131,1648,60.0,31.0,133.0,169.0,88.0,218.0,42.0,16.0,13.0,651.0,2.0,236.0,1095.0,45.6913280935376,54.8593507040925,68.0232146230036,51.5143664760274,50.7885631526726,57.9444723695479,770775
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809972,56.72999954223633,56.81999969482422,55.959999084472656,56.119998931884766,54.06019973754883,2927400,-0.0153836070973021,0.5515993723524131,1648,60.0,31.0,133.0,169.0,88.0,218.0,42.0,16.0,13.0,651.0,2.0,236.0,1095.0,45.6913280935376,54.8593507040925,68.0232146230036,51.5143664760274,50.7885631526726,57.9444723695479,770775
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112337,54.400001525878906,54.779998779296875,53.849998474121094,54.2400016784668,52.249210357666016,5297200,-0.0340735616242344,0.6820549093000321,1650,70.0,38.0,111.0,147.0,138.0,239.0,42.0,9.0,14.0,720.0,7.0,257.0,1270.0,44.7460608089826,53.4829726622875,67.8379786284388,50.3333393835793,48.3183829800596,57.7276409252738,759274
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112337,54.400001525878906,54.779998779296875,53.849998474121094,54.2400016784668,52.249210357666016,5297200,-0.0340735616242344,0.6820549093000321,1650,70.0,38.0,111.0,147.0,138.0,239.0,42.0,9.0,14.0,720.0,7.0,257.0,1270.0,44.7460608089826,53.4829726622875,67.8379786284388,50.3333393835793,48.3183829800596,57.7276409252738,759274
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,54.43000030517578,54.65999984741211,52.689998626708984,52.790000915527344,50.852420806884766,13048800,-0.0270968783989813,0.7364829475674497,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,54.43000030517578,54.65999984741211,52.689998626708984,52.790000915527344,50.852420806884766,13048800,-0.0270968783989813,0.7364829475674497,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
