Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,consumer_Open,consumer_High,consumer_Low,consumer_Close,consumer_Adj Close,consumer_Volume,consumer_log_return,consumer_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.953702,8.301916118072844,112.16999816894533,112.94000244140624,111.31999969482422,112.38999938964844,107.25953674316406,9949400,0.0014245931601575,0.3383952929738816,1607,97.0,29.0,115.0,190.0,161.0,338.0,76.0,11.0,14.0,1052.0,8.0,400.0,1456.0,37.8569513564126,18.4324674600107,63.8284781023311,18.7693469135361,49.5694943127071,62.5893259157321,738360
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.759897,8.28758126519823,112.23999786376952,114.0199966430664,112.23999786376952,113.93000030517578,108.72923278808594,5731500,0.013609267289131,0.3785336278680231,1609,93.0,33.0,127.0,176.0,176.0,320.0,58.0,16.0,16.0,1006.0,1.0,380.0,1568.0,37.9044353146039,19.8014168881525,63.632325538773,17.6073755007308,48.5139418604466,62.3471108102322,708212
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.368928,8.289557063575607,113.22000122070312,113.63999938964844,111.63999938964844,111.66999816894533,106.5724105834961,8758900,-0.0200361503279635,0.4498520306162009,1606,89.0,47.0,134.0,159.0,143.0,247.0,56.0,8.0,6.0,825.0,3.0,358.0,1355.0,37.9898829995991,21.8565545314647,63.576418574918,18.5259729478504,47.8952290267426,62.2939099531132,722817
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.367097,8.271423079256143,111.43000030517578,112.83999633789062,111.31999969482422,112.33000183105467,107.20227813720705,7461600,0.0058929068934654,0.4539973450493381,1604,96.0,37.0,109.0,146.0,164.0,232.0,42.0,8.0,11.0,866.0,8.0,374.0,1493.0,21.5176525588324,13.7042806158395,63.2009230884138,18.125465382374,43.3987259420651,62.1410429977232,716713
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.604877,8.27450487955536,112.9800033569336,113.56999969482422,112.20999908447266,112.80999755859376,107.6603775024414,5440700,0.004263982020924,0.4568470165636309,1605,98.0,22.0,117.0,142.0,186.0,278.0,50.0,15.0,14.0,947.0,3.0,395.0,1436.0,22.0167431880276,15.2612292655221,63.0507624093809,18.821188747239,43.421780559015,62.1298334902819,686290
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.675049,8.300404405740036,112.9000015258789,113.41999816894533,111.91000366210938,112.58000183105467,107.44086456298828,4427700,-0.0020408696747189,0.4574797945711615,1608,101.0,46.0,123.0,177.0,180.0,313.0,62.0,15.0,11.0,1019.0,7.0,375.0,1500.0,23.3299914546193,23.750042986584,62.9715467223268,21.8017574033762,43.4144485207976,62.2078428032074,783494
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.546822,8.29710247545459,112.98999786376952,113.7300033569336,112.66999816894533,113.26000213623048,108.08982849121094,6928300,0.0060219832465993,0.4586557957337178,1610,98.0,45.0,121.0,189.0,143.0,299.0,50.0,20.0,15.0,971.0,7.0,395.0,1515.0,23.369593270937,23.1508290519956,62.9526012572226,21.9666501934411,42.4617443907198,62.0953975730574,768228
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.034624,8.316300249036848,113.83000183105467,114.05999755859376,113.5500030517578,113.8499984741211,108.65291595458984,4599900,0.0051956995602555,0.4520847400368399,1623,89.0,35.0,103.0,187.0,166.0,310.0,59.0,14.0,12.0,983.0,7.0,387.0,1524.0,23.0065315801585,21.8472940948287,62.6801342319862,21.8988154037155,40.9147850584681,62.0519715000227,764547
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.987312,8.327561782634476,114.7699966430664,115.13999938964844,114.41000366210938,115.0999984741211,109.84583282470705,4977700,0.0109195233636407,0.4708820898385953,1627,74.0,33.0,96.0,188.0,191.0,372.0,53.0,8.0,10.0,915.0,3.0,296.0,1329.0,23.460950283922,25.815487155182,61.9244636647961,20.7717103639388,40.7472232939978,62.1441079140646,690259
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351,8.496914971043598,115.08000183105467,115.18000030517578,114.6999969482422,115.08000183105467,109.82675170898438,3631800,-0.0001737478763592,0.4698111629799207,1623,145.0,93.0,181.0,445.0,351.0,902.0,154.0,22.0,11.0,1864.0,9.0,471.0,2364.0,42.6971279363695,79.3368736868997,62.7413172524272,58.4419168452841,45.4876720138345,64.017823023019,887936
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268,8.512829685154694,115.75,116.31999969482422,115.4000015258789,115.88999938964844,110.59976959228516,4211300,0.0070139054851612,0.4743775552134172,1624,157.0,87.0,190.0,408.0,321.0,816.0,131.0,32.0,30.0,1846.0,14.0,546.0,2547.0,53.3190992697078,99.7690154881583,63.2876151974106,74.9008117744667,49.2715509722205,65.505895802284,856229
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11515,8.4986095808172,115.9800033569336,116.8499984741211,115.9800033569336,116.83000183105467,111.49685668945312,3073900,0.0080784423222155,0.4601804713941614,1625,133.0,57.0,170.0,228.0,302.0,497.0,85.0,24.0,13.0,1293.0,10.0,488.0,1993.0,53.6980422391438,105.802863464355,63.1212534282732,77.1403026312709,49.5500393946516,65.6148216886374,806470
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,117.12000274658205,117.62000274658205,116.81999969482422,117.5199966430664,112.15536499023438,2946700,0.0058886008989667,0.4577370470370649,1627,120.0,43.0,166.0,224.0,198.0,448.0,79.0,12.0,27.0,1310.0,4.0,511.0,1881.0,53.4998038628881,106.499222864736,62.8782480879262,76.9739533060975,49.6057440453934,65.6555042251436,883934
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,117.12000274658205,117.62000274658205,116.81999969482422,117.5199966430664,112.15536499023438,2946700,0.0058886008989667,0.4577370470370649,1627,120.0,43.0,166.0,224.0,198.0,448.0,79.0,12.0,27.0,1310.0,4.0,511.0,1881.0,53.4998038628881,106.499222864736,62.8782480879262,76.9739533060975,49.6057440453934,65.6555042251436,883934
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,117.29000091552734,117.9800033569336,117.1500015258789,117.94000244140624,112.55620574951172,3231400,0.0035675379719304,0.4265689184241217,1623,163.0,75.0,173.0,258.0,225.0,503.0,68.0,20.0,17.0,1440.0,6.0,549.0,2025.0,53.3674281174206,94.4562731358511,62.7682974238034,75.5510858452853,48.8332116151078,65.8444589716421,776675
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,117.29000091552734,117.9800033569336,117.1500015258789,117.94000244140624,112.55620574951172,3231400,0.0035675379719304,0.4265689184241217,1623,163.0,75.0,173.0,258.0,225.0,503.0,68.0,20.0,17.0,1440.0,6.0,549.0,2025.0,53.3674281174206,94.4562731358511,62.7682974238034,75.5510858452853,48.8332116151078,65.8444589716421,776675
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,117.54000091552734,117.54000091552734,116.68000030517578,116.87999725341795,111.54457092285156,4456400,-0.0090282973294852,0.4400476980946944,1620,119.0,48.0,148.0,225.0,212.0,450.0,62.0,18.0,14.0,1253.0,10.0,455.0,1945.0,53.5475666202875,71.2923445508028,62.6780457453655,74.7063128658074,48.8409222924854,65.8453437488846,777610
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,117.54000091552734,117.54000091552734,116.68000030517578,116.87999725341795,111.54457092285156,4456400,-0.0090282973294852,0.4400476980946944,1620,119.0,48.0,148.0,225.0,212.0,450.0,62.0,18.0,14.0,1253.0,10.0,455.0,1945.0,53.5475666202875,71.2923445508028,62.6780457453655,74.7063128658074,48.8409222924854,65.8453437488846,777610
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,117.16000366210938,117.44000244140624,116.61000061035156,117.44000244140624,112.07902526855467,3406800,0.004779841711465,0.4419141458677935,1621,102.0,41.0,160.0,244.0,229.0,532.0,75.0,10.0,9.0,1360.0,16.0,500.0,1907.0,53.5615206537253,35.1291901849469,62.5926824926088,74.995900546566,47.0426476778539,65.8756346955185,779763
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,117.16000366210938,117.44000244140624,116.61000061035156,117.44000244140624,112.07902526855467,3406800,0.004779841711465,0.4419141458677935,1621,102.0,41.0,160.0,244.0,229.0,532.0,75.0,10.0,9.0,1360.0,16.0,500.0,1907.0,53.5615206537253,35.1291901849469,62.5926824926088,74.995900546566,47.0426476778539,65.8756346955185,779763
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,117.56999969482422,117.63999938964844,117.2699966430664,117.58999633789062,112.22217559814452,2165400,0.0012763810375435,0.4406008762826078,1626,110.0,45.0,141.0,196.0,285.0,451.0,86.0,25.0,12.0,1138.0,12.0,460.0,1841.0,55.4647241944339,39.4283546401544,62.6573170785922,79.6123976297232,46.1370244154283,65.8021468214913,813435
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,117.56999969482422,117.63999938964844,117.2699966430664,117.58999633789062,112.22217559814452,2165400,0.0012763810375435,0.4406008762826078,1626,110.0,45.0,141.0,196.0,285.0,451.0,86.0,25.0,12.0,1138.0,12.0,460.0,1841.0,55.4647241944339,39.4283546401544,62.6573170785922,79.6123976297232,46.1370244154283,65.8021468214913,813435
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,118.0,118.52999877929688,117.79000091552734,118.31999969482422,112.9188461303711,4538800,0.0061888491310133,0.4458613132935808,1623,96.0,58.0,137.0,213.0,211.0,343.0,67.0,16.0,15.0,989.0,2.0,418.0,1630.0,56.4516633913419,43.729709358424,62.4990689347917,82.0849397878135,46.5248581659851,65.90368603683,772966
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,118.0,118.52999877929688,117.79000091552734,118.31999969482422,112.9188461303711,4538800,0.0061888491310133,0.4458613132935808,1623,96.0,58.0,137.0,213.0,211.0,343.0,67.0,16.0,15.0,989.0,2.0,418.0,1630.0,56.4516633913419,43.729709358424,62.4990689347917,82.0849397878135,46.5248581659851,65.90368603683,772966
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,118.37000274658205,118.62000274658205,117.83999633789062,118.55999755859376,113.14789581298828,2432700,0.0020263251323155,0.4297992291469309,1625,90.0,44.0,131.0,193.0,169.0,355.0,64.0,19.0,9.0,1019.0,9.0,465.0,1623.0,56.7205708177323,38.9007431604803,61.5654158649839,78.3624024353833,45.8165379058602,65.6623258095679,775820
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,118.37000274658205,118.62000274658205,117.83999633789062,118.55999755859376,113.14789581298828,2432700,0.0020263251323155,0.4297992291469309,1625,90.0,44.0,131.0,193.0,169.0,355.0,64.0,19.0,9.0,1019.0,9.0,465.0,1623.0,56.7205708177323,38.9007431604803,61.5654158649839,78.3624024353833,45.8165379058602,65.6623258095679,775820
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,118.91999816894533,119.25,118.83000183105467,119.08000183105467,113.64414978027344,3014500,0.004376410568633,0.4287137349837866,1623,117.0,65.0,124.0,193.0,154.0,311.0,58.0,18.0,14.0,1068.0,6.0,433.0,1658.0,57.0058182844656,41.5456914015646,61.5334209605991,61.478873797869,45.9470207378662,65.6398068100567,772119
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,118.91999816894533,119.25,118.83000183105467,119.08000183105467,113.64414978027344,3014500,0.004376410568633,0.4287137349837866,1623,117.0,65.0,124.0,193.0,154.0,311.0,58.0,18.0,14.0,1068.0,6.0,433.0,1658.0,57.0058182844656,41.5456914015646,61.5334209605991,61.478873797869,45.9470207378662,65.6398068100567,772119
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,119.41999816894533,119.76000213623048,119.2300033569336,119.30999755859376,113.86365509033205,2781100,0.0019295759007444,0.4290272413873388,1624,111.0,38.0,105.0,198.0,151.0,289.0,63.0,10.0,8.0,974.0,4.0,394.0,1660.0,57.2424505902169,44.4569146528144,61.5689716489234,40.7365859392159,46.1429997553554,65.7444598668031,748387
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,119.41999816894533,119.76000213623048,119.2300033569336,119.30999755859376,113.86365509033205,2781100,0.0019295759007444,0.4290272413873388,1624,111.0,38.0,105.0,198.0,151.0,289.0,63.0,10.0,8.0,974.0,4.0,394.0,1660.0,57.2424505902169,44.4569146528144,61.5689716489234,40.7365859392159,46.1429997553554,65.7444598668031,748387
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,119.55999755859376,119.58999633789062,118.91000366210938,119.2699966430664,113.82546997070312,3071300,-0.0003353249800852,0.3932911686882492,1623,86.0,32.0,132.0,213.0,132.0,370.0,79.0,18.0,20.0,1063.0,3.0,450.0,1622.0,57.1760542868623,35.3621790168055,61.5566070380172,37.3803618578991,46.1417415733696,65.7549734030791,744209
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,119.55999755859376,119.58999633789062,118.91000366210938,119.2699966430664,113.82546997070312,3071300,-0.0003353249800852,0.3932911686882492,1623,86.0,32.0,132.0,213.0,132.0,370.0,79.0,18.0,20.0,1063.0,3.0,450.0,1622.0,57.1760542868623,35.3621790168055,61.5566070380172,37.3803618578991,46.1417415733696,65.7549734030791,744209
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,118.8499984741211,119.22000122070312,118.44000244140624,118.81999969482422,113.39603424072266,2764800,-0.0037800620857035,0.3053074970452368,1620,143.0,39.0,127.0,203.0,195.0,442.0,80.0,8.0,14.0,1288.0,12.0,584.0,1860.0,57.1344963015482,27.038511541758,61.2648868838092,34.3156453440636,45.2576175786561,65.7897904892849,645228
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,118.8499984741211,119.22000122070312,118.44000244140624,118.81999969482422,113.39603424072266,2764800,-0.0037800620857035,0.3053074970452368,1620,143.0,39.0,127.0,203.0,195.0,442.0,80.0,8.0,14.0,1288.0,12.0,584.0,1860.0,57.1344963015482,27.038511541758,61.2648868838092,34.3156453440636,45.2576175786561,65.7897904892849,645228
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,119.19000244140624,120.4800033569336,119.0999984741211,120.23999786376952,114.7511978149414,4099700,0.0118799873191228,0.3318221838173018,1621,149.0,69.0,196.0,281.0,232.0,618.0,104.0,17.0,19.0,1535.0,9.0,522.0,2176.0,58.189774472666,31.5590564643191,61.4134121570611,39.2993766901895,45.8636748687704,66.0676059888415,715607
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,119.19000244140624,120.4800033569336,119.0999984741211,120.23999786376952,114.7511978149414,4099700,0.0118799873191228,0.3318221838173018,1621,149.0,69.0,196.0,281.0,232.0,618.0,104.0,17.0,19.0,1535.0,9.0,522.0,2176.0,58.189774472666,31.5590564643191,61.4134121570611,39.2993766901895,45.8636748687704,66.0676059888415,715607
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,120.2699966430664,120.9000015258789,120.2699966430664,120.3499984741211,114.85618591308594,2181400,0.0009144238720724,0.3276464717786936,1619,110.0,51.0,141.0,229.0,207.0,412.0,118.0,22.0,11.0,1269.0,5.0,476.0,1903.0,58.810635291928,34.7640443987646,61.2674920371259,40.6437963773521,46.0832940495992,66.139560015833,880285
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,120.2699966430664,120.9000015258789,120.2699966430664,120.3499984741211,114.85618591308594,2181400,0.0009144238720724,0.3276464717786936,1619,110.0,51.0,141.0,229.0,207.0,412.0,118.0,22.0,11.0,1269.0,5.0,476.0,1903.0,58.810635291928,34.7640443987646,61.2674920371259,40.6437963773521,46.0832940495992,66.139560015833,880285
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,120.25,120.30999755859376,119.22000122070312,119.72000122070312,114.25494384765624,2820100,-0.0052484583695875,0.333262965868397,1619,121.0,65.0,169.0,252.0,212.0,420.0,84.0,19.0,9.0,1267.0,11.0,464.0,1977.0,59.3355285220356,38.8288139655379,61.1709862505772,37.1412691069798,46.3080343082467,66.2021171455586,754024
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,120.25,120.30999755859376,119.22000122070312,119.72000122070312,114.25494384765624,2820100,-0.0052484583695875,0.333262965868397,1619,121.0,65.0,169.0,252.0,212.0,420.0,84.0,19.0,9.0,1267.0,11.0,464.0,1977.0,59.3355285220356,38.8288139655379,61.1709862505772,37.1412691069798,46.3080343082467,66.2021171455586,754024
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,120.18000030517578,120.66999816894533,119.41999816894533,120.66999816894533,115.1615753173828,4236900,0.0079038387306269,0.3394476837685933,1615,127.0,62.0,166.0,220.0,216.0,380.0,77.0,20.0,14.0,1114.0,5.0,402.0,2031.0,61.0860535918353,48.5066200491479,61.0791235941514,39.7238520059401,47.0835533077183,66.4203742989663,769113
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,120.18000030517578,120.66999816894533,119.41999816894533,120.66999816894533,115.1615753173828,4236900,0.0079038387306269,0.3394476837685933,1615,127.0,62.0,166.0,220.0,216.0,380.0,77.0,20.0,14.0,1114.0,5.0,402.0,2031.0,61.0860535918353,48.5066200491479,61.0791235941514,39.7238520059401,47.0835533077183,66.4203742989663,769113
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,120.72000122070312,120.7300033569336,120.0500030517578,120.25,114.7607421875,3700000,-0.0034866229255721,0.3359597138827611,1625,113.0,37.0,136.0,150.0,177.0,268.0,62.0,16.0,12.0,852.0,8.0,347.0,1527.0,61.1257956512998,47.4086411049851,60.8624574438999,39.1538192845391,46.4014987550777,66.4160564361322,793473
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,120.72000122070312,120.7300033569336,120.0500030517578,120.25,114.7607421875,3700000,-0.0034866229255721,0.3359597138827611,1625,113.0,37.0,136.0,150.0,177.0,268.0,62.0,16.0,12.0,852.0,8.0,347.0,1527.0,61.1257956512998,47.4086411049851,60.8624574438999,39.1538192845391,46.4014987550777,66.4160564361322,793473
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,120.12999725341795,120.16999816894533,119.1500015258789,120.06999969482422,114.58897399902344,4339800,-0.0014980054848923,0.3070753721581135,1625,93.0,47.0,118.0,173.0,159.0,249.0,50.0,16.0,12.0,900.0,5.0,352.0,1500.0,60.7739868428983,36.0217541975899,60.8727890409944,38.1468736269475,46.4584285352932,66.4159067654693,837456
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,120.12999725341795,120.16999816894533,119.1500015258789,120.06999969482422,114.58897399902344,4339800,-0.0014980054848923,0.3070753721581135,1625,93.0,47.0,118.0,173.0,159.0,249.0,50.0,16.0,12.0,900.0,5.0,352.0,1500.0,60.7739868428983,36.0217541975899,60.8727890409944,38.1468736269475,46.4584285352932,66.4159067654693,837456
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,120.2699966430664,120.27999877929688,118.61000061035156,118.61000061035156,113.19561767578124,4561500,-0.0122340983139244,0.343587838283131,1623,106.0,47.0,110.0,181.0,142.0,311.0,50.0,14.0,12.0,920.0,7.0,368.0,1564.0,60.9183114993289,36.8982791951146,60.824224317441,37.2688332847294,46.7280991988487,66.6479036381169,765604
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,120.2699966430664,120.27999877929688,118.61000061035156,118.61000061035156,113.19561767578124,4561500,-0.0122340983139244,0.343587838283131,1623,106.0,47.0,110.0,181.0,142.0,311.0,50.0,14.0,12.0,920.0,7.0,368.0,1564.0,60.9183114993289,36.8982791951146,60.824224317441,37.2688332847294,46.7280991988487,66.6479036381169,765604
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,118.66999816894533,119.18000030517578,117.8499984741211,118.6999969482422,113.2814712524414,10408300,0.00075847071873,0.3321652542617599,1620,88.0,42.0,147.0,174.0,163.0,330.0,48.0,11.0,18.0,1009.0,3.0,390.0,1663.0,50.097423062933,36.3663528018411,60.8282572707391,37.8341866028846,46.7823110218992,66.6832083104143,790956
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,118.66999816894533,119.18000030517578,117.8499984741211,118.6999969482422,113.2814712524414,10408300,0.00075847071873,0.3321652542617599,1620,88.0,42.0,147.0,174.0,163.0,330.0,48.0,11.0,18.0,1009.0,3.0,390.0,1663.0,50.097423062933,36.3663528018411,60.8282572707391,37.8341866028846,46.7823110218992,66.6832083104143,790956
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,119.81999969482422,120.33000183105467,119.45999908447266,120.0999984741211,114.61759185791016,3502900,0.0117254404750841,0.3489987869865213,1615,134.0,54.0,171.0,252.0,216.0,508.0,89.0,18.0,26.0,1279.0,6.0,416.0,2006.0,41.1213881264666,35.5776521809982,60.9415797852002,43.9526277404204,47.5897471250643,67.0507191923834,803527
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,119.81999969482422,120.33000183105467,119.45999908447266,120.0999984741211,114.61759185791016,3502900,0.0117254404750841,0.3489987869865213,1615,134.0,54.0,171.0,252.0,216.0,508.0,89.0,18.0,26.0,1279.0,6.0,416.0,2006.0,41.1213881264666,35.5776521809982,60.9415797852002,43.9526277404204,47.5897471250643,67.0507191923834,803527
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,118.0199966430664,119.56999969482422,117.9499969482422,119.37000274658205,113.92092895507812,3814000,-0.00609678026494,0.3495658404808793,1617,127.0,46.0,143.0,213.0,174.0,365.0,78.0,9.0,19.0,1074.0,5.0,399.0,1721.0,40.6548625103609,41.4657726580271,60.8293668584065,46.4162173414681,47.871471064218,67.1886236817458,769259
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,118.0199966430664,119.56999969482422,117.9499969482422,119.37000274658205,113.92092895507812,3814000,-0.00609678026494,0.3495658404808793,1617,127.0,46.0,143.0,213.0,174.0,365.0,78.0,9.0,19.0,1074.0,5.0,399.0,1721.0,40.6548625103609,41.4657726580271,60.8293668584065,46.4162173414681,47.871471064218,67.1886236817458,769259
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,118.63999938964844,118.88999938964844,116.6999969482422,117.55999755859376,112.19354248046876,6578500,-0.0152791153325324,0.3965330063563015,1624,125.0,64.0,152.0,234.0,219.0,517.0,101.0,10.0,18.0,1320.0,6.0,440.0,1913.0,41.4951313221058,42.6288343349497,60.8506438479023,45.1369468549439,48.2141034309495,67.3404684644092,759338
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,118.63999938964844,118.88999938964844,116.6999969482422,117.55999755859376,112.19354248046876,6578500,-0.0152791153325324,0.3965330063563015,1624,125.0,64.0,152.0,234.0,219.0,517.0,101.0,10.0,18.0,1320.0,6.0,440.0,1913.0,41.4951313221058,42.6288343349497,60.8506438479023,45.1369468549439,48.2141034309495,67.3404684644092,759338
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,117.37000274658205,118.3000030517578,117.01000213623048,117.5999984741211,112.23172760009766,7152700,0.0003402017059705,0.3798897836611728,1629,189.0,89.0,250.0,304.0,195.0,414.0,101.0,34.0,22.0,1421.0,8.0,502.0,2892.0,41.1856483336729,44.134363150405,60.8380058432465,43.6964252309637,47.6407323128455,67.3390109970314,839325
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,117.37000274658205,118.3000030517578,117.01000213623048,117.5999984741211,112.23172760009766,7152700,0.0003402017059705,0.3798897836611728,1629,189.0,89.0,250.0,304.0,195.0,414.0,101.0,34.0,22.0,1421.0,8.0,502.0,2892.0,41.1856483336729,44.134363150405,60.8380058432465,43.6964252309637,47.6407323128455,67.3390109970314,839325
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,116.69000244140624,117.5199966430664,115.77999877929688,117.12000274658205,111.77361297607422,6383000,-0.0040899488253565,0.3786089838897108,1625,160.0,81.0,206.0,330.0,267.0,548.0,106.0,16.0,26.0,1541.0,10.0,546.0,2445.0,42.0110595046973,45.3514945724866,60.8808103182679,43.7356585676726,46.7104551813558,67.4691782143973,826107
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,116.69000244140624,117.5199966430664,115.77999877929688,117.12000274658205,111.77361297607422,6383000,-0.0040899488253565,0.3786089838897108,1625,160.0,81.0,206.0,330.0,267.0,548.0,106.0,16.0,26.0,1541.0,10.0,546.0,2445.0,42.0110595046973,45.3514945724866,60.8808103182679,43.7356585676726,46.7104551813558,67.4691782143973,826107
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,116.83000183105467,117.8000030517578,115.11000061035156,117.29000091552734,111.93585968017578,6820800,0.0014504346750774,0.3787084790625447,1622,138.0,73.0,165.0,329.0,259.0,595.0,125.0,24.0,16.0,1587.0,9.0,567.0,2399.0,43.322271898922,41.8002764750606,60.9694238771616,38.8730736723814,47.1559353929447,67.6876129432681,784376
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,116.83000183105467,117.8000030517578,115.11000061035156,117.29000091552734,111.93585968017578,6820800,0.0014504346750774,0.3787084790625447,1622,138.0,73.0,165.0,329.0,259.0,595.0,125.0,24.0,16.0,1587.0,9.0,567.0,2399.0,43.322271898922,41.8002764750606,60.9694238771616,38.8730736723814,47.1559353929447,67.6876129432681,784376
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,114.91999816894533,115.18000030517578,113.43000030517578,113.8000030517578,108.60517120361328,7642100,-0.0302069598300045,0.5312264361509182,1627,174.0,98.0,268.0,446.0,317.0,790.0,130.0,30.0,22.0,2045.0,15.0,644.0,2905.0,55.7044287233754,73.6244948802756,61.7866030184334,64.045467313722,52.8540209541956,70.0376024512106,876055
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,114.91999816894533,115.18000030517578,113.43000030517578,113.8000030517578,108.60517120361328,7642100,-0.0302069598300045,0.5312264361509182,1627,174.0,98.0,268.0,446.0,317.0,790.0,130.0,30.0,22.0,2045.0,15.0,644.0,2905.0,55.7044287233754,73.6244948802756,61.7866030184334,64.045467313722,52.8540209541956,70.0376024512106,876055
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,114.33000183105467,115.51000213623048,113.77999877929688,114.9499969482422,109.7026824951172,4595900,0.0100546761515412,0.5455270307302518,1632,149.0,86.0,230.0,399.0,276.0,762.0,136.0,24.0,16.0,1953.0,13.0,659.0,2673.0,63.3444519669447,88.9808487683706,62.5609528784289,74.2959990272643,56.0419422540985,70.8742630179448,902398
