Date,Open,High,Low,Close,Volume,Open Industrials,High Industrials,Low Industrials,Close Industrials,Volume Industrials,Open Financials,High Financials,Low Financials,Close Financials,Volume Financials,Open Communication Services,High Communication Services,Low Communication Services,Close Communication Services,Volume Communication Services,Open Healthcare,High Healthcare,Low Healthcare,Close Healthcare,Volume Healthcare,Open Energy,High Energy,Low Energy,Close Energy,Volume Energy,Open Materials,High Materials,Low Materials,Close Materials,Volume Materials,Open Consumer Discretionary,High Consumer Discretionary,Low Consumer Discretionary,Close Consumer Discretionary,Volume Consumer Discretionary,Open Technology,High Technology,Low Technology,Close Technology,Volume Technology,Open Consumer Staples,High Consumer Staples,Low Consumer Staples,Close Consumer Staples,Volume Consumer Staples,Open Utilities,High Utilities,Low Utilities,Close Utilities,Volume Utilities,Open Real Estate,High Real Estate,Low Real Estate,Close Real Estate,Volume Real Estate,RV Technology,RV Healthcare,RV Financials,RV Consumer Discretionary,RV Consumer Staples,RV Energy,RV Industrials,RV Materials,RV Utilities,RV Real Estate,RV Communication Services
2018-07-03 04:00:00+00:00,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,1911460000,65.04009676055709,65.33790931937273,64.40837941022338,64.57984161376953,7083300,23.822565297700734,23.893703906926913,23.493548169980784,23.54690170288086,30717800,47.46599646394685,47.46599646394685,46.69609721908611,46.73501968383789,97500,76.13048742508596,76.39325714580625,75.8405358217035,76.03987884521484,3023100,57.28850018399945,57.94019523848058,56.9171874422627,57.0535888671875,9308200,51.600658008907025,51.920222227665285,51.06804984890375,51.183448791503906,3389400,103.86487368492703,103.86487368492703,102.69360938370544,102.86363220214844,2909300,66.14101816888784,66.18805583596242,65.11549940537813,65.16254425048828,6361400,44.04264680106468,44.205354216176026,43.905629170771434,43.97413635253906,7736300,43.525979207746175,43.89181564851462,43.32643494159877,43.63406753540039,10605600,26.82265735021869,27.16864833603543,26.74851597575571,26.946224212646484,2916200,,,,,,,,,,,
2018-07-05 04:00:00+00:00,2724.18994140625,2737.830078125,2716.02001953125,2736.610107421875,2980160000,64.80547017834907,64.94084017894154,64.27302356394405,64.89572143554688,8465700,23.671390746305892,23.724744268398897,23.520221020310807,23.600252151489254,40668500,47.07677205915729,47.46599305737303,46.82995048866082,47.44700622558594,324900,76.3932551847517,76.90973168104948,76.21203802966141,76.82818603515625,7458600,57.40216613790428,57.58403276825201,56.82624839679453,56.99296188354492,9969500,51.53852629021184,51.67167580447904,51.1390709749724,51.62729263305664,5559200,103.458680268159,103.5531357623314,102.54244684105322,103.37367248535156,3788300,65.5670992231962,66.12219101646055,65.37892703884269,66.08455657958984,13660000,44.162550122374874,44.607858371658246,44.07691530267995,44.58216857910156,11699800,43.659002823106,43.90012168036027,43.476087803549675,43.86686325073242,11031000,26.99565305926923,27.3169313036759,26.94210773270672,27.30045509338379,2699600,,,,,,,,,,,
2018-07-06 04:00:00+00:00,2737.679931640625,2764.409912109375,2733.52001953125,2759.820068359375,2590250000,64.84156378111484,65.31986510862383,64.46253331990435,65.12133026123047,9757500,23.53800539480672,23.813668945475573,23.44908341957466,23.71585273742676,41285000,47.59890687536499,48.24064960677526,47.399550533374494,48.19697952270508,199800,77.1996789309011,78.06954058273986,77.10907035845692,77.93362426757812,9822500,56.818662672092216,57.52340221942433,56.55343357315288,57.341529846191406,9310300,51.53851121331674,52.03560800577894,51.29883809428621,51.88470458984375,4530900,103.41148075973636,104.33715491223546,103.16589065118814,104.18602752685548,5185000,66.12217987495724,66.9595262146426,65.96223892873276,66.85603332519531,12801900,44.633542984275834,44.89901612133502,44.5307805592162,44.719181060791016,12335100,43.95832794658845,44.30753515877251,43.88349805624178,44.207759857177734,12396700,27.374595882225098,27.473449999345043,27.32105055680923,27.41578483581543,2440800,,,,,,,,,,,
2018-07-09 04:00:00+00:00,2775.6201171875,2784.64990234375,2770.72998046875,2784.169921875,3070060000,65.41011628084483,66.34866593077028,65.34694453738439,66.33061981201172,13034000,23.840344777565612,24.284961436507565,23.813668863518988,24.258285522460938,73447400,48.60518281031831,48.60518281031831,48.08305755515203,48.4722785949707,118100,78.24170870868484,78.65851374643313,78.21452682341746,78.50447845458984,7874400,57.69011794355822,58.28119456693374,57.659805877120846,58.19783782958984,11059200,52.13326570866315,52.37293888618346,52.08888253939319,52.346309661865234,4537800,104.83775510907329,105.45172665698033,104.61106047214344,105.4328384399414,3730700,67.21355180359065,67.38290313930088,66.86543873073263,67.36408233642578,8727600,44.75343363588533,44.8219440980332,44.49652593634808,44.547908782958984,15117900,44.199435579232336,44.207748599732255,42.6945251329056,42.84418487548828,27936800,27.456977332923636,27.456977332923636,27.02860529579329,27.160411834716797,2344600,,,,,,,,,,,
2018-07-10 04:00:00+00:00,2788.56005859375,2795.580078125,2786.239990234375,2793.840087890625,3080140000,66.3577047313614,66.69161651451236,66.18623558795889,66.53820037841797,9880400,24.27606624382121,24.35609736936101,24.098220617348804,24.16935920715332,51260600,48.614666786060624,48.614666786060624,48.29189790457705,48.452335357666016,1153200,78.65848757303415,78.83971160283521,78.4500885800003,78.803466796875,6122900,58.55399294243052,59.10717805006409,58.48579512746187,58.62977600097656,11003600,52.3285534836344,52.81677509720518,52.3285534836344,52.79014587402344,5973300,105.64064284458294,105.76344148409429,105.16835812398342,105.65953826904295,3179600,67.37349442677029,67.7121971066813,67.37349442677029,67.5240249633789,11493100,44.65922710576776,45.104531947521515,44.56502687382672,45.07884216308594,15280300,42.43679334441556,43.484408693672904,42.31207579659253,43.25160598754883,27109100,27.17689072920098,27.32517035043444,27.020368288289756,27.292221069335938,3077300,,,,,,,,,,,
2018-07-11 04:00:00+00:00,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2986180000,65.96062094098615,65.96964744460571,65.30183076606065,65.44622039794922,14208000,24.035973339379904,24.178250511744253,24.000403198249977,24.053756713867188,46023700,48.130531578640216,48.6336700914553,48.08306629615427,48.38684844970703,227500,78.37763438717073,78.45918005268953,78.12392754378826,78.17829132080078,6434500,58.08416112653906,58.440320631947195,57.00810893081192,57.387001037597656,19362800,52.2397767413088,52.39068355356596,51.6716641483321,51.902462005615234,11345600,104.99835000522631,105.64065035265791,104.91333500209991,105.41395568847656,4432200,67.04422342685983,67.524046393991,66.94073050970552,67.26061248779297,12974900,45.02746210224971,45.07027949809384,44.77911663289271,44.93326187133789,11484600,43.23496812013483,43.71720582542847,43.20170969114251,43.64237594604492,21772300,27.267502123441577,27.34164349700445,27.16452816807735,27.209836959838867,2347300,,,,,,,,,,,
2018-07-12 04:00:00+00:00,2783.139892578125,2799.219970703125,2781.530029296875,2798.2900390625,2834230000,65.93354373058565,66.28550161002117,65.52744060360756,66.21331024169922,12705600,24.204929778577927,24.222714851609563,23.955945540446688,24.098222732543945,64876800,48.70011589036488,49.146297454833984,48.548224833302626,49.146297454833984,361400,78.56790971062809,79.10251216616973,78.52260887022149,79.04814147949219,4461600,57.53855262606859,57.856820591952754,57.07630381690778,57.48550796508789,12568000,52.22203101957632,52.26641418509499,51.81369709263658,52.02674102783203,6619000,105.8106683571436,106.19794529712514,105.34783133685492,106.11293029785156,2914200,67.55225032245224,68.36137252354814,67.47698147164502,68.32373809814453,11853300,45.06171491716,45.13878753785059,44.72773464975343,44.87331771850586,11002300,43.64237721854303,43.76709157335306,43.44282981046915,43.67563247680664,17136700,27.27574348449707,27.32516897491484,27.13569726244291,27.27574348449707,1660700,,,,,,,,,,,
2018-07-13 04:00:00+00:00,2796.929931640625,2804.530029296875,2791.68994140625,2801.31005859375,2619790000,66.1862405853788,66.67356854142005,66.15014833844725,66.5562515258789,18494200,24.00040674252831,24.07154533921593,23.74252996556491,23.991514205932617,64146900,49.155789593830875,49.17477642884032,48.8415670710512,49.070350646972656,80100,78.87595892515948,79.36524653875725,78.83065118801629,79.1930923461914,6048700,57.538553640169006,58.13720384260756,57.38699911510576,57.78862380981445,11423100,51.93797394258065,52.18652577727401,51.858082886111106,52.00011444091797,3462000,106.17904449318488,106.51908283049484,106.00902172128376,106.34906005859376,5522000,68.33314620077395,68.41782545848736,68.02267473058001,68.24847412109375,9258400,44.89901281389311,45.21586550676218,44.881885199851766,45.16448593139648,14053500,43.73383298991528,43.8336082794513,43.39294201324664,43.6839485168457,10959300,27.292221063768288,27.39519503065579,27.16865104649685,27.18512725830078,2142700,,,,,,,,,,,
2018-07-16 04:00:00+00:00,2797.360107421875,2801.18994140625,2793.389892578125,2798.429931640625,2819860000,66.68257539464182,66.83599149710878,66.11402972274475,66.28549194335938,9576100,24.062653412574875,24.436131478671513,24.044870035010636,24.418346405029297,55812000,49.15579424105459,49.15579424105459,48.84252048720299,48.92795944213867,200700,79.25654143002279,79.25654143002279,78.60414854352518,78.71288299560547,5388500,57.22028077287189,57.50065719839317,56.63678376029022,57.12176513671875,11390600,52.026735567319434,52.133255830627995,51.46749825906779,51.5828971862793,4491600,106.61357879638672,106.783601621338,106.20741355936391,106.61357879638672,3096300,68.26730899886498,68.4084363536338,67.9568374320161,68.08855438232422,6666000,45.130232546094824,45.15592233482665,44.82194201427898,44.95039749145508,10347400,43.65068896744382,43.7587772758197,43.42619932929316,43.64237594604492,10493200,27.06979667685412,27.152174592623265,26.850669032595988,27.03684425354004,2759100,,,,,,,,,,,
2018-07-17 04:00:00+00:00,2789.340087890625,2814.18994140625,2789.239990234375,2809.550048828125,3064920000,66.23134436849209,66.62842780577394,66.0508556525657,66.54720306396484,7326000,24.445024490356445,24.542840701210807,24.31163982760468,24.445024490356445,55502200,48.23494804333995,49.06085538722918,48.149509102843254,48.937442779541016,172600,78.68569149602027,79.26560164087743,78.64945359289652,79.1478042602539,5849300,56.93232162154943,57.212703840894,56.57616792424272,56.89443588256836,9753200,51.62728429057474,52.43507007031998,51.431994304410495,52.25753402709961,7682000,105.50841321449266,106.95361064331476,105.29116625906074,106.71746826171876,4071900,67.59929372180518,68.70948424254858,67.56165929319977,68.59658813476562,7451600,44.924701468184274,45.38713723535898,44.924701468184274,45.33575439453125,14759300,43.708887711479925,43.78371758757497,43.56754415202163,43.60911560058594,11053500,27.04507900000749,27.110980692104985,26.82265489696192,26.85560417175293,1720400,0.0095119494292828,0.006639306299461008,0.00912484075861498,0.007632344704694012,0.006034682448942794,0.01174646614948438,0.00838980922532708,0.008735835087814801,0.00917662421917564,0.006531282173727158,0.00944251385358672
2018-07-18 04:00:00+00:00,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,3111560000,66.78184394526977,67.4677134595916,66.70062608861222,67.2781982421875,13821300,24.542841506040393,24.88074944249769,24.50727135689854,24.83628845214844,59109200,48.975421078873694,48.98491268588517,48.63366528456333,48.79505157470703,147800,79.16591895858667,79.22934564959473,78.93033114356071,79.21121978759766,7575700,56.62163494784499,57.015680178262535,56.06087627252348,56.93232345581055,15351500,52.19539829548293,52.497208561046065,51.76931381225586,51.76931381225586,5887200,106.6513442993164,107.02916632914508,106.31129870727598,106.6513442993164,6406100,68.57777848168074,68.58718888487049,68.2390757471947,68.48369598388672,7082000,45.28437763883424,45.327195042143046,44.93326970488851,44.96752166748047,10474200,43.55923412228837,43.63406400897076,43.20171390499461,43.3846321105957,10361300,26.81441908885452,26.921512889289133,26.6249473757877,26.75675392150879,2092200,0.009534016192731018,0.006740597232243058,0.009716646695922301,0.007576262221207959,0.006032065886302212,0.011705231182123346,0.008388904446280836,0.008742501517744744,0.009400580811475918,0.006434774884114546,0.009166505774068625
2018-07-19 04:00:00+00:00,2809.3701171875,2812.050048828125,2799.77001953125,2804.489990234375,3278360000,67.02550717400707,67.39551800796673,66.75477408874234,67.2511215209961,8790000,24.71179647364098,24.72068731490283,24.42724036699774,24.462810516357425,61765100,48.82353474866751,48.86150842313065,48.42102321491744,48.45330047607422,258400,79.02094157224258,79.18403976909617,78.42291945910674,78.7672348022461,5204000,56.78077722289228,57.18998143428741,56.720153091996266,56.94749069213867,16231800,51.95572280883789,52.01785991488336,51.59177545076373,51.95572280883789,6417500,106.41520180203804,107.01972569684352,106.33018680088146,106.40575408935548,3609700,68.31433593752305,68.57776976909165,68.1167605638466,68.23906707763672,7455000,44.67635768974107,45.19017631751071,44.590722885158655,44.99321365356445,15092800,43.42619415461421,44.04146233086324,43.42619415461421,43.783714294433594,11119400,26.70732177246013,27.131577079959925,26.657896288393935,27.012126922607425,2363400,0.009376905086518542,0.006630063600540092,0.009702925745829072,0.00747222922691717,0.006167519572368862,0.01096121503555349,0.007902566356042497,0.008459319626164617,0.00950188838761518,0.0066016789399321145,0.009093491091384855
2018-07-20 04:00:00+00:00,2804.550048828125,2809.699951171875,2800.010009765625,2801.830078125,3243250000,67.16087918592358,67.43161916456177,66.89014609248905,67.1789321899414,7922400,24.41834523775737,24.578407500729888,24.32942326595299,24.50726890563965,51562300,48.46278615697689,48.59189518581387,48.2634298224802,48.29190826416016,158400,78.54977063594407,78.73098777713552,78.38667244367542,78.61319732666016,4822600,56.947471788873415,57.07629368818954,56.56857976869652,56.75044631958008,10861200,51.742679595947266,51.929090904450376,51.50300646234978,51.742679595947266,7316800,106.41519648211532,106.57577155722517,105.89568040794484,105.93346405029295,3330500,68.50251713826636,68.63423408525597,68.17322477079233,68.25790405273438,7219800,44.90757290169219,45.29293603282751,44.83050027546513,45.26724624633789,17895700,43.650687652243185,43.76708897851078,43.18507917547455,43.4760856628418,13828500,26.946227017261737,26.99565565288694,26.682613912292823,26.773231506347656,2041700,0.009417753253987134,0.006570163553487153,0.010118064060375992,0.007466332078416238,0.00605502887330341,0.010080225731897107,0.00798604717079636,0.00791350025469209,0.009508555975360879,0.006338673071292415,0.009087718712012109
2018-07-23 04:00:00+00:00,2799.169921875,2808.610107421875,2795.139892578125,2806.97998046875,2928490000,67.0164732288869,67.04354584310471,66.63743597423152,66.76378631591797,7822000,24.507265241217205,24.880743233616553,24.498372706150835,24.84517478942871,81516200,48.348857296519405,48.51023992290378,48.08304891359567,48.49125671386719,94800,78.56787736251873,78.87595475020738,78.47726880601844,78.77628326416016,3824600,56.909585583464896,56.947477101590906,56.40187161660646,56.50038146972656,7623800,51.72492815939019,51.742682101948176,51.41423924395292,51.45862579345703,4149500,105.91455436686066,106.02790527864484,105.24391102007766,105.82009887695312,3369200,68.11676193517934,68.64362960892348,67.84391769612364,68.60599517822266,12575500,45.1816123284769,45.29294019141721,44.84763200641448,44.984649658203125,13337200,43.484394277653465,43.56754033920377,43.018789019763545,43.1684455871582,14763700,26.764990071028876,26.764990071028876,26.536799449240572,26.699085235595703,2796900,0.008257145057611642,0.006557578169265065,0.009848014178155933,0.005659319601913718,0.005965111175344876,0.009426516050518382,0.007518079726876762,0.007655357841808088,0.008805509495833395,0.0063449274379059365,0.007961993322999931
2018-07-24 04:00:00+00:00,2820.679931640625,2829.989990234375,2811.1201171875,2820.39990234375,3430410000,67.10675086114249,67.43163616332681,66.74576642702596,67.0435791015625,12140400,24.942992899072753,25.067486711972577,24.854070927673018,24.916316986083984,63133700,49.4690655365811,49.4690655365811,48.56721081673451,48.8330192565918,211200,79.19308911489206,79.62801295656399,79.1387184499407,79.49210357666016,6467100,56.75046247550339,57.546138256964035,56.67468520618215,57.21271133422851,10168500,51.82256798338853,52.41730976179999,51.82256798338853,52.1243782043457,7116800,106.46242478140734,106.632447575357,105.26282471767418,105.50840759277344,4825600,69.29281664682152,69.56566090820264,68.7000832873254,68.98233795166016,10778600,44.88188910771591,45.155924422721014,44.8048164711983,45.070289611816406,15987700,43.05205411995394,43.45114579158553,42.55319032333911,43.318115234375,15698800,26.682607936932047,26.78970171887913,26.476660048388247,26.624942779541016,2104200,0.00866851451857411,0.007111239097492028,0.00983084841916464,0.005670642478064016,0.00612749523795072,0.009188961114252013,0.008198105923304652,0.007805305889665089,0.008825118628677322,0.006612704751106769,0.008113226333111553
2018-07-25 04:00:00+00:00,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,3584400000,66.84500806715597,68.06332397460938,66.73671071875033,68.06332397460938,17949600,24.89853075059671,25.01413032566453,24.76514610364836,24.969669342041016,44197200,48.91845689727464,49.24597344577597,48.776061074589755,49.184268951416016,604300,79.44682300416439,80.52508387332344,79.3652704353495,80.5069580078125,9285900,57.288488338788966,57.834093925676434,57.00811186545265,57.69011306762695,11035300,52.151013537598615,52.60372722901021,51.78706617431688,52.53271484375,4733600,105.21560557624969,106.3207502619774,104.90389588340524,106.28296661376952,6270000,69.00116628339818,69.8479232788086,68.89768054099297,69.8479232788086,15233100,45.130229083442906,45.4470817649391,45.036028842975824,45.41282653808594,15258400,43.30980619203949,43.65901024741957,43.17677562260437,43.44283676147461,13468700,26.641426251001302,26.933871955361376,26.62495003832403,26.88856315612793,2608800,0.008813374279587515,0.006881465934934162,0.009429340022963766,0.005004751374014665,0.0062213981202123726,0.009024563290210017,0.008177338144056596,0.007878954716986429,0.009077408828343863,0.006626225667216654,0.011657010390649333
