Date,open,high,low,close,volume
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794
2020-02-27,8778.37,8974.75,8520,8816.5,9273.903664
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228
2020-02-29,8710,8805.06,8525,8527.74,2338.067856
2020-03-01,8525,8756.11,8410,8528.95,4156.571739
2020-03-02,8516,8980.34,8486.72,8917.34,6186.860889
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286
2020-03-04,8755.45,8850,8663.76,8753.28,3353.232522
2020-03-05,8757.79,9169,8757.79,9066.65,6448.685673
2020-03-06,9059,9187.85,8990.01,9153.79,4136.423394
2020-03-07,9154.1,9219.13,8859.49,8893.93,2805.591571
2020-03-08,8901.12,8901.12,7995.48,8033.7,9068.890402
2020-03-09,8035.79,8191.13,7636,7936.25,12177.39425
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919
2020-03-13,4841.67,5990.35,3850,5622.74,54419.64134
2020-03-14,5623.16,5663.01,5051,5169.37,15370.86815
2020-03-15,5167.38,5965.77,5092.34,5343.64,16589.30386
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636
2020-03-17,5051.41,5569.9,4936,5324.99,17517.84242
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113
2020-03-19,5413,6433.98,5266.38,6181.18,24783.73487
2020-03-20,6192.94,7139,5670,6210.14,30082.50248
2020-03-21,6207.66,6461.91,5866.44,6187.78,11796.72657
2020-03-22,6199.17,6419,5705,5813.15,10813.38457
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456
2020-03-24,6494.7,6893,6400.01,6768.64,19719.09402
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234
2020-03-27,6765.15,6872.67,6210,6376.03,10816.28557
2020-03-28,6376.03,6376.03,6030.51,6253.08,11613.49398
2020-03-29,6275.11,6278.24,5869,5870.9,9298.939051
2020-03-30,5878.47,6630,5856,6407.77,14974.44416
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067
2020-04-03,6789.63,7047.96,6610,6742.57,10570.1064
2020-04-04,6737.36,7014,6655.54,6879.61,6018.515632
2020-04-05,6887.22,6914.01,6678.51,6775.2,3981.976924
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789
2020-04-07,7335.85,7469,7077,7202.73,11669.01427
2020-04-08,7204.78,7428.95,7152,7367.36,8720.2105
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773
2020-04-10,7299.12,7306.1,6750.15,6877.03,10727.86686
2020-04-11,6866.03,6955.59,6771.24,6883.18,3326.674762
2020-04-12,6882.75,7201.76,6790.74,6908.24,7264.51928
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453
2020-04-14,6864.66,6991,6766.96,6879.75,7275.686574
2020-04-15,6868.88,6940,6598.55,6619,8109.732343
2020-04-16,6619,7224.18,6472.67,7111.67,15726.69637
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.618351
2020-04-18,7020.13,7306.15,7020.13,7262.26,5102.50262
2020-04-19,7265.94,7276.21,7057.46,7126.4,4662.192092
2020-04-20,7124.27,7220,6757.75,6841,11365.00932
2020-04-21,6833,6950.98,6774.48,6854.98,5570.95619
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.406315
2020-04-23,7138.29,7756.69,7031.07,7484.58,14779.54814
2020-04-24,7494.2,7612.91,7391.57,7505.53,7357.106707
2020-04-25,7518.81,7723.77,7432.8,7547.56,3800.82773
2020-04-26,7565,7718,7485,7701.73,5247.540818
2020-04-27,7708.87,7813.68,7637.03,7786.41,6878.022538
2020-04-28,7794.22,7798.42,7650,7767.79,7248.95597
2020-04-29,7762.07,8970,7717.14,8790.32,26396.09716
2020-04-30,8789.79,9485.26,8407,8627.32,24057.73934
2020-05-01,8629.72,9075,8616.17,8832.44,11379.68574
2020-05-02,8836,9022,8760,8983.79,5524.267066
2020-05-03,8982.56,9207.82,8723.78,8915.98,9218.274909
2020-05-04,8924.14,8974.34,8528.42,8882.87,10018.975
2020-05-05,8889.24,9120,8760.1,9034.85,9592.134462
2020-05-06,9040,9417.95,8921.03,9154.32,15110.94181
2020-05-07,9163.63,10074,9030.03,10000,25012.90031
2020-05-08,10008.19,10048.38,9725,9801.35,19203.48379
2020-05-09,9809.04,9914,9515.4,9546.56,11278.63372
2020-05-10,9527.31,9565.2,8109,8731.17,31639.42874
2020-05-11,8740.88,9182.97,8181,8571.98,34465.18657
2020-05-12,8574.19,8984.87,8534.97,8825.46,14010.26121
2020-05-13,8816.99,9418.46,8804.47,9315.5,12762.85162
2020-05-14,9323.73,9945.34,9254.85,9793.5,19936.18546
2020-05-15,9809.91,9844.66,9112,9306.21,17324.1446
