공시일,종목코드,종목명,시장구분,직접/신탁,취득/처분,취득(처분)예정기간_시작일,취득(처분)예정기간_종료일,신고내역_수량,신고내역_금액,체결내역(누계)_수량,체결내역(누계)_체결수량비율,체결내역(누계)_금액
2021/02/08,004080,신흥,KOSPI,직접,취득,2021/02/09,2021/05/07,100000,1165000000,100000.0,100.0,1241473650.0
2021/02/08,181710,NHN,KOSPI,직접,취득,2021/02/09,2021/05/08,150000,10710000000,150000.0,100.0,10743231900.0
2021/02/09,046390,삼화네트웍스,KOSDAQ,직접,처분,2021/02/10,2021/02/26,1000000,4515000000,1000000.0,100.0,4603000000.0
2021/02/09,033560,블루콤,KOSDAQ,신탁,취득,2021/02/09,2021/08/10,0,7000000000,1022800.0,0.0,6993541220.0
2021/02/10,001450,현대해상,KOSPI,직접,취득,2021/02/15,2021/05/10,1000000,20700000000,1000000.0,100.0,22670980800.0
2021/02/10,123420,위메이드플레이,KOSDAQ,신탁,취득,2021/02/10,2022/02/09,0,10000000000,46523.0,0.0,944040900.0
2021/02/10,085620,미래에셋생명,KOSPI,직접,취득,2021/02/15,2021/05/14,3000000,11160000000,3000000.0,100.0,12351267785.0
2021/02/16,208710,바이오로그디바이스,KOSDAQ,직접,처분,2021/02/17,2021/02/17,137119,218841924,137119.0,100.0,218841924.0
2021/02/17,035080,그래디언트,KOSDAQ,직접,처분,2021/02/18,2021/02/18,3000000,15576000000,3000000.0,100.0,15576000000.0
2021/02/18,009830,한화솔루션,KOSPI,직접,취득,2021/02/19,2021/05/18,300000,15510000000,300000.0,100.0,13758530250.0
2021/02/18,012330,현대모비스,KOSPI,직접,취득,2021/02/19,2021/05/17,750000,244125000000,750000.0,100.0,223306194500.0
2021/02/24,023450,동남합성,KOSPI,직접,취득,2021/02/25,2021/05/24,10000,466000000,10000.0,100.0,469635600.0
2021/02/24,002840,미원상사,KOSPI,직접,취득,2021/02/26,2021/05/25,10000,1610000000,10000.0,100.0,1755635000.0
2021/02/24,268280,미원에스씨,KOSPI,직접,취득,2021/02/25,2021/05/24,20000,2230000000,20000.0,100.0,2853405000.0
2021/02/25,004360,세방,KOSPI,신탁,취득,2021/02/26,2022/02/25,0,3000000000,212930.0,0.0,2989737250.0
2021/02/25,000050,경방,KOSPI,직접,취득,2021/02/26,2021/05/25,300000,3540000000,300000.0,100.0,3841642150.0
2021/02/26,046140,SBS콘텐츠허브,KOSDAQ,신탁,취득,2021/03/08,2022/03/07,0,6000000000,0.0,0.0,0.0
2021/02/26,078140,대봉엘에스,KOSDAQ,직접,취득,2021/03/02,2021/06/01,100000,986000000,61995.0,62.0,616174670.0
2021/02/26,151860,KG에코솔루션,KOSDAQ,직접,취득,2021/02/27,2021/05/26,531726,3637005840,531726.0,100.0,3205924770.0
2021/02/26,107590,미원홀딩스,KOSPI,직접,취득,2021/03/02,2021/06/01,5000,370000000,5000.0,100.0,378872800.0
2021/02/26,059120,아진엑스텍,KOSDAQ,신탁,취득,2021/03/02,2021/09/01,0,2000000000,265352.0,0.0,1988759570.0
2021/02/26,005990,매일홀딩스,KOSDAQ,신탁,취득,2021/02/26,2023/02/25,0,2000000000,209382.0,0.0,1992941860.0
2021/03/02,060380,동양에스텍,KOSDAQ,직접,취득,2021/03/03,2021/05/31,100000,213500000,100000.0,100.0,227183315.0
2021/03/03,265520,AP시스템,KOSDAQ,신탁,취득,2021/03/04,2021/10/03,0,3000000000,12300.0,0.0,338410200.0
2021/03/03,265520,AP시스템,KOSDAQ,신탁,취득,2021/03/04,2021/09/03,0,3000000000,92300.0,0.0,2640455000.0
2021/03/04,082210,옵트론텍,KOSDAQ,직접,취득,2021/03/05,2021/03/12,110000,1012000000,110000.0,100.0,965102140.0
2021/03/04,064850,에프앤가이드,KOSDAQ,신탁,취득,2021/03/04,2022/03/03,0,3000000000,315000.0,0.0,2975928730.0
2021/03/04,000060,메리츠화재,KOSPI,직접,취득,2021/03/05,2021/06/04,1663200,28274400000,1663200.0,100.0,30321645550.0
2021/03/05,095660,네오위즈,KOSDAQ,신탁,취득,2021/03/08,2021/09/07,0,10000000000,384989.0,0.0,9972566800.0
2021/03/05,138040,메리츠금융지주,KOSPI,신탁,취득,2021/03/05,2022/03/04,0,50000000000,2960000.0,0.0,49904384750.0
2021/03/05,216050,인크로스,KOSDAQ,신탁,취득,2021/03/05,2021/09/06,0,4000000000,73481.0,0.0,3990554050.0
2021/03/05,075580,세진중공업,KOSPI,직접,취득,2021/03/08,2021/06/07,700000,3377500000,700000.0,100.0,4301412050.0
2021/03/08,016590,신대양제지,KOSPI,직접,취득,2021/03/09,2021/06/08,403000,26114400000,221355.0,54.93,20610011900.0
2021/03/08,109860,동일금속,KOSDAQ,신탁,취득,2021/03/08,2022/03/07,0,1000000000,77000.0,0.0,948742150.0
2021/03/08,001530,DI동일,KOSPI,신탁,취득,2021/03/09,2022/03/08,0,3000000000,0.0,0.0,0.0
2021/03/08,001530,DI동일,KOSPI,신탁,취득,2021/03/09,2024/03/08,0,3000000000,108100.0,0.0,3071544700.0
2021/03/09,096530,씨젠,KOSDAQ,신탁,취득,2021/03/29,2021/09/28,0,30000000000,417325.0,0.0,29449324500.0
2021/03/10,238200,비피도,KOSDAQ,직접,처분,2021/03/11,2021/03/11,66007,1679878150,66007.0,100.0,1679878150.0
2021/03/10,145020,휴젤,KOSDAQ,신탁,취득,2021/03/10,2021/09/09,0,30000000000,61628.0,0.0,11070344600.0
2021/03/10,145020,휴젤,KOSDAQ,신탁,취득,2021/03/10,2022/03/10,0,30000000000,103652.0,0.0,18801575600.0
2021/03/10,002320,한진,KOSPI,신탁,취득,2021/03/11,2021/09/12,0,20000000000,478399.0,0.0,19988287100.0
2021/03/10,021080,에이티넘인베스트,KOSDAQ,신탁,취득,2021/03/10,2021/09/09,0,5000000000,200805.0,0.0,623818235.0
2021/03/10,021080,에이티넘인베스트,KOSDAQ,신탁,취득,2021/03/10,2022/03/08,0,5000000000,799195.0,0.0,4192089570.0
2021/03/10,192650,드림텍,KOSPI,신탁,취득,2021/03/10,2022/03/14,0,5000000000,488863.0,0.0,4996502310.0
2021/03/11,040910,아이씨디,KOSDAQ,신탁,취득,2021/03/11,2021/09/10,0,3000000000,194398.0,0.0,2990932650.0
2021/03/11,008370,원풍,KOSDAQ,직접,처분,2021/03/12,2021/03/12,847222,4375901630,847222.0,100.0,4375901630.0
2021/03/12,181710,NHN,KOSPI,직접,취득,2021/03/15,2021/06/14,150000,10200000000,150000.0,100.0,10812754200.0
2021/03/15,290740,액트로,KOSDAQ,신탁,취득,2021/03/15,2021/09/14,0,2000000000,201700.0,0.0,1991970880.0
2021/03/16,139480,이마트,KOSPI,직접,처분,2021/03/17,2021/03/17,824176,150000032000,824176.0,100.0,150000032000.0
2021/03/16,035420,NAVER,KOSPI,직접,처분,2021/03/17,2021/03/17,648510,250000605000,648510.0,100.0,250000605000.0
2021/03/17,037350,성도이엔지,KOSDAQ,신탁,취득,2021/03/18,2021/09/17,0,3000000000,493839.0,0.0,2989435750.0
2021/03/18,008560,메리츠증권,KOSPI,신탁,취득,2021/03/18,2022/03/17,0,100000000000,21940000.0,0.0,99757020105.0
2021/03/18,069620,대웅제약,KOSPI,직접,처분,2021/03/19,2021/03/19,306513,39999946500,306513.0,100.0,39999946500.0
2021/03/19,100840,SNT에너지,KOSPI,신탁,취득,2021/03/19,2021/09/18,0,5000000000,224913.0,0.0,4237046550.0
2021/03/19,197140,디지캡,KOSDAQ,직접,처분,2021/03/22,2021/03/22,423554,2439671040,423554.0,100.0,2439671040.0
2021/03/19,000370,한화손해보험,KOSPI,직접,취득,2021/03/22,2021/06/21,118489,507132920,118489.0,100.0,512889070.0
2021/03/19,092190,서울바이오시스,KOSDAQ,신탁,취득,2021/03/22,2021/09/21,0,5000000000,246099.0,0.0,4157569800.0
2021/03/23,065950,웰크론,KOSDAQ,직접,취득,2021/03/23,2021/06/22,500000,2460000000,500000.0,100.0,2513399120.0
2021/03/26,003555,LG우,KOSPI,직접,처분,2021/03/29,2021/04/28,6810,462399000,6810.0,100.0,452218050.0
2021/03/26,003550,LG,KOSPI,직접,처분,2021/03/29,2021/04/28,93789,8253432000,93789.0,100.0,7989509754.0
2021/03/29,234080,JW생명과학,KOSPI,직접,취득,2021/03/30,2021/06/29,350000,6755000000,350000.0,100.0,6748523950.0
2021/03/29,096760,JW홀딩스,KOSPI,직접,취득,2021/03/30,2021/06/29,1500000,7245000000,1500000.0,100.0,7205664555.0
2021/03/30,220630,맘스터치,KOSDAQ,신탁,취득,2021/03/30,2021/09/30,0,10000000000,2003482.0,0.0,7716277235.0
2021/03/30,089970,브이엠,KOSDAQ,신탁,취득,2021/03/30,2021/09/30,0,10000000000,391084.0,0.0,9988342650.0
2021/03/30,012450,한화에어로스페이스,KOSPI,직접,취득,2021/03/31,2021/06/30,27658,1129829300,27658.0,100.0,1122454800.0
2021/03/31,256150,한독크린텍,KOSDAQ,직접,처분,2021/04/01,2021/04/02,274850,8603629550,274850.0,100.0,8603629550.0
2021/03/31,131290,티에스이,KOSDAQ,직접,처분,2021/04/01,2021/04/02,30593,1667318500,30593.0,100.0,1667318500.0
2021/03/31,352700,씨앤투스,KOSDAQ,직접,취득,2021/04/01,2021/06/30,400000,9880000000,400000.0,100.0,9211016200.0
2021/03/31,060240,룽투코리아,KOSDAQ,직접,취득,2021/04/01,2021/06/30,915751,5000000460,750113.0,81.91,5004665140.0
2021/04/01,093190,빅솔론,KOSDAQ,직접,취득,2021/04/02,2021/07/01,401607,2000002860,357793.0,89.09,2000023770.0
2021/04/02,035150,백산,KOSPI,직접,처분,2021/04/05,2021/04/05,544439,5407368148,544439.0,100.0,5407368148.0
2021/04/02,005090,SGC에너지,KOSPI,신탁,취득,2021/04/05,2021/10/05,0,10000000000,215869.0,0.0,9741550500.0
2021/04/05,083790,CG인바이츠,KOSDAQ,신탁,취득,2021/04/05,2021/10/08,0,10000000000,1135990.0,0.0,9805019760.0
2021/04/05,091120,이엠텍,KOSDAQ,직접,처분,2021/04/06,2021/07/05,300000,5372400000,300000.0,100.0,5372400000.0
2021/04/06,083310,엘오티베큠,KOSDAQ,신탁,취득,2021/04/06,2021/10/05,0,2000000000,118526.0,0.0,1989916100.0
2021/04/07,067990,도이치모터스,KOSDAQ,직접,처분,2021/04/08,2021/07/07,1100000,7531920000,1100000.0,100.0,7531700000.0
2021/04/08,227840,현대코퍼레이션홀딩스,KOSPI,직접,처분,2021/04/09,2021/04/09,424865,6288002000,424865.0,100.0,6288002000.0
2021/04/09,082920,비츠로셀,KOSDAQ,직접,취득,2021/04/10,2021/07/09,234899,3500000000,234899.0,100.0,3531389150.0
2021/04/12,230360,에코마케팅,KOSDAQ,직접,취득,2021/04/12,2021/10/11,135000,3489750000,135000.0,100.0,3281409750.0
2021/04/13,206640,바디텍메드,KOSDAQ,신탁,취득,2021/04/13,2021/10/18,0,3000000000,137643.0,0.0,2997583250.0
2021/04/13,207760,미스터블루,KOSDAQ,직접,처분,2021/04/14,2021/07/13,544195,6565712675,544195.0,100.0,6565712675.0
2021/04/14,122640,예스티,KOSDAQ,직접,처분,2021/04/15,2021/04/15,500000,7353500000,500000.0,100.0,7353500000.0
2021/04/14,200470,에이팩트,KOSDAQ,신탁,취득,2021/04/14,2021/10/13,0,3000000000,437794.0,0.0,2997304750.0
2021/04/15,052400,코나아이,KOSDAQ,신탁,취득,2021/04/15,2021/10/15,0,5000000000,122411.0,0.0,4968507700.0
2021/04/19,297570,알로이스,KOSDAQ,신탁,취득,2021/04/19,2021/10/18,0,500000000,77587.0,0.0,498663270.0
2021/04/20,104480,티케이케미칼,KOSDAQ,직접,처분,2021/04/20,2021/05/19,4675998,24923069340,4675998.0,100.0,24923069340.0
2021/04/21,001725,신영증권우,KOSPI,직접,취득,2021/04/22,2021/07/21,50000,2865000000,50000.0,100.0,3150003800.0
2021/04/21,005320,국동,KOSPI,신탁,취득,2021/04/21,2021/10/21,0,3500000000,896790.0,0.0,3384929780.0
2021/04/22,094820,일진파워,KOSDAQ,직접,처분,2021/04/23,2021/04/27,361965,2526877665,361965.0,100.0,2516380680.0
2021/04/23,256630,포인트엔지니어링,KOSDAQ,신탁,취득,2021/04/23,2021/10/22,0,2000000000,550000.0,0.0,1980543805.0
2021/04/27,290670,대보마그네틱,KOSDAQ,신탁,취득,2021/04/28,2021/10/27,0,3000000000,86160.0,0.0,2968411350.0
2021/04/27,024940,PN풍년,KOSDAQ,직접,처분,2021/04/28,2021/07/27,500000,4305000000,500000.0,100.0,4090000000.0
2021/04/28,012450,한화에어로스페이스,KOSPI,직접,취득,2021/04/29,2021/07/28,12492,485314200,12492.0,100.0,592105950.0
2021/04/29,123750,알톤,KOSDAQ,직접,처분,2021/04/30,2021/04/30,143071,832673220,143071.0,100.0,832673220.0
2021/04/30,277070,린드먼아시아,KOSDAQ,신탁,취득,2021/04/30,2022/04/29,0,1000000000,144106.0,0.0,995218930.0
2021/04/30,000520,삼일제약,KOSPI,신탁,취득,2021/04/30,2022/04/29,0,500000000,53530.0,0.0,498148980.0
2021/05/03,084850,아이티엠반도체,KOSDAQ,신탁,취득,2021/05/03,2021/11/02,0,10000000000,216672.0,0.0,9367633050.0
2021/05/04,097870,효성오앤비,KOSDAQ,직접,처분,2021/05/05,2021/08/04,870000,10992450000,870000.0,100.0,10992450000.0
2021/05/04,078340,컴투스,KOSDAQ,신탁,취득,2021/05/04,2021/11/04,0,10000000000,72573.0,0.0,9912234400.0
2021/05/04,230360,에코마케팅,KOSDAQ,직접,취득,2021/05/05,2021/08/04,450000,10327500000,450000.0,100.0,11080853000.0
2021/05/07,071840,롯데하이마트,KOSPI,직접,취득,2021/05/10,2021/08/07,472000,18549600000,472000.0,100.0,18610760800.0
2021/05/07,092230,KPX홀딩스,KOSPI,신탁,취득,2021/05/07,2021/11/08,0,12000000000,154687.0,0.0,11788347300.0
2021/05/10,011040,경동제약,KOSDAQ,직접,취득,2021/05/11,2021/08/10,250000,2600000000,250000.0,100.0,2671222650.0
2021/05/10,035420,NAVER,KOSPI,직접,처분,2021/05/11,2021/05/11,488757,176930034000,488757.0,100.0,176930034000.0
2021/05/11,060980,HL홀딩스,KOSPI,신탁,취득,2021/05/12,2021/12/31,0,10000000000,208805.0,0.0,9957610150.0
2021/05/12,078340,컴투스,KOSDAQ,신탁,취득,2021/05/12,2021/11/12,0,10000000000,74143.0,0.0,9921421600.0
2021/05/12,000050,경방,KOSPI,직접,취득,2021/05/13,2021/08/12,200000,2910000000,200000.0,100.0,2971687400.0
2021/05/13,003570,SNT다이내믹스,KOSPI,신탁,취득,2021/05/13,2021/11/12,0,10000000000,962622.0,0.0,9990584260.0
2021/05/14,000700,유수홀딩스,KOSPI,직접,취득,2021/05/15,2021/08/14,1226994,10000000000,1226994.0,100.0,9810184010.0
2021/05/14,053290,NE능률,KOSDAQ,직접,처분,2021/05/17,2021/08/14,587334,11981613600,587334.0,100.0,10655680250.0
2021/05/17,069080,웹젠,KOSDAQ,직접,취득,2021/05/18,2021/08/17,320000,10144000000,320000.0,100.0,10303607750.0
2021/05/18,080720,한국유니온제약,KOSDAQ,직접,취득,2021/05/19,2021/08/18,200000,3010000000,200000.0,100.0,3104704850.0
2021/05/18,004970,신라교역,KOSPI,신탁,취득,2021/05/18,2022/05/17,0,3000000000,215000.0,0.0,2987588000.0
2021/05/20,023770,플레이위드,KOSDAQ,직접,취득,2021/05/21,2021/08/20,300000,2946000000,300000.0,100.0,3318352350.0
2021/05/20,164060,이루다,KOSDAQ,신탁,취득,2021/05/21,2021/11/20,0,1000000000,55268.0,0.0,623861000.0
2021/05/21,126340,비나텍,KOSDAQ,신탁,취득,2021/05/21,2021/11/20,0,2000000000,46489.0,0.0,1990981750.0
2021/05/25,067900,와이엔텍,KOSDAQ,직접,취득,2021/05/26,2021/08/25,100000,1535000000,100000.0,100.0,1560883350.0
2021/05/25,004830,덕성,KOSPI,직접,처분,2021/05/26,2021/05/26,700331,16267288468,700331.0,100.0,16267288468.0
2021/05/25,950190,고스트스튜디오,KOSDAQ,직접,취득,2021/05/26,2021/08/25,228833,5000001050,228833.0,100.0,5114145900.0
2021/05/26,065370,위세아이텍,KOSDAQ,신탁,취득,2021/05/26,2022/05/25,0,3000000000,25140.0,0.0,436309000.0
2021/05/26,065370,위세아이텍,KOSDAQ,신탁,취득,2021/05/26,2021/11/25,0,3000000000,186616.0,0.0,2558232450.0
2021/05/26,058110,멕아이씨에스,KOSDAQ,직접,취득,2021/05/27,2021/08/26,80000,1140000000,80000.0,100.0,1253434900.0
2021/05/26,117580,대성에너지,KOSPI,신탁,취득,2021/06/03,2021/12/02,0,5000000000,305454.0,0.0,1973944010.0
2021/05/27,236200,슈프리마,KOSDAQ,신탁,취득,2021/05/27,2022/05/26,0,3000000000,123573.0,0.0,2986169650.0
2021/05/28,084650,랩지노믹스,KOSDAQ,직접,취득,2021/05/29,2021/08/28,214132,5000000000,214132.0,100.0,6529999850.0
2021/05/28,019990,에너토크,KOSDAQ,직접,처분,2021/05/31,2021/06/03,100000,1679100000,100000.0,100.0,1679100000.0
2021/05/31,252500,세화피앤씨,KOSDAQ,직접,처분,2021/06/01,2021/06/01,620544,2417018880,0.0,0.0,0.0
2021/06/02,012280,영화금속,KOSPI,직접,처분,2021/06/03,2021/06/03,2496180,4992360000,2496180.0,100.0,4992360000.0
2021/06/02,270870,뉴트리,KOSDAQ,직접,처분,2021/06/03,2021/06/03,232152,8023173120,232152.0,100.0,8023173120.0
2021/06/03,011090,에넥스,KOSPI,직접,처분,2021/06/04,2021/06/04,4000000,13540000000,4000000.0,100.0,12864000000.0
2021/06/04,267980,매일유업,KOSDAQ,신탁,취득,2021/06/04,2023/06/05,0,5000000000,66529.0,0.0,4941336300.0
2021/06/08,032640,LG유플러스,KOSPI,신탁,취득,2021/06/09,2022/06/08,0,100000000000,6783006.0,0.0,99999991150.0
2021/06/10,036690,코맥스,KOSDAQ,직접,처분,2021/06/11,2021/09/10,213523,1789322740,213523.0,100.0,1727970550.0
2021/06/15,059090,미코,KOSDAQ,신탁,취득,2021/06/15,2021/12/14,0,5000000000,348522.0,0.0,4818793900.0
2021/06/17,138040,메리츠금융지주,KOSPI,신탁,취득,2021/06/17,2022/06/16,0,50000000000,2213000.0,0.0,49939213100.0
2021/06/21,049430,코메론,KOSDAQ,직접,처분,2021/06/22,2021/06/25,700000,13965000000,700000.0,100.0,13965000000.0
2021/06/23,181340,이즈미디어,KOSDAQ,신탁,취득,2021/06/23,2021/12/22,0,2000000000,80335.0,0.0,1993578150.0
2021/06/24,008560,메리츠증권,KOSPI,신탁,취득,2021/06/24,2022/06/23,0,100000000000,20080000.0,0.0,99764509200.0
2021/06/24,302920,더콘텐츠온,KONEX,신탁,취득,2021/06/24,2022/06/23,0,200000000,13978.0,0.0,127332370.0
2021/06/25,220630,맘스터치,KOSDAQ,신탁,취득,2021/06/25,2021/12/25,0,10000000000,2148888.0,0.0,10013155545.0
2021/06/30,000060,메리츠화재,KOSPI,신탁,취득,2021/06/30,2022/06/29,0,90000000000,3823000.0,0.0,89811167400.0
2021/07/01,090410,덕신이피씨,KOSDAQ,직접,처분,2021/07/02,2021/10/01,1979165,5304162200,0.0,0.0,0.0
2021/07/01,139670,키네마스터,KOSDAQ,직접,처분,2021/07/02,2021/07/02,487515,10976400225,487515.0,100.0,10976400225.0
2021/07/02,337930,브랜드엑스코퍼레이션,KOSDAQ,신탁,취득,2021/07/05,2022/01/05,0,2500000000,202852.0,0.0,2497223260.0
2021/07/05,036630,세종텔레콤,KOSDAQ,직접,취득,2021/07/06,2021/10/05,4326126,3084527838,4326126.0,100.0,3049219470.0
2021/07/06,034310,NICE,KOSPI,신탁,취득,2021/07/06,2022/01/05,0,5000000000,285983.0,0.0,4840084350.0
2021/07/07,170030,현대공업,KOSDAQ,신탁,취득,2021/07/07,2022/07/06,0,2000000000,128132.0,0.0,935673840.0
2021/07/07,170030,현대공업,KOSDAQ,신탁,취득,2021/07/07,2023/07/06,0,2000000000,15000.0,0.0,93894560.0
2021/07/07,170030,현대공업,KOSDAQ,신탁,취득,2021/07/07,2024/07/05,0,2000000000,43966.0,0.0,331831640.0
2021/07/08,268280,미원에스씨,KOSPI,직접,취득,2021/07/09,2021/10/08,25000,4650000000,25000.0,100.0,4731250000.0
2021/07/09,109740,디에스케이,KOSDAQ,직접,취득,2021/07/10,2021/10/09,366300,3000000000,307451.0,83.93,3000155730.0
2021/07/12,383310,에코프로에이치엔,KOSDAQ,직접,처분,2021/07/13,2021/07/13,23771,4285911300,23771.0,100.0,4285911300.0
2021/07/14,192390,윈하이텍,KOSDAQ,직접,처분,2021/07/15,2021/10/14,578862,4028879520,578862.0,100.0,3839591646.0
2021/07/14,002840,미원상사,KOSPI,직접,취득,2021/07/15,2021/10/14,20000,4280000000,20000.0,100.0,4254000000.0
2021/07/16,091580,상신이디피,KOSDAQ,직접,처분,2021/07/17,2021/10/16,120000,2142000000,120000.0,100.0,2115121100.0
2021/07/19,219550,디와이디,KOSDAQ,직접,처분,2021/07/20,2021/10/19,381196,2027962720,204675.0,53.69,1013359575.0
2021/07/21,001725,신영증권우,KOSPI,직접,취득,2021/07/22,2021/10/21,50000,3190000000,8532.0,17.06,540665400.0
2021/07/23,012330,현대모비스,KOSPI,직접,취득,2021/07/26,2021/10/22,765000,215730000000,765000.0,100.0,205281054500.0
2021/07/26,140670,알에스오토메이션,KOSDAQ,직접,취득,2021/07/27,2021/08/06,19000,203300000,19000.0,100.0,209452000.0
2021/07/27,900280,골든센츄리,KOSDAQ,직접,취득,2021/07/28,2021/10/27,4040404,2000000000,4040404.0,100.0,1720307359.0
2021/07/28,089890,코세스,KOSDAQ,직접,처분,2021/07/29,2021/07/29,1202550,12967096650,1202550.0,100.0,12967096650.0
2021/07/29,000100,유한양행,KOSPI,신탁,취득,2021/08/01,2022/07/31,0,15000000000,247345.0,0.0,14850284200.0
2021/07/30,058650,세아홀딩스,KOSPI,신탁,취득,2021/07/30,2022/07/29,0,5000000000,42162.0,0.0,4536834500.0
2021/08/04,007160,사조산업,KOSPI,직접,처분,2021/08/05,2021/11/04,55000,3767500000,48000.0,87.27,3336000000.0
2021/08/05,095610,테스,KOSDAQ,신탁,취득,2021/08/05,2022/02/04,0,10000000000,363034.0,0.0,9990446300.0
2021/08/05,000050,경방,KOSPI,직접,취득,2021/08/06,2021/11/05,300000,4095000000,300000.0,100.0,4057735900.0
2021/08/09,095340,ISC,KOSDAQ,신탁,취득,2021/08/09,2022/02/09,0,13500000000,493488.0,0.0,13462774800.0
2021/08/10,049070,인탑스,KOSDAQ,신탁,취득,2021/08/10,2022/02/09,0,3000000000,113904.0,0.0,2986321950.0
2021/08/11,308100,까스텔바작,KOSDAQ,신탁,취득,2021/08/12,2022/08/11,0,5000000000,10010.0,0.0,91480340.0
2021/08/11,054540,삼영엠텍,KOSDAQ,신탁,취득,2021/08/11,2022/02/11,0,3000000000,551474.0,0.0,2985328680.0
2021/08/11,308100,까스텔바작,KOSDAQ,신탁,취득,2021/08/12,2022/02/11,0,5000000000,164860.0,0.0,2484650800.0
2021/08/12,114810,한솔아이원스,KOSDAQ,신탁,취득,2021/08/12,2022/02/12,0,2000000000,208706.0,0.0,1830436310.0
2021/08/12,272290,이녹스첨단소재,KOSDAQ,직접,처분,2021/08/13,2021/08/13,7259,575638700,7259.0,100.0,575638700.0
2021/08/13,218410,RFHIC,KOSDAQ,직접,취득,2021/08/14,2021/11/13,144717,5000000000,144717.0,100.0,4673401800.0
2021/08/17,038160,팍스넷,KOSDAQ,직접,처분,2021/08/17,2021/08/20,145346,92294710,145346.0,100.0,75550378.0
2021/08/17,044060,조광ILI,KOSDAQ,직접,취득,2021/08/18,2021/11/17,235000,2013950000,235000.0,100.0,2001716800.0
2021/08/17,290740,액트로,KOSDAQ,신탁,취득,2021/08/17,2022/02/16,0,2000000000,227250.0,0.0,1995327920.0
2021/08/17,011040,경동제약,KOSDAQ,직접,취득,2021/08/18,2021/11/17,300000,3090000000,260000.0,86.67,2841153300.0
2021/08/18,293580,나우IB,KOSDAQ,신탁,취득,2021/08/19,2022/08/18,0,1686950000,198405.0,0.0,1987810290.0
2021/08/18,181710,NHN,KOSPI,직접,취득,2021/08/19,2021/11/18,150000,10305000000,150000.0,100.0,10534715300.0
2021/08/18,013890,지누스,KOSPI,직접,취득,2021/08/19,2021/11/18,195000,15015000000,195000.0,100.0,15322806000.0
2021/08/19,006880,신송홀딩스,KOSPI,신탁,취득,2021/09/13,2022/03/14,0,1000000000,186011.0,0.0,994170070.0
2021/08/19,018310,삼목에스폼,KOSDAQ,직접,처분,2021/08/20,2021/08/20,1500000,21450000000,1500000.0,100.0,21450000000.0
2021/08/20,129890,앱코,KOSDAQ,신탁,취득,2021/08/20,2022/05/20,0,2000000000,33452.0,0.0,522509150.0
2021/08/20,129890,앱코,KOSDAQ,신탁,취득,2021/08/20,2022/02/21,0,2000000000,14967.0,0.0,247059050.0
2021/08/20,100120,뷰웍스,KOSDAQ,신탁,취득,2021/08/20,2022/08/19,0,5000000000,116749.0,0.0,4987588200.0
2021/08/20,002210,동성제약,KOSPI,직접,취득,2021/08/23,2021/11/19,209424,2000000000,193960.0,92.62,1991258170.0
2021/08/23,134060,이퓨쳐,KOSDAQ,신탁,취득,2021/08/23,2022/02/25,0,1000000000,99328.0,0.0,761812030.0
2021/08/23,108490,로보티즈,KOSDAQ,신탁,취득,2021/08/24,2022/08/22,0,3000000000,120000.0,0.0,2503444250.0
2021/08/23,053030,바이넥스,KOSDAQ,직접,취득,2021/08/24,2021/11/23,283286,4999997900,283286.0,100.0,5532994050.0
2021/08/23,108490,로보티즈,KOSDAQ,신탁,취득,2021/08/24,2022/02/23,0,3000000000,36000.0,0.0,475344550.0
2021/08/23,285490,노바텍,KOSDAQ,직접,취득,2021/08/24,2021/11/23,100000,3435000000,100000.0,100.0,3418126850.0
2021/08/24,092780,동양피스톤,KOSPI,직접,처분,2021/08/25,2021/08/25,647132,4776481292,647132.0,100.0,4776481292.0
2021/08/25,256630,포인트엔지니어링,KOSDAQ,신탁,취득,2021/08/25,2022/02/24,0,2000000000,530000.0,0.0,1939811450.0
2021/08/26,001560,제일연마,KOSPI,신탁,취득,2021/08/26,2022/08/25,0,1000000000,112300.0,0.0,995983130.0
2021/08/26,095720,웅진씽크빅,KOSPI,직접,취득,2021/08/27,2021/11/26,1414427,5000000000,1414427.0,100.0,5383449735.0
2021/08/26,102260,동성케미컬,KOSPI,직접,취득,2021/08/27,2021/11/26,100000,554000000,100000.0,100.0,568400000.0
2021/08/27,042500,링네트,KOSDAQ,신탁,처분,2021/08/27,2024/08/25,0,1500000000,240254.0,0.0,1754502980.0
2021/08/27,042500,링네트,KOSDAQ,신탁,처분,2021/08/27,2022/08/26,0,1500000000,500.0,0.0,2435000.0
2021/08/27,049070,인탑스,KOSDAQ,신탁,취득,2021/08/27,2022/02/28,0,5000000000,183535.0,0.0,4985084600.0
2021/08/30,138040,메리츠금융지주,KOSPI,신탁,취득,2021/08/30,2022/08/29,0,50000000000,1266472.0,0.0,49997424250.0
2021/08/30,950190,고스트스튜디오,KOSDAQ,직접,취득,2021/08/31,2021/11/30,497513,10000011300,497513.0,100.0,10806118250.0
2021/08/31,225220,제놀루션,KOSDAQ,신탁,취득,2021/08/31,2022/08/30,0,3000000000,188370.0,0.0,2999922800.0
2021/08/31,067170,오텍,KOSDAQ,신탁,취득,2021/08/31,2022/05/31,0,3000000000,21037.0,0.0,208208520.0
2021/08/31,067170,오텍,KOSDAQ,신탁,취득,2021/08/31,2022/02/28,0,3000000000,191850.0,0.0,2152997530.0
