,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
2966,2021-07-13,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,direct,,2691683295.14,17013316141.82,19704999436.96,1867300765.84,6366243324.72,8233543763.19,5380181234.45,24896030444.62,30276211679.08,26711553627.91
2967,2021-07-14,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,direct,,2923946180.91,16582702691.61,19506648872.52,2159184223.24,6763829809.16,8923014032.4,5773806647.17,25131630962.44,30905437937.82,30352887097.25
2968,2021-07-15,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,direct,,3009718435.6,16072432800.98,19082151236.58,2217702430.54,6913690061.44,9131392491.99,5908324917.1,24833558868.59,30741883785.7,30873392507.58
2969,2021-07-16,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,direct,,2851395366.48,16057908904.69,18909304271.17,2141697691.47,8714962796.61,10856660488.09,5675451418.64,26765983172.84,32441434591.49,30081755616.64
2970,2021-07-17,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,direct,,2249826236.33,10597669090.23,12847495642.03,1703645692.96,5916688739.1,7620334432.06,4576035405.7,18016364024.2,22592399429.9,23821927200.17
2971,2021-07-18,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,direct,,2288728549.54,9776889893.36,12065618442.9,1718801001.73,5495105749.39,7213906433.06,4654892080.94,16827223522.91,21482115603.85,21697748641.14
2972,2021-07-19,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,direct,,2222741808.54,11449538299.16,13672280107.7,1677200110.51,6753446101.14,8430646211.64,4590465868.17,19957852780.67,24548318648.84,25320951064.18
2973,2021-07-20,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,direct,,2678512383.06,12474350365.28,15152862450.39,2088686528.24,7749204297.34,9837890825.58,5579388955.78,22341343100.46,27920732056.24,30612591951.84
2974,2021-07-21,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,direct,,3229010488.7,15220923477.41,18449933966.1,2507253864.94,9887358130.51,12394611995.45,6507044933.21,27894638895.31,34401683828.52,39527609493.72
2975,2021-07-22,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,direct,,2774298376.71,9939506859.25,12713805235.96,2140232972.05,5849255400.93,7989488372.98,5618247976.52,17492947219.31,23111195195.83,29867453628.81
2976,2021-07-23,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,direct,,2949696422.39,14399520984.36,17349217406.75,2208038143.61,8335791426.93,10543829570.54,5912816729.52,24448143860.79,30360960590.31,34108864335.17
2977,2021-07-24,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,direct,,2855799985.08,13267889641.84,16123689626.93,2137793933.43,7552026978.16,9689820911.6,5743022679.01,22414989174.12,28158011853.13,33882835635.17
2978,2021-07-25,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,direct,,2610927589.16,11827204814.89,14438132404.05,1937784412.67,6493963006.71,8431747419.38,5276525771.72,20183759300.08,25460285071.8,28769225496.34
2979,2021-07-26,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,direct,,4954343139.04,32307953655.29,37262296794.33,3670313510.46,20044769178.17,23715082688.63,9600947751.79,56771804853.21,66372752232.3,61014991509.84
2980,2021-07-27,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,direct,,4180931599.16,22005120697.06,26186052691.18,3138037693.35,13868681697.19,17006719390.54,8487406982.18,39027443254.98,47514850632.13,49269444874.25
2981,2021-07-28,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,direct,,3745541585.88,24913245950.24,28658787536.13,2868901179.49,16300216469.3,19169117648.79,7852946456.16,44609087277.21,52462034133.68,46492183010.63
2982,2021-07-29,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,direct,,3243623397.76,21032232958.77,24275855956.22,2456156618.69,10614584353.09,13070740971.78,7016899412.34,33672199900.56,40689099312.9,34264528302.56
2983,2021-07-30,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,direct,,3887687007.71,23521944707.17,27409631292.56,2970596213.2,13652014667.34,16622610880.55,8320581450.57,39803115887.67,48123697338.24,43418206146.04
2984,2021-07-31,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,direct,,3220374311.93,16850370808.45,20070745535.13,2434509243.63,9725093543.92,12159602787.55,7003698270.33,28504726897.98,35508425168.31,35280841766.74
2985,2021-08-01,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,direct,,3948619057.15,15447116186.86,19395735244.01,3024962265.88,8909539964.98,11934502230.86,8134473522.08,26535650201.03,34670123723.11,40280459569.82
2986,2021-08-02,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,direct,,3448810779.03,15442731754.67,18891542533.7,2616784039.08,9068608053.45,11685392092.53,7260819664.91,26357253333.06,33618072997.97,36368798788.91
2987,2021-08-03,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,direct,,3303727319.13,15718418767.25,19022146086.38,2450953376.06,9338604054.1,11789557430.16,6890508765.26,27093005535.21,33983514300.47,35961606618.24
2988,2021-08-04,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,direct,,3569677887.94,15081349397.09,18651027682.42,2668188785.06,8818468492.73,11486656880.41,7551787189.47,25762931663.66,33314718853.13,37608458339.56
2989,2021-08-05,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,direct,,5152071779.43,22242595849.95,27394667220.5,3898794681.15,14009400990.97,17908195672.12,10609407350.87,38850156915.95,49459564266.82,51252518319.69
2990,2021-08-06,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,direct,,4618566393.79,24537463804.04,29156030197.83,3500394036.0,14796859468.09,18297253504.08,9664330455.21,42079425352.49,51743755379.18,49770496051.93
2991,2021-08-07,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,direct,,5193429261.23,24852707010.59,30046136271.82,3956087563.95,15093297474.22,19049385484.35,10880701704.41,42645857322.49,53526558580.72,61714047046.08
2992,2021-08-08,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,direct,,4055764762.04,22555310775.8,26611075537.83,3030185769.93,13118099192.21,16148284523.87,8728503279.48,37939148616.22,46667651895.7,51314468052.13
2993,2021-08-09,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,direct,,4476020424.82,24913263370.58,29389283795.4,3288929305.14,14973892346.08,18262821651.22,9390320301.15,42678170504.23,52068491268.31,56765873232.71
2994,2021-08-10,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,direct,,4586489580.0,20525825725.12,25112315761.13,3491052517.13,11520596794.13,15011649311.26,9576906243.58,34319085284.36,43895991527.94,52216244195.23
2995,2021-08-11,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,direct,,6053574789.47,19076457116.26,25130031905.73,4818593969.53,10800153654.58,15618747624.11,12246844613.15,32085486564.75,44332331177.91,62993765937.13
2996,2021-08-12,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,direct,,5622544012.04,18289317535.67,23911861991.96,4334125743.12,11592230370.12,15926356113.24,11379629378.63,32251178931.53,43630808310.16,58248173140.43
2997,2021-08-13,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,direct,,5535601191.44,18462070252.15,23997671443.59,4192433862.2,10710609056.79,14903042918.99,11226561826.21,31453373022.84,42679934849.04,54228027239.06
2998,2021-08-14,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,direct,,5674774856.05,17720104921.84,23394879777.9,4337860510.81,10376734529.78,14714594569.57,11516211295.87,30300800899.8,41817012666.69,54606715424.41
2999,2021-08-15,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,direct,,5667191860.46,17294469842.48,22961661702.94,4253733320.02,9593964579.74,13847697899.76,11590716506.44,29213745961.78,40804461998.06,53820388679.13
3000,2021-08-16,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,direct,,5915428452.67,18635948238.33,24551376691.0,4682003576.09,10619469373.1,15301472949.2,12308477523.82,31524122782.77,43832600306.59,60692955304.08
3001,2021-08-17,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,direct,,5688847172.08,19244040153.94,24932887326.02,4591199172.41,10993414501.97,15584613674.38,11762627919.54,32420416858.89,44183044778.43,63678570691.79
3002,2021-08-18,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,direct,,5450532510.75,17564670360.83,23015202871.58,4277547608.71,10284185463.38,14561733519.24,11447464180.22,30098968386.02,41546433013.39,56427161402.42
3003,2021-08-19,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,direct,,5900109490.46,22177336652.01,28077446142.47,4575617875.49,13120793385.88,17696411261.38,12051119625.98,38180026170.53,50231145328.9,58200482549.67
3004,2021-08-20,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,direct,,5898179997.97,20464489096.25,26362669094.22,4557510318.94,12079874372.68,16637384198.26,12392465679.6,34885822049.49,47278287729.09,56401799170.01
3005,2021-08-21,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,direct,,4845811779.68,28060576987.24,32906388766.93,3397067086.8,13614340333.22,17011407420.02,9960609908.28,43687460891.78,53648070800.06,50580605279.44
3006,2021-08-22,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,direct,,5395114138.31,13538066518.29,18933180656.6,3465549652.16,7750012347.37,11215561999.53,10534936659.75,23146579912.42,33681516572.17,47868199199.67
3007,2021-08-23,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,direct,,6669263611.82,19435000047.65,26104263164.25,4392784940.51,11131708341.8,15524493282.31,13472515860.47,32899687123.74,46372202984.21,63009505795.05
3008,2021-08-24,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,direct,,7637743946.38,20591427437.34,28229171860.62,5566781293.07,10868080318.78,16434861611.84,14621916702.57,33619272579.43,48241189282.0,61270743176.15
3009,2021-08-25,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,direct,,5294607242.63,19203215886.21,24497823128.84,4032103724.04,10417025806.2,14449129040.27,11555518845.18,32010089110.06,43565608445.21,52598389278.34
3010,2021-08-26,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,direct,,4911413273.63,19737708336.36,24649121609.99,3818034260.02,11049231663.54,14867265923.56,9820244052.89,33238176466.41,43058420519.3,51660802958.22
3011,2021-08-27,49166.31,46376.81,46852.22,27872.76,1331637984.84,49088.1,direct,,5169956237.59,21252680132.09,26422636369.69,4050946855.28,11931171960.03,15982118815.31,11872015399.84,35379105304.03,47251120703.87,52540076313.49
3012,2021-08-28,49306.47,48386.9,49088.1,12815.36,626553869.3,48918.9,direct,,4159358823.84,17618488670.0,21777847493.84,3221957740.43,8686268335.26,11908226075.69,8428970086.12,27893828769.08,36322798855.21,37993539255.01
3013,2021-08-29,49653.49,47841.49,48918.9,18983.79,924625515.76,48794.26,direct,,4474794719.52,13595865242.09,18070659961.61,3511331074.29,8017643470.18,11528974544.47,9151783093.64,23306298697.89,32458081791.53,40835051071.77
3014,2021-08-30,48878.11,46872.47,48794.26,29046.26,1392617744.31,46993.31,direct,,5958655841.65,17170117670.21,23128773511.86,4647203200.95,9704593147.43,14351796348.38,11735196629.32,28763747423.09,40498944052.41,51709958504.67
3015,2021-08-31,48252.74,46713.72,46993.31,29947.56,1418199668.83,47159.26,direct,,7240305539.87,17500807045.11,24741112584.98,5815806330.02,10463343385.94,16279149715.96,14342458027.58,30061906083.3,44404364110.88,63337996804.79
3016,2021-09-01,49062.05,46544.74,47159.26,31823.8,1520961266.36,48840.01,direct,,7268170044.16,21965282165.8,29233452209.95,5820151659.68,12324292519.0,18144443690.28,14345668689.28,36591515711.32,50937184889.0,64354947112.29
3017,2021-09-02,50374.89,48632.7,48840.01,32516.15,1615790894.94,49280.77,direct,,6642840816.77,22545618644.19,29188458968.15,5237981586.18,12922114231.28,18160095817.46,13139230026.86,37714971469.62,50854201496.48,60601928439.14
3018,2021-09-03,51056.15,48362.56,49280.77,38496.86,1926045807.12,50019.51,direct,,7370564872.64,22344407387.02,29714972259.66,5887192786.61,14007538609.67,19894731396.28,14701180163.03,38837968664.36,53539148827.39,67266536664.86
3019,2021-09-04,50549.35,49501.12,50019.51,16795.12,839888927.54,49935.29,direct,,6576983537.49,19258443423.72,25835426961.21,5303295081.22,10232707168.86,15536002250.08,13244893245.83,31048176378.48,44293069624.31,57649517808.65
3020,2021-09-05,51890.18,49499.28,49935.29,21382.07,1084416553.08,51784.16,direct,,6885813288.71,16289409203.37,23175223009.92,5560286895.4,9219370140.57,14779657035.97,13849097752.14,27339086336.4,41188184088.55,59145935484.99
3021,2021-09-06,52766.16,51035.68,51784.16,25623.3,1328373298.0,52693.32,direct,,8051053990.52,21319654040.02,29370708557.47,6593197390.88,12237750618.6,18830948009.48,16082521874.0,35626015830.12,51708537704.12,70837029083.65
3022,2021-09-07,52919.24,43904.42,52693.32,83874.09,4055873734.71,46856.31,direct,,11824573581.68,29823777045.41,41648350627.09,9638550540.45,20191126651.51,29829677191.97,23141614607.46,53755171626.19,76896786233.65,113516406622.08
3023,2021-09-08,47362.35,44475.76,46856.31,45638.83,2105187289.07,46073.45,direct,,9553283784.05,23210126114.95,32763409899.0,7688254025.51,14173368553.71,21861622118.48,18691019143.45,39984790137.3,58675808820.02,88750923676.21
3024,2021-09-09,47335.29,45572.3,46073.45,32273.7,1499767099.51,46392.85,direct,,8289673463.33,19639456890.86,27929130354.19,6927598872.32,10992688382.52,17920286790.91,16567930110.2,32576784160.4,49144714270.6,76738582518.9
3025,2021-09-10,47026.67,44198.27,46392.85,35701.24,1631276774.64,44853.1,direct,,7578700027.13,18591432331.72,26170132358.86,6176674650.84,11800630381.28,17977305032.12,15133724345.43,32362209564.24,47495933909.67,72721428585.36
3026,2021-09-11,45987.63,44741.98,44853.1,14599.26,662298068.85,45166.12,direct,,5586754109.24,18533270563.16,24120024672.4,4497643584.58,9794486306.09,14292130342.33,11354258062.44,29770753880.65,41125011943.09,55765262413.62
3027,2021-09-12,46403.5,44765.82,45166.12,16366.41,747181260.09,46049.72,direct,,5533892477.81,13125542021.16,18659434498.97,4484710853.73,7146514529.94,11631225383.68,11233194628.86,21894542453.27,33127737082.12,53060722637.41
3028,2021-09-13,46821.84,43511.3,46049.72,42623.67,1909473369.72,44958.56,direct,,6855350015.4,20085384144.08,26940734609.06,5486996678.26,12791132480.88,18278129159.14,13660924610.68,35554838764.45,49215763375.12,69003298407.96
3029,2021-09-14,47263.56,44776.37,44958.56,26751.25,1237183544.6,47129.01,direct,,6126431499.84,23863963200.83,29990395171.96,4887502199.8,12114345655.09,17001847854.89,12231269901.16,38010200715.66,50241471088.11,57429180027.38
3030,2021-09-15,48457.3,46725.15,47129.01,26904.97,1282942628.56,48148.45,direct,,5612492926.53,15508439040.19,21120931966.72,4479396193.3,9017397235.49,13496793428.8,11285412639.3,26578038289.48,37863450928.78,50166490688.52
3031,2021-09-16,48498.51,47050.55,48148.45,25702.33,1229076140.65,47764.47,direct,,5628428060.77,15868673800.44,21497101861.21,4466848691.29,9463952735.7,13930801426.99,11319381723.35,27650554588.0,38969936311.35,55646354108.67
3032,2021-09-17,48172.36,46770.31,47764.47,18941.92,899242093.44,47297.98,direct,,5678592640.92,14181890648.45,19860483762.35,4512282157.66,7720297448.88,12232579606.54,11301249744.73,23498792899.61,34800042644.35,50230466111.52
3033,2021-09-18,48808.0,47066.47,47297.98,15782.18,761079785.11,48312.46,direct,,4643830855.79,15453890650.67,20097721989.59,3638247583.36,8770667178.38,12408914761.74,9292939847.84,25836577458.14,35129516822.86,43577417635.35
3034,2021-09-19,48376.3,46864.5,48312.46,14044.93,668723282.36,47251.76,direct,,4221898921.79,13459889226.9,17681788148.69,3301948263.62,7462965182.73,10764913918.87,8511127821.44,22517424588.04,31028552409.48,38779871457.61
3035,2021-09-20,47340.49,42552.63,47251.76,64374.41,2849781014.82,42925.46,direct,,6012238656.16,20946283488.63,26958522144.79,4797442128.59,14714117525.93,19511559654.52,11919939651.81,38675608950.28,50595548602.09,74290065127.98
3036,2021-09-21,43625.93,39767.17,42925.46,70924.75,2972565920.07,40709.59,direct,,5524198952.23,25751457320.3,31275656272.53,4276795236.05,16548291195.98,20825086432.04,16384411891.77,47303783531.95,63688195423.72,70343951218.96
3037,2021-09-22,44012.22,40589.07,40709.59,42391.1,1807576533.35,43576.15,direct,,5039941686.5,20896768427.9,25936710550.16,3938578462.13,12439655216.0,16378233678.13,9997215058.83,35681160843.63,45678375902.47,59275354834.67
3038,2021-09-23,44994.17,43108.42,43576.15,34506.88,1522818255.74,44893.87,direct,,4655167940.57,19938475647.71,24593644037.22,3644250918.48,11353122792.31,14997373261.85,9387109786.09,33183073256.01,42570183042.1,52618157530.92
3039,2021-09-24,45143.18,40807.2,44893.87,60130.03,2565373998.35,42848.41,direct,,5297989512.03,23754447220.39,29052436732.42,4156412746.16,15558495908.16,19714908654.32,10583467716.82,41813067725.53,52396535013.87,66214322406.97
3040,2021-09-25,42992.94,41710.08,42848.41,18046.04,767641976.96,42721.91,direct,,4219286322.75,18535421006.36,22754707329.12,3208265059.88,9738586695.79,12946851755.67,8279024682.07,29790605601.82,38069630283.89,46032057416.41
3041,2021-09-26,43928.49,40825.4,42721.91,27847.04,1187820024.18,43201.79,direct,,4514195214.76,14741571834.45,19255767481.23,3438551431.11,8670675288.15,12109226719.26,8649788086.72,25544728518.7,34194516605.42,48992484920.57
3042,2021-09-27,44360.41,42139.24,43201.79,26251.27,1140232492.25,42187.51,direct,,3799758150.68,16734169857.24,20533928007.93,2826861013.82,9184928411.54,12011789847.24,7448003656.08,27509878739.61,34957882395.69,44782888990.2
3043,2021-09-28,42781.24,40924.13,42187.51,31946.42,1335757058.57,41056.79,direct,,3370919706.51,16528250425.86,19899170132.36,2522658095.92,9657532927.9,12180190613.25,6778048627.82,28067909542.07,34845958169.89,42256714923.4
3044,2021-09-29,42603.18,40790.67,41056.79,26354.27,1100252801.68,41539.43,direct,,3393734045.51,18275675576.37,21669409621.88,2557335545.49,9650882772.53,12208218733.42,6785305132.91,29609871471.04,36395176603.94,41082524516.81
3045,2021-09-30,44106.6,41436.79,41539.43,33984.98,1469981944.79,43829.34,direct,,3397610990.39,16650425273.73,20048036702.42,2571233329.12,10033288914.06,12604522243.19,6871775620.91,29719082695.78,36590858316.7,41615199205.83
3046,2021-10-01,48470.13,43304.82,43829.34,53577.95,2498575570.28,48164.35,direct,,4529646639.29,24358092666.91,28887739306.21,3630778494.13,15346710875.5,18977489369.62,9146488091.25,42392730688.6,51539218779.85,60351473735.77
3047,2021-10-02,48347.69,47468.49,48164.35,16062.18,769022184.37,47669.02,direct,,4382849390.02,16575023545.61,20957873412.32,3448946074.9,8785245938.38,12234192013.27,8841035852.62,26790042629.3,35631078481.92,47809394300.03
3048,2021-10-03,49185.34,47137.07,47669.02,18588.83,895606844.23,48234.05,direct,,4191126061.53,13854905282.66,18046031344.19,3291088817.68,8013111150.33,11304199968.01,8442083568.05,23571117810.19,32013201378.23,44891777620.16
3049,2021-10-04,49501.21,46944.28,48234.05,34394.0,1664027525.19,49276.91,direct,,4582217975.53,14337269722.92,18919487698.45,3718218317.43,10024866482.56,13743084799.99,9274554076.29,26808936329.54,36083490405.84,55450411954.31
3050,2021-10-05,51885.03,49087.72,49276.91,40687.89,2049372160.16,51504.27,direct,,4485660872.07,14655417963.38,19141078835.45,3764900331.88,11112454166.32,14877354498.19,9246194882.7,27967354769.45,37213549652.15,54281381268.49
3051,2021-10-06,55656.67,50439.32,51504.27,64415.98,3444996109.53,55345.85,direct,,5903544788.27,21774282747.12,27677827535.39,5006037667.09,17613867680.68,22619905347.77,12034993824.6,42201437542.99,54236431367.58,73717956932.6
3052,2021-10-07,55359.77,53391.93,55343.24,33806.76,1836529821.85,53797.21,direct,,5082923406.35,15482781088.9,20565704495.25,4009669066.85,9747229740.77,13756898807.62,10187300602.07,27337645106.75,37524946246.79,63833182278.17
3053,2021-10-08,56047.91,53666.09,53796.22,29127.91,1592265868.06,53949.29,direct,,4627707515.02,16735798073.42,21363505588.44,3666917596.01,11306369041.95,14973286637.96,9348038408.08,30541516335.17,39889554743.24,56656444871.47
3054,2021-10-09,55485.2,53696.32,53949.29,14593.95,799607238.61,54968.04,direct,,3841406295.85,16252818143.9,20094224439.76,2952110807.84,10560833077.79,13512944435.31,7819870452.33,28205318866.09,36025189318.41,45356159773.72
3055,2021-10-10,56473.63,54131.52,54968.04,23094.98,1276001425.96,54700.24,direct,,4298815281.26,18853892195.38,23152707476.65,3352387352.76,12986470951.78,16338858851.55,8699592903.89,33916516226.39,42616109130.28,46651682788.56
3056,2021-10-11,57825.98,54448.68,54700.24,31803.75,1805863526.52,57498.8,direct,,4787128717.62,23809683841.88,28596812559.5,3719623246.46,14742564672.66,18462187919.12,9555635298.88,40899485227.71,50455119951.61,52464967506.09
3057,2021-10-12,57646.93,54098.22,57498.8,33966.65,1913353762.18,56010.9,direct,,5077066022.33,20662813646.41,25739879668.73,4003228968.29,13980981008.51,17984209976.8,10101238711.34,37572213099.73,47673452371.18,53708875534.58
3058,2021-10-13,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,,5260701157.53,23334218870.04,28594920027.57,4092820345.38,14736137522.34,18828958441.41,10354298465.55,40796392439.4,51150691478.64,58275788182.56
3059,2021-10-14,58514.76,56854.38,57369.0,28061.61,1617497364.76,57359.21,direct,,4942822660.03,20431788252.77,25374610912.8,3900748638.76,13044918334.25,16945666973.01,9866351402.59,35492761790.59,45359113766.77,51148434470.5
3060,2021-10-15,62889.98,56885.66,57359.21,62053.36,3737889743.83,61684.96,direct,,7440501560.16,29774515950.53,37215017510.69,5896174790.24,21497077787.88,27393252578.12,14559179113.31,54962629287.74,69521808401.05,74517552408.92
3061,2021-10-16,62341.46,60153.79,61684.96,22943.96,1404879137.37,60877.77,direct,,4775168267.48,21707157836.35,26482326103.83,3709086499.68,13034294606.06,16743381105.75,9516611467.93,36544927766.11,46061539234.04,48918553069.81
3062,2021-10-17,61698.1,59050.3,60877.77,23336.32,1414498881.98,61520.54,direct,,4155682947.14,17473119139.29,21628802086.43,3228037487.08,10964877208.03,14192914695.11,8468290026.89,30124382624.86,38592672036.55,43585039864.54
3063,2021-10-18,62662.72,59925.93,61520.54,50489.09,3113486441.7,62038.16,direct,,4189950000.38,23665599495.29,27855549495.67,3283492453.56,16190073179.55,19473565633.11,44487629676.07,42531031101.95,87018661398.4,52139714734.02
3064,2021-10-19,64468.7,61410.11,62038.16,42983.11,2706420467.09,64283.97,direct,,4318683887.96,25238904880.08,29557588768.04,3407704820.81,17599971941.14,21007676761.95,9381171879.2,45355534462.63,54736706341.83,49229627199.87
3065,2021-10-20,66980.66,63543.7,64283.97,45364.94,2978059285.56,66021.02,direct,,5405334348.99,24291918024.62,29697252373.61,4263247287.37,16536257810.78,20799505098.15,11462425566.58,43894172858.11,55356598424.69,57481406388.37
3066,2021-10-21,66645.73,62076.16,66021.02,62097.42,3962470063.85,62283.96,direct,,6628043520.7,25050923868.84,31678966766.7,5238961731.19,18541594821.58,23780557175.61,15779167907.9,46697913475.51,62477080760.57,70870021257.02
3067,2021-10-22,63731.17,60017.23,62283.96,40476.42,2504718475.2,60693.59,direct,,5351337443.03,23393043601.87,28744380437.96,4225694700.94,15689456280.76,19915150981.7,10956681808.76,40970275675.96,51926958091.66,60304284319.53
3068,2021-10-23,61733.43,59705.11,60693.59,16232.5,990360071.85,61313.09,direct,,3900323083.05,15123159980.63,19023483063.68,2990994163.44,9555950415.69,12546944579.13,8240100994.23,26131516944.95,34371617939.19,41325411384.99
3069,2021-10-24,61481.25,59529.34,61313.09,19158.07,1158838824.68,60863.56,direct,,3972414228.21,14864740125.12,18837154353.33,3089746535.66,10059025246.52,13148771782.19,8394396533.72,26468405227.72,34862801761.44,50987199687.02
3070,2021-10-25,63709.97,60658.35,60863.56,24693.91,1549308691.98,63089.04,direct,,4534659129.66,16098880792.55,20633539922.2,3525178340.41,10400743050.57,13925921390.98,9341931048.27,28261740476.41,37603672155.57,50460152933.69
3071,2021-10-26,63290.04,59868.68,63089.04,28107.19,1738003094.57,60315.68,direct,,5414294315.1,18686399614.49,24100693929.58,4108696280.56,11813326548.14,15922022828.71,10922692550.97,31876316958.84,42799008906.65,58812887690.74
3072,2021-10-27,61473.0,58128.18,60315.68,45852.35,2719093218.08,58464.42,direct,,7088744275.56,21437416063.8,28526160339.36,5259194964.02,13691378530.66,18950573494.68,13780171368.53,37249868551.31,51030039919.84,89179045648.5
3073,2021-10-28,62252.08,58145.43,58464.42,51251.1,3090102767.38,60610.11,direct,,6188100096.95,22468547196.29,28656647293.24,4622332456.87,14459482409.41,19081814866.28,12232677877.83,38775550615.32,51008228493.15,90056579152.57
3074,2021-10-29,62967.45,60269.97,60610.11,35214.62,2168021242.77,62282.5,direct,,5271349766.73,19744620022.05,25015969788.78,4076460627.05,12894382098.85,16970842725.9,10817681753.55,34689652810.57,45507334564.13,67148794282.33
3075,2021-10-30,62371.52,60774.38,62282.5,15917.35,979987095.61,61891.91,direct,,5919343510.24,15008218150.51,20927561660.75,4419526138.99,9319840394.33,13739366533.33,11818217509.08,26228414981.92,38046632491.0,62022878851.83
3076,2021-10-31,62420.57,60022.06,61891.91,19359.29,1181933822.61,61349.75,direct,,6476299855.6,14136477493.41,20612776735.51,5092032317.49,9454071321.7,14546103639.18,13066654417.93,25636415738.2,38703070156.13,68620280651.62
3077,2021-11-01,62482.31,59554.88,61349.75,31925.65,1955088666.05,60960.98,direct,,5971805877.1,18980148696.56,24951955183.26,4657672469.68,12723534340.12,17381206809.8,11892681293.84,33546581621.25,45439262915.1,69037911165.19
3078,2021-11-02,64283.57,60677.48,60960.98,36009.96,2260756044.28,63260.05,direct,,6521229309.9,19776239799.91,26297469109.81,5075164663.95,13243957694.07,18319122358.02,13122832411.13,34880809043.18,48003641454.31,73303186438.38
3079,2021-11-03,63553.52,61057.89,63260.05,29618.09,1852233940.61,62929.93,direct,,7508118345.76,18568957846.35,26077075562.81,5978405650.63,12083286615.98,18061691637.31,15050247172.18,32265219747.84,47315466920.02,76253218163.06
3080,2021-11-04,63102.86,60745.84,62929.93,23030.57,1420765190.91,61448.47,direct,,6017414548.43,15900735461.0,21918150009.43,4398507290.96,9645919050.12,14044426341.08,11503887278.73,26871648820.7,38375536713.92,66924911882.06
3081,2021-11-05,62621.97,60789.16,61448.47,20540.56,1262030165.48,61019.66,direct,,5363204027.36,15878827599.17,21242032236.73,4149395458.87,10155574627.2,14304970086.07,10922467273.29,27131319703.57,38053786976.86,59446805039.91
3082,2021-11-06,61594.16,60130.85,61019.66,15432.25,939530051.87,61529.76,direct,,4573586434.19,15025143451.95,19598729886.14,3450636934.01,9233811692.84,12684448626.85,9489563216.77,25316050573.44,34805613790.21,50211939643.04
3083,2021-11-07,63309.57,61406.56,61529.76,14937.9,929571983.79,63302.78,direct,,4558098316.09,12354888398.33,16912986714.42,3407701959.38,7523273329.49,10930975288.87,9159163394.11,20802956472.03,29962119866.14,42164740390.48
3084,2021-11-08,67755.46,63302.78,63302.78,39774.17,2614939972.01,67549.14,direct,,7338503444.05,22432861342.65,29771364111.2,161142150169.69,14853112224.51,175995262394.2,169976236155.77,39020178174.69,208996415005.95,69463949392.16
