stock_code,thstrm_amount_당기순이익,thstrm_amount_매출액,thstrm_amount_영업이익,thstrm_amount_유동자산,frmtrm_amount_당기순이익,frmtrm_amount_매출액,frmtrm_amount_영업이익,frmtrm_amount_유동자산,사업연도,직전분기코드,종목명
069960,"152,073,562,000","1,512,060,769,000","186,253,613,000","1,149,085,162,000","101,898,547,000","1,245,062,784,000","108,743,934,000","1,226,719,724,000",2021,11011,현대백화점
108490,"184,670,334","20,023,997,723","-1,787,113,341","47,364,751,506","-800,777,991","17,014,597,859","-2,374,491,298","42,778,877,601",2021,11011,로보티즈
119830,"-6,809,878,416","42,483,361,041","4,736,430,616","61,002,123,399","-5,953,388,272","40,122,283,439","4,677,467,285","68,566,868,723",2021,11011,아이텍
004080,"13,336,199,161","126,874,927,565","12,001,338,822","48,949,111,025","8,212,412,380","116,613,943,064","3,085,608,946","57,665,167,270",2021,11011,신흥
181710,"143,674,866,324","324,132,618,098","38,454,041,569","260,204,470,735","27,784,434,999","290,424,935,763","35,297,156,753","91,459,555,056",2021,11011,NHN
046390,"8,494,642,371","32,512,201,303","7,554,912,597","39,642,264,877","-4,819,863,719","27,890,278,348","376,045,693","22,324,174,178",2021,11011,삼화네트웍스
033560,"-1,597,976,182","71,499,351,474","3,902,872,480","46,295,914,414","-10,781,284,932","54,244,802,325","-1,362,683,814","43,337,391,176",2021,11011,블루콤
123420,"7,619,069,891","74,081,044,786","7,279,369,127","101,945,530,930","13,712,666,757","90,682,832,301","8,619,028,864","133,225,927,762",2021,11011,위메이드플레이
208710,"-5,529,231,479","75,962,829,127","-1,570,184,349","42,980,983,879","-5,763,291,743","73,370,440,676","3,395,505,537","30,955,361,380",2021,11011,바이오로그디바이스
035080,"-17,403,174,120","15,157,573,863","10,434,962,415","317,198,874,275","806,283,414","12,032,956,011","7,706,366,412","140,039,926,327",2021,11011,그래디언트
009830,"547,461,607,359","7,395,684,853,708","558,108,483,949","3,275,438,326,167","713,856,040,987","5,717,317,071,646","425,003,745,287","2,092,799,425,548",2021,11011,한화솔루션
012330,"1,426,648,000,000","27,328,555,000,000","1,358,350,000,000","15,461,247,000,000","1,165,464,000,000","22,954,483,000,000","1,373,830,000,000","15,374,153,000,000",2021,11011,현대모비스
023450,"11,725,984,586","160,295,973,308","14,906,406,553","40,525,938,953","9,947,503,447","124,928,328,061","13,494,364,950","28,839,796,529",2021,11011,동남합성
002840,"54,534,618,718","344,659,266,785","56,643,282,072","165,076,457,858","55,621,016,650","282,330,178,708","42,383,696,656","132,386,748,877",2021,11011,미원상사
268280,"81,173,906,014","534,799,570,924","96,790,902,526","292,099,953,548","34,863,835,407","371,989,561,446","49,398,121,984","214,100,229,544",2021,11011,미원에스씨
004360,"17,644,729,036","620,992,573,147","16,641,774,588","243,978,206,161","9,684,227,066","577,261,592,406","12,665,108,996","194,297,356,432",2021,11011,세방
000050,"23,305,943,910","271,718,425,389","28,677,973,851","66,773,086,436","26,011,323,090","226,061,886,053","25,369,343,000","67,253,982,987",2021,11011,경방
046140,"14,085,805,271","164,526,232,810","10,213,545,151","158,405,621,254","7,444,170,469","139,394,571,676","6,700,113,841","147,022,915,606",2021,11011,SBS콘텐츠허브
078140,"3,064,660,991","65,136,623,633","3,203,579,028","56,122,967,454","13,268,848,458","61,215,807,824","884,178,348","54,224,451,983",2021,11011,대봉엘에스
151860,"20,349,986,913","182,525,157,613","28,694,267,399","48,040,021,482","-58,435,996,974","153,866,929,956","19,057,664,833","50,085,402,798",2021,11011,KG에코솔루션
107590,"25,990,845,230","22,266,861,905","7,486,514,900","5,050,781,687","22,320,080,736","23,712,312,410","14,670,835,836","7,041,029,258",2021,11011,미원홀딩스
059120,"4,291,733,594","41,649,797,849","5,159,267,561","35,035,379,270","1,286,906,532","22,649,907,372","658,157,357","32,895,748,977",2021,11011,아진엑스텍
005990,"22,813,445,123","13,722,414,118","905,244,237","31,619,267,124","-11,984,756,090","13,990,396,001","3,215,009,364","27,509,172,914",2021,11011,매일홀딩스
060380,"18,082,811,185","200,732,009,584","19,504,904,753","90,777,521,175","5,285,965,673","136,641,985,652","1,123,173,427","55,241,218,246",2021,11011,동양에스텍
265520,"56,709,601,666","520,358,803,096","63,491,235,157","286,554,851,999","24,000,200,814","583,332,097,585","45,122,485,127","218,022,676,161",2021,11011,AP시스템
082210,"-28,629,204,834","110,750,063,142","-32,482,034,797","87,618,846,318","-18,037,952,741","140,224,957,107","-5,897,018,737","84,657,107,793",2021,11011,옵트론텍
064850,"5,468,769,602","25,524,250,434","5,113,356,155","26,395,271,101","4,821,242,859","21,060,538,344","4,665,444,059","22,565,638,506",2021,11011,에프앤가이드
095660,"67,297,338,002","216,097,083,820","23,335,065,711","145,613,692,298","46,436,344,874","224,298,408,990","41,114,528,323","149,349,691,321",2021,11011,네오위즈
216050,"20,985,789,497","48,418,622,632","21,252,960,137","209,005,682,232","12,308,986,712","36,181,292,382","14,802,622,194","164,129,125,846",2021,11011,인크로스
075580,"21,873,404,755","221,657,468,730","1,169,497,905","165,200,011,987","-126,014,455","267,295,949,867","-3,648,497,403","104,934,637,909",2021,11011,세진중공업
016590,"25,007,603,907","245,038,661,571","27,514,996,560","99,307,595,485","24,030,566,686","189,037,601,792","29,600,371,032","113,255,862,571",2021,11011,신대양제지
109860,"15,041,754,577","69,129,097,208","2,612,881,103","47,154,654,519","6,500,979,174","58,684,621,216","2,712,643,581","30,705,780,617",2021,11011,동일금속
001530,"12,950,164,536","349,556,713,742","10,541,178,461","146,879,025,606","3,810,326,079","272,439,323,517","1,032,517,454","122,936,318,796",2021,11011,DI동일
096530,"466,885,362,375","1,148,586,421,479","575,752,899,089","1,017,134,823,437","519,527,156,380","1,068,569,150,303","697,609,173,285","781,306,599,594",2021,11011,씨젠
238200,"4,520,589,293","11,768,676,866","-1,030,212,098","24,892,144,649","-452,043,505","12,300,221,573","-486,757,938","38,313,773,316",2021,11011,비피도
145020,"43,271,402,005","201,136,525,815","65,338,124,007","457,793,475,841","26,659,433,301","183,751,299,271","49,310,444,960","552,590,454,207",2021,11011,휴젤
002320,"150,634,691,548","2,155,710,481,939","24,532,730,860","551,696,162,618","1,761,509,805","1,928,149,579,763","46,886,095,547","474,884,431,765",2021,11011,한진
021080,"65,995,111,502","117,619,456,870","83,214,680,545","57,606,615,818","14,623,142,213","32,189,109,435","17,198,911,298","35,481,922,491",2021,11011,에이티넘인베스트
192650,"17,081,996,790","553,586,237,760","29,393,096,056","185,011,707,541","5,008,368,403","401,396,071,872","2,495,022,997","83,637,330,458",2021,11011,드림텍
040910,"-906,508,092","102,514,250,402","77,379,414","125,242,919,343","29,165,754,561","293,846,913,067","44,928,124,542","125,367,981,180",2021,11011,아이씨디
008370,"5,143,266,755","88,917,969,888","3,886,455,602","51,302,494,158","3,587,318,407","73,605,433,290","5,161,280,247","44,255,262,337",2021,11011,원풍
181710,"143,674,866,324","324,132,618,098","38,454,041,569","260,204,470,735","27,784,434,999","290,424,935,763","35,297,156,753","91,459,555,056",2021,11011,NHN
290740,"3,901,747,204","29,399,807,390","-94,791,476","51,202,052,699","-1,168,727,198","32,919,404,987","1,878,640,700","56,849,227,341",2021,11011,액트로
139480,"774,712,462,229","15,053,811,467,511","265,917,890,742","1,723,566,249,353","560,701,080,651","14,213,755,649,917","294,969,300,216","2,067,658,279,186",2021,11011,이마트
035420,"1,524,755,009,961","5,018,667,294,374","1,558,728,780,279","1,779,773,191,131","1,196,924,543,585","4,126,629,312,584","1,440,813,731,880","958,002,631,668",2021,11011,NAVER
037350,"19,793,504,462","418,118,717,147","18,858,505,981","166,965,507,767","68,964,338,434","339,389,861,945","-7,044,244,614","125,688,420,115",2021,11011,성도이엔지
069620,"35,795,056,048","1,055,169,533,215","95,499,948,376","371,156,014,341","3,138,750,606","944,751,590,837","12,626,361,776","374,877,424,433",2021,11011,대웅제약
100840,"12,937,903,206","165,465,874,001","13,710,197,966","188,964,472,494","9,407,216,686","229,991,236,838","22,712,569,339","199,127,775,692",2021,11011,SNT에너지
197140,"-358,306,912","16,414,313,316","259,353,705","20,281,832,395","111,802,770","15,675,193,449","488,865,963","8,514,545,737",2021,11011,디지캡
092190,"5,862,073,319","257,061,318,911","-9,678,081,871","119,384,732,490","13,929,575,293","252,258,701,700","6,203,393,141","111,906,663,297",2021,11011,서울바이오시스
065950,"9,456,123,713","110,079,447,279","12,099,291,875","52,133,097,827","8,530,795,043","123,679,701,151","17,728,994,836","48,672,017,400",2021,11011,웰크론
003550,"1,234,012,000,000","989,760,000,000","740,373,000,000","1,831,399,000,000","1,331,351,000,000","1,016,202,000,000","794,023,000,000","2,546,281,000,000",2021,11011,LG
234080,"16,918,470,718","164,109,161,881","27,277,574,964","59,501,273,577","16,419,280,076","178,530,625,484","38,416,801,990","52,645,041,099",2021,11011,JW생명과학
096760,"8,370,351,460",,"14,327,594,720","51,627,020,562","21,530,716,026",,"19,643,609,175","52,488,594,674",2021,11011,JW홀딩스
220630,"28,029,633,195","301,140,563,764","38,579,242,015","61,685,383,280","29,632,738,837","285,382,358,705","28,356,579,811","59,982,239,366",2021,11011,맘스터치
089970,"45,663,662,575","178,054,009,170","56,109,472,328","114,924,809,770","24,724,703,193","93,030,435,633","31,109,160,146","92,254,193,655",2021,11011,브이엠
012450,"119,344,310,761","1,224,759,749,996","-17,754,959,161","1,375,649,529,047","28,407,068,641","1,059,925,450,827","-7,325,848,594","1,553,913,071,613",2021,11011,한화에어로스페이스
256150,"4,636,918,486","52,658,011,274","4,863,339,716","35,236,959,177","8,248,807,925","61,027,594,196","9,409,063,975","25,832,965,921",2021,11011,한독크린텍
131290,"50,087,807,648","215,277,647,282","55,724,458,292","146,521,863,440","25,441,634,076","181,672,207,057","35,829,471,977","99,220,100,387",2021,11011,티에스이
352700,"41,405,519,836","152,265,132,011","50,047,554,105","107,572,393,002","27,503,529,342","148,168,802,944","64,150,887,942","70,558,209,750",2021,11011,씨앤투스
060240,"-10,826,104,598","35,038,458,391","-3,856,022,440","47,656,035,017","3,390,014,367","51,380,809,728","2,142,770,120","56,268,193,218",2021,11011,룽투코리아
093190,"2,358,887,433","18,777,128,288","1,195,562,542","101,841,025,506","2,724,139,492","19,516,117,133","2,249,751,120","127,301,703,882",2021,11013,빅솔론
035150,"6,966,320,746","55,536,866,384","7,720,628,076","119,465,079,925","9,073,069,222","63,648,428,415","9,299,515,544","102,998,558,129",2021,11013,백산
005090,"11,508,850,026","96,243,534,400","18,874,912,728","161,961,073,828",-,-,-,"160,652,562,584",2021,11013,SGC에너지
083790,"6,374,299,138","1,297,744,467","-1,882,634,419","113,359,315,675","-9,194,474,687","1,322,815,020","-2,602,126,126","116,526,472,957",2021,11013,CG인바이츠
091120,"10,868,031,297","79,872,894,383","9,756,589,506","134,772,131,506","366,465,709","35,960,108,766","-4,408,100,070","118,523,817,470",2021,11013,이엠텍
083310,"9,943,967,028","69,338,127,208","9,184,534,865","123,365,062,581","5,949,023,844","52,859,014,927","5,197,757,761","111,603,863,053",2021,11013,엘오티베큠
067990,"1,644,108,139","344,204,877,359","4,519,202,528","141,670,263,763","2,869,400,636","232,594,239,661","5,222,460,119","150,508,749,315",2021,11013,도이치모터스
227840,"4,624,649,825","27,457,335,378","2,945,828,263","75,541,561,237","4,706,711,256","35,895,071,291","2,777,655,890","77,631,308,719",2021,11013,현대코퍼레이션홀딩스
082920,"4,977,837,076","23,591,882,211","4,292,063,388","107,808,308,280","6,111,970,861","30,482,366,723","6,135,645,281","100,074,812,006",2021,11013,비츠로셀
230360,"4,890,622,118","10,610,703,230","4,734,486,817","120,889,320,773","5,349,532,697","10,069,281,665","5,050,760,524","118,544,860,701",2021,11013,에코마케팅
206640,"10,749,439,215","30,516,887,483","11,801,172,415","107,466,963,836","3,109,206,754","14,090,817,142","2,898,431,401","107,042,194,208",2021,11013,바디텍메드
207760,"831,924,006","6,993,072,981","892,480,774","23,325,306,649","782,752,035","7,427,802,068","1,045,469,654","21,646,956,771",2021,11013,미스터블루
122640,"-8,858,798,509","11,742,604,600","-543,747,577","34,811,861,051","9,165,201,222","10,253,228,050","391,443,307","37,055,067,466",2021,11013,예스티
200470,"-190,561,817","10,812,548,884","429,993,483","19,779,573,035","1,281,586,622","12,779,611,590","1,928,820,191","21,150,694,189",2021,11013,에이팩트
052400,"9,064,117,953","37,098,234,588","9,177,141,752","804,206,788,793","2,957,867,053","29,348,990,029","2,899,798,001","569,049,777,210",2021,11013,코나아이
297570,"1,489,627,247","5,967,593,403","1,433,303,646","26,665,826,847","1,113,705,303","4,081,414,682","617,143,160","24,841,155,987",2021,11013,알로이스
104480,"46,725,846,733","121,995,748,236","7,578,448,503","206,173,337,368","-4,714,183,227","116,448,823,399","-5,933,248,256","185,458,708,283",2021,11013,티케이케미칼
005320,"331,128,870","21,649,783,805","-1,309,329,050","91,931,078,380","-1,906,040,290","25,003,017,638","-4,640,978,233","88,622,529,174",2021,11013,국동
094820,"3,969,318,257","22,717,555,149","2,900,480,729","46,601,066,468","4,189,662,670","25,449,866,913","3,333,187,945","51,148,308,937",2021,11013,일진파워
256630,"1,437,956,071","10,518,040,351","1,200,720,753","48,572,626,957","1,921,213,799","12,480,321,460","2,066,067,240","51,218,368,184",2021,11013,포인트엔지니어링
290670,"507,219,466","6,319,684,374","409,123,348","40,406,556,811","85,017,002","4,357,351,374","177,305,089","42,357,210,092",2021,11013,대보마그네틱
024940,"918,122,425","14,863,832,874","1,010,447,019","31,851,053,057","256,382,731","13,291,717,252","-248,207,097","30,541,057,505",2021,11013,PN풍년
012450,"106,487,573,496","247,843,983,593","-12,354,520,023","1,690,148,198,706","22,342,789,825","291,892,612,973","-12,798,400,411","1,553,913,071,613",2021,11013,한화에어로스페이스
123750,"2,288,206,512","11,302,072,733","2,260,922,251","24,608,057,712","917,198,715","8,752,613,465","706,131,060","20,981,039,573",2021,11013,알톤
277070,"1,222,629,088","2,552,960,493","1,576,196,405","11,909,807,101","1,638,573,906","3,079,428,939","2,177,716,220","14,736,148,662",2021,11013,린드먼아시아
000520,"670,807,062","32,151,760,881","1,637,554,050","64,740,183,617","1,783,628,278","32,367,428,389","3,363,989,575","70,722,633,267",2021,11013,삼일제약
084850,"5,012,957,553","58,129,057,093","2,486,521,753","244,566,627,412","13,333,631,342","81,711,889,844","13,220,490,497","244,623,011,101",2021,11013,아이티엠반도체
097870,"-529,736,648","3,538,270,347","-437,263,403","29,877,007,075","-359,823,939","3,017,028,633","-566,628,606","41,507,210,246",2021,11013,효성오앤비
078340,"28,647,983,545","112,025,401,138","18,730,661,186","672,279,503,201","32,237,484,167","97,394,440,590","25,021,835,477","701,850,161,740",2021,11013,컴투스
230360,"4,890,622,118","10,610,703,230","4,734,486,817","120,889,320,773","5,349,532,697","10,069,281,665","5,050,760,524","118,544,860,701",2021,11013,에코마케팅
071840,"15,905,953,001","955,883,020,664","25,739,469,146","994,567,752,410","11,352,583,554","925,311,955,162","19,526,304,946","988,776,857,828",2021,11013,롯데하이마트
092230,"11,787,247,872","37,569,752,822","8,851,254,093","160,640,442,562","6,242,901,293","13,262,120,198","7,983,950,619","166,886,560,001",2021,11013,KPX홀딩스
011040,"3,586,899,000","37,485,582,290","4,890,148,813","106,683,478,366","4,496,062,838","40,790,921,482","4,287,041,275","104,155,482,085",2021,11013,경동제약
035420,"299,530,493,907","1,135,807,817,998","371,993,340,033","2,089,381,151,171","327,064,990,926","917,960,548,836","325,456,163,738","958,002,631,668",2021,11013,NAVER
060980,"62,084,826,338","162,665,763,916","20,805,753,859","464,114,462,392","21,554,702,267","149,678,411,489","23,291,318,594","283,965,665,962",2021,11013,HL홀딩스
078340,"28,647,983,545","112,025,401,138","18,730,661,186","672,279,503,201","32,237,484,167","97,394,440,590","25,021,835,477","701,850,161,740",2021,11013,컴투스
000050,"9,338,085,935","57,027,354,089","8,101,329,752","51,234,522,724","3,030,398,804","47,577,093,270","5,473,725,767","67,253,982,987",2021,11013,경방
003570,"54,903,127,881","51,081,196,845","3,297,933,237","441,811,187,894","3,816,060,411","55,994,689,379","4,052,303,642","355,270,427,995",2021,11013,SNT다이내믹스
000700,"-55,224,448",,"-500,460,147","87,857,662,766","1,983,018,450",,"2,826,590,660","103,918,610,790",2021,11013,유수홀딩스
053290,"2,965,056,608","21,626,160,429","3,628,281,362","77,308,088,169","664,463,791","19,631,701,935","812,604,168","68,317,274,645",2021,11013,NE능률
069080,"30,818,369,163","77,489,214,664","36,096,679,241","314,276,519,067","9,699,584,146","33,907,120,469","12,529,703,772","311,361,041,153",2021,11013,웹젠
080720,"-3,498,767,952","10,509,785,874","-3,457,254,590","41,571,724,197","-2,742,341,422","12,043,089,270","-2,574,799,346","43,867,883,585",2021,11013,한국유니온제약
004970,"9,997,060,581","78,703,249,851","4,084,676,141","190,571,635,444","9,862,916,812","70,665,042,347","-325,512,756","192,835,620,415",2021,11013,신라교역
023770,"1,136,239,880","3,913,142,919","646,904,783","27,639,893,937","9,500,415,017","18,588,549,979","6,463,987,877","27,158,825,406",2021,11013,플레이위드
164060,"1,181,215,762","6,494,756,392","1,118,644,917","31,926,374,809","801,854,175","5,140,929,992","701,387,081","29,897,722,663",2021,11013,이루다
126340,"1,931,575,917","11,613,280,958","1,431,416,702","42,913,093,076","3,336,646,471","12,200,120,943","2,232,250,009","44,663,810,781",2021,11013,비나텍
067900,"6,195,349,643","26,203,073,382","7,801,515,292","32,182,666,221","5,538,103,014","26,237,604,431","7,357,096,494","37,623,294,677",2021,11013,와이엔텍
004830,"2,275,295,174","24,388,884,217","1,178,495,379","57,979,604,698","1,221,112,569","27,651,192,081","947,271,887","58,551,859,254",2021,11013,덕성
950190,"65,929,397","173,042,721","78,930,766","755,832,170","59,093,322","175,902,669","73,042,215","821,815,414",2021,11013,고스트스튜디오
065370,"377,647,092","6,192,583,257","665,096,918","24,550,753,655","320,255,141","5,737,709,967","340,062,582","26,834,961,862",2021,11013,위세아이텍
058110,"738,885,069","7,153,288,615","1,129,337,066","62,927,806,414","762,660,229","3,883,678,838","776,876,246","41,058,110,962",2021,11013,멕아이씨에스
117580,"15,085,096,505","286,719,876,125","19,390,432,300","197,273,176,188","12,478,342,103","297,022,076,844","16,086,550,896","198,447,343,324",2021,11013,대성에너지
236200,"5,435,733,893","14,240,509,933","2,921,892,950","77,890,569,804","7,531,304,188","13,801,698,538","3,737,068,397","78,909,544,997",2021,11013,슈프리마
084650,"13,601,605,774","34,018,824,676","15,868,455,445","89,989,237,105","2,388,726,821","11,891,742,659","3,141,952,570","79,274,777,872",2021,11013,랩지노믹스
019990,"-358,556,720","3,489,180,308","-388,191,202","18,832,601,158","-708,681,014","4,536,513,393","-749,686,889","19,408,145,989",2021,11013,에너토크
252500,"1,390,672,368","8,708,566,897","1,687,419,340","24,618,768,600","2,620,506,151","10,312,211,660","2,564,178,964","21,459,298,008",2021,11013,세화피앤씨
012280,"-2,941,061,515","56,873,872,679","-3,770,843,138","81,554,488,569","956,395,926","50,387,386,350","267,980,833","78,387,454,347",2021,11013,영화금속
270870,"7,551,596,547","68,681,950,487","9,420,022,502","56,686,453,405","5,472,766,258","41,268,676,982","7,166,281,142","50,150,517,206",2021,11013,뉴트리
011090,"406,071,093","60,040,881,558","321,349,481","71,276,337,161","-1,206,721,499","60,263,011,446","-1,534,747,067","69,899,518,809",2021,11013,에넥스
267980,"16,369,949,839","369,829,368,855","18,045,835,977","453,003,558,339","19,857,518,839","357,932,010,513","21,006,905,851","444,448,528,872",2021,11013,매일유업
032640,"201,201,000,000","3,165,548,000,000","266,687,000,000","4,774,876,000,000","145,695,000,000","3,022,730,000,000","211,034,000,000","4,536,761,000,000",2021,11013,LG유플러스
036690,"-1,409,226,024","31,422,099,829","-1,560,417,418","69,726,430,612","-1,564,807,601","26,336,735,534","-1,754,638,510","76,924,445,698",2021,11013,코맥스
059090,"7,915,469,408","8,857,992,188","-130,106,902","48,482,989,329","2,069,279,570","16,107,295,405","890,877,485","42,108,023,523",2021,11013,미코
049430,"4,626,467,799","15,700,526,655","3,323,831,169","71,623,983,578","2,171,839,580","11,918,988,892","3,016,790,430","69,987,192,865",2021,11013,코메론
181340,"-1,092,583,466","8,364,427,459","-1,173,174,264","36,951,705,450","-2,846,237,628","7,216,047,426","-4,081,631,819","35,429,672,470",2021,11013,이즈미디어
220630,"6,819,398,224","66,575,582,032","9,263,485,859","51,265,062,092","17,288,173,175","68,147,877,035","5,447,022,971","59,982,239,366",2021,11013,맘스터치
090410,"1,783,469,656","36,805,613,880","826,102,760","73,513,910,198","-3,751,337,128","28,951,179,676","-3,725,132,727","53,477,027,558",2021,11012,덕신이피씨
139670,"-712,405,756","6,346,675,411","-692,920,568","11,040,629,875","1,396,259,498","7,699,008,833","1,543,268,772","10,668,860,042",2021,11012,키네마스터
337930,"1,500,308,590","40,743,731,588","2,613,202,847","67,623,551,366","2,402,949,685","29,957,812,654","2,445,039,602","56,624,302,061",2021,11012,브랜드엑스코퍼레이션
036630,"11,388,452,975","58,528,413,027","-2,197,975,314","283,719,697,142","11,673,998,946","66,607,686,462","200,120,824","252,411,457,061",2021,11012,세종텔레콤
034310,"3,252,629,231",,"92,433,653","20,821,763,316","-20,025,799,165",,"280,890,007","16,069,319,688",2021,11012,NICE
170030,"2,302,757,505","62,357,724,062","2,959,906,853","100,165,760,917","2,407,609,852","47,155,833,977","2,296,265,129","101,827,836,542",2021,11012,현대공업
268280,"20,632,180,496","130,329,395,305","26,338,729,776","251,189,183,604","11,889,391,508","91,899,654,026","16,384,832,400","214,100,229,544",2021,11012,미원에스씨
109740,"3,676,577,860","16,355,868,634","2,117,420,216","70,903,453,465","-3,254,837,874","6,553,285,795","-3,278,451,638","58,003,373,091",2021,11012,디에스케이
383310,"2,255,309,510","17,438,292,637","2,741,261,380","60,475,038,816",-,-,-,-,2021,11012,에코프로에이치엔
192390,"-39,176,327","21,065,203,918","239,692,389","53,318,415,174","6,710,450,591","19,346,584,295","-1,820,053,146","41,192,070,025",2021,11012,윈하이텍
002840,"13,924,399,553","85,046,284,389","15,944,355,531","163,306,132,320","11,092,982,081","70,231,293,829","12,944,488,319","132,386,748,877",2021,11012,미원상사
091580,"1,220,205,062","29,159,050,463","2,243,963,911","65,041,250,746","-998,943,865","20,788,098,472","1,240,692,284","53,415,623,606",2021,11012,상신이디피
219550,"-18,433,930,486","5,315,788,245","-1,969,233,638","77,966,473,414","72,099,364","6,946,461,056","-1,951,258,473","14,114,045,144",2021,11012,디와이디
012330,"427,478,000,000","6,716,464,000,000","376,464,000,000","15,431,411,000,000","218,784,000,000","5,154,303,000,000","160,136,000,000","15,374,153,000,000",2021,11012,현대모비스
140670,"877,457,529","30,089,122,353","1,133,379,913","52,714,693,493","31,788,001","19,756,595,471","141,017,815","50,604,366,492",2021,11012,알에스오토메이션
089890,"1,833,798,027","16,144,401,243","3,015,721,292","40,664,845,521","1,739,823,283","11,576,686,466","2,415,261,597","35,152,699,483",2021,11012,코세스
000100,"25,643,624,646","423,823,451,032","28,370,677,318","1,083,076,342,036","24,148,635,919","408,587,591,246","40,373,683,042","1,082,161,956,094",2021,11012,유한양행
058650,"-41,489,607,025","3,058,272,500","-374,694,703","2,195,105,183","-1,675,089","4,303,599,076","249,493,229","5,899,307,411",2021,11012,세아홀딩스
007160,"462,413,835","101,765,380,096","3,180,639,410","190,634,764,663","180,943,920","95,761,097,357","1,628,220,346","181,815,835,677",2021,11012,사조산업
095610,"31,799,996,535","103,324,620,852","22,312,104,924","217,178,011,538","14,994,638,236","76,661,761,807","13,869,915,176","179,522,289,997",2021,11012,테스
000050,"3,968,283,555","66,861,811,509","1,431,608,694","53,695,491,697","13,199,634,432","62,199,513,632","5,031,343,886","67,253,982,987",2021,11012,경방
095340,"5,558,780,834","39,221,937,662","9,485,958,112","89,526,996,577","5,966,234,204","32,803,493,538","7,795,414,843","91,182,000,712",2021,11012,ISC
049070,"14,051,625,448","88,096,281,615","16,770,640,481","250,284,223,224","1,352,026,674","36,998,306,096","1,876,142,694","266,132,403,371",2021,11012,인탑스
308100,,"19,989,663,068","1,031,247,008","91,369,033,105",,"20,300,085,563","4,045,586,927","69,744,353,345",2021,11012,까스텔바작
054540,"1,045,904,423","15,820,257,770","-83,726,914","44,919,161,381","2,274,669,313","16,166,810,531","718,888,972","42,634,352,240",2021,11012,삼영엠텍
114810,"6,917,869,603","40,279,037,204","8,344,636,140","57,085,771,879","1,434,611,758","40,275,750,943","3,315,546,121","51,001,478,077",2021,11012,한솔아이원스
272290,"14,800,923,935","97,659,629,208","16,470,537,846","232,480,206,371","4,673,085,427","72,174,958,311","8,835,352,741","149,482,874,323",2021,11012,이녹스첨단소재
218410,"3,821,409,167","20,429,783,498","2,077,174,605","212,558,063,576","-751,834,463","12,485,992,951","-2,087,577,873","176,421,576,014",2021,11012,RFHIC
038160,"-1,996,102,254",,"-1,223,934,590","9,665,939,618","7,115,920,592",,"-1,539,394,369","12,784,468,657",2021,11012,팍스넷
044060,"-2,167,108,322","6,808,075,956","688,645,874","48,928,879,910","3,192,572,100","11,080,758,901","2,690,068,380","44,426,711,635",2021,11012,조광ILI
290740,"-792,688,864","4,438,779,954","-790,653,823","51,550,816,364","-380,030,835","4,905,980,229","-48,605,235","56,849,227,341",2021,11012,액트로
011040,"1,826,393,954","41,097,291,827","2,473,881,976","99,136,152,973","3,204,421,593","41,848,417,423","5,357,210,054","104,155,482,085",2021,11012,경동제약
181710,"8,053,159,820","78,018,639,638","9,565,924,427","155,414,576,693","33,790,410,570","76,310,350,310","11,513,144,865","91,459,555,056",2021,11012,NHN
013890,"5,161,614,830","69,426,377,824","5,999,932,920","260,350,307,299","34,620,220,440","82,591,514,721","49,389,418,792","324,962,804,347",2021,11012,지누스
006880,"347,093,087","480,000,000","29,874,849","2,272,574,514","-955,272,587","411,000,000","17,240,692","3,428,566,340",2021,11012,신송홀딩스
018310,"73,358,377","29,713,870,810","-5,825,403,663","169,937,368,419","186,570,471","35,649,096,782","237,281,032","160,277,494,984",2021,11012,삼목에스폼
129890,"118,238,529","27,505,496,171","263,590,246","100,093,702,241","6,556,554,688","43,093,714,407","8,098,847,854","125,414,840,892",2021,11012,앱코
100120,"9,683,983,313","45,854,623,734","10,004,946,342","140,527,107,822","7,574,170,263","39,327,212,772","9,272,813,553","107,007,425,788",2021,11012,뷰웍스
002210,"-111,629,051","22,959,912,761","-301,225,506","53,694,813,860","44,600,188","26,190,717,568","1,658,558,115","71,507,494,675",2021,11012,동성제약
134060,"162,751,457","2,839,290,108","358,503,592","16,484,390,917","66,836,693","2,301,296,123","201,600,004","14,577,242,832",2021,11012,이퓨쳐
108490,"-276,610,407","5,344,528,682","-257,196,376","47,997,023,812","-919,837,531","2,774,515,266","-1,069,288,979","42,778,877,601",2021,11012,로보티즈
053030,"1,492,436,771","28,589,506,286","-912,047","86,921,484,092","5,708,813,703","33,982,824,002","5,422,961,986","116,636,434,872",2021,11012,바이넥스
285490,"2,468,607,171","3,219,003,170","1,242,434,355","41,881,848,896","2,506,200,142","6,218,978,146","1,935,563,733","46,533,780,434",2021,11012,노바텍
092780,"1,737,025,920","73,040,089,044","2,132,023,255","119,920,102,489","-2,147,935,868","52,910,312,182","-2,187,382,122","116,933,476,148",2021,11012,동양피스톤
256630,"1,414,739,772","11,762,622,106","1,455,258,679","46,400,255,013","2,911,012,018","13,494,168,220","3,263,176,728","51,218,368,184",2021,11012,포인트엔지니어링
001560,"1,315,265,602","17,466,224,459","1,200,228,970","38,635,743,059","485,213,878","15,058,043,607","24,764,307","39,993,279,172",2021,11012,제일연마
095720,"30,370,182,490","166,974,812,553","8,699,807,671","381,432,141,672","6,769,061,144","152,627,446,367","5,952,351,920","405,503,308,645",2021,11012,웅진씽크빅
