Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,energy_Open,energy_High,energy_Low,energy_Close,energy_Adj Close,energy_Volume,energy_log_return,energy_realized_volatility
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,66.12999725341797,66.33000183105469,64.73999786376953,64.79000091552734,50.28818893432617,22155700,-0.020168745985295722,0.5777449084875255
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,66.12999725341797,66.33000183105469,64.73999786376953,64.79000091552734,50.28818893432617,22155700,-0.020168745985295722,0.5777449084875255
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,64.37999725341797,64.7699966430664,63.630001068115234,63.65999984741211,49.41110610961914,28033000,-0.01759486513552755,0.6067156938987772
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,64.37999725341797,64.7699966430664,63.630001068115234,63.65999984741211,49.41110610961914,28033000,-0.01759486513552755,0.6067156938987772
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,64.26000213623047,64.76000213623047,64.11000061035156,64.25,49.86906051635742,19624500,0.00922530431830193,0.6088062672482979
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,64.26000213623047,64.76000213623047,64.11000061035156,64.25,49.86906051635742,19624500,0.00922530431830193,0.6088062672482979
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,63.7599983215332,64.5199966430664,63.70000076293945,64.30999755859375,49.91561508178711,20344700,0.0009333784083525032,0.5678063511243809
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,63.7599983215332,64.5199966430664,63.70000076293945,64.30999755859375,49.91561508178711,20344700,0.0009333784083525032,0.5678063511243809
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,63.54999923706055,63.79999923706055,62.939998626708984,63.75,49.48097610473633,15064500,-0.008745918145145914,0.5757045453740544
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,63.54999923706055,63.79999923706055,62.939998626708984,63.75,49.48097610473633,15064500,-0.008745918145145914,0.5757045453740544
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,63.720001220703125,64.27999877929688,63.58000183105469,63.75,49.48097610473633,9823700,0.0,0.5544611078451717
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,63.720001220703125,64.27999877929688,63.58000183105469,63.75,49.48097610473633,9823700,0.0,0.5544611078451717
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,63.45000076293945,63.9900016784668,62.90999984741211,63.75,49.48097610473633,14409500,0.0,0.5524764035488258
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,63.45000076293945,63.9900016784668,62.90999984741211,63.75,49.48097610473633,14409500,0.0,0.5524764035488258
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,63.75,64.20999908447266,62.849998474121094,64.05000305175781,49.71382141113281,13075000,0.004694891950697944,0.5555556637165839
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,63.75,64.20999908447266,62.849998474121094,64.05000305175781,49.71382141113281,13075000,0.004694891950697944,0.5555556637165839
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,63.470001220703125,63.779998779296875,62.650001525878906,62.95000076293945,48.86002731323242,14069800,-0.0173233033791087,0.5959492431005439
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,63.470001220703125,63.779998779296875,62.650001525878906,62.95000076293945,48.86002731323242,14069800,-0.0173233033791087,0.5959492431005439
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,63.290000915527344,64.26000213623047,63.22999954223633,63.720001220703125,49.45768356323242,9242000,0.012157731589021559,0.6107566731464468
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,63.290000915527344,64.26000213623047,63.22999954223633,63.720001220703125,49.45768356323242,9242000,0.012157731589021559,0.6107566731464468
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,63.36000061035156,64.19000244140625,63.189998626708984,64.05000305175781,49.71382141113281,10092300,0.005165571790087142,0.608678984063042
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,63.36000061035156,64.19000244140625,63.189998626708984,64.05000305175781,49.71382141113281,10092300,0.005165571790087142,0.608678984063042
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,64.20999908447266,64.63999938964844,64.20999908447266,64.4000015258789,49.9854850769043,9376500,0.005449580814845589,0.6123097185329772
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,64.20999908447266,64.63999938964844,64.20999908447266,64.4000015258789,49.9854850769043,9376500,0.005449580814845589,0.6123097185329772
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,63.970001220703125,64.31999969482422,63.66999816894531,63.75,49.48097610473633,10555700,-0.010144472765543533,0.6226373313628679
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,63.970001220703125,64.31999969482422,63.66999816894531,63.75,49.48097610473633,10555700,-0.010144472765543533,0.6226373313628679
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,63.7599983215332,64.08000183105469,63.650001525878906,63.779998779296875,49.504249572753906,8186100,0.0004704584040977622,0.5641564843912553
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,63.7599983215332,64.08000183105469,63.650001525878906,63.779998779296875,49.504249572753906,8186100,0.0004704584040977622,0.5641564843912553
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,64.05000305175781,64.69999694824219,63.970001220703125,64.5199966430664,50.078617095947266,18380500,0.01153555878502388,0.5822283453405263
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,64.05000305175781,64.69999694824219,63.970001220703125,64.5199966430664,50.078617095947266,18380500,0.01153555878502388,0.5822283453405263
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,64.12999725341797,64.27999877929688,63.310001373291016,63.52000045776367,49.30244445800781,9637000,-0.015620377082170123,0.5728331228708743
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,64.12999725341797,64.27999877929688,63.310001373291016,63.52000045776367,49.30244445800781,9637000,-0.015620377082170123,0.5728331228708743
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,62.459999084472656,62.5099983215332,61.02000045776367,61.38999938964844,47.649200439453125,23963600,-0.03410787864828091,0.7150385266460986
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,62.459999084472656,62.5099983215332,61.02000045776367,61.38999938964844,47.649200439453125,23963600,-0.03410787864828091,0.7150385266460986
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,61.880001068115234,62.119998931884766,61.09000015258789,61.619998931884766,47.82771682739258,10153400,0.0037395303374099242,0.6974618645420687
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,61.880001068115234,62.119998931884766,61.09000015258789,61.619998931884766,47.82771682739258,10153400,0.0037395303374099242,0.6974618645420687
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,61.65999984741211,61.77000045776367,60.88999938964844,60.97999954223633,47.330963134765625,12930600,-0.010440541781291834,0.7096676888568644
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,61.65999984741211,61.77000045776367,60.88999938964844,60.97999954223633,47.330963134765625,12930600,-0.010440541781291834,0.7096676888568644
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,60.13999938964844,60.630001068115234,59.779998779296875,60.59000015258789,47.02826690673828,16951600,-0.006416068578059431,0.7141939354470156
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,60.13999938964844,60.630001068115234,59.779998779296875,60.59000015258789,47.02826690673828,16951600,-0.006416068578059431,0.7141939354470156
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,60.4900016784668,60.599998474121094,59.630001068115234,59.81999969482422,46.43061065673828,15173900,-0.012789817375030488,0.6866314311673042
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,60.4900016784668,60.599998474121094,59.630001068115234,59.81999969482422,46.43061065673828,15173900,-0.012789817375030488,0.6866314311673042
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,59.0,59.540000915527344,58.77000045776367,58.77000045776367,45.615623474121094,21898500,-0.017708519686604696,0.6870951385065799
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,59.0,59.540000915527344,58.77000045776367,58.77000045776367,45.615623474121094,21898500,-0.017708519686604696,0.6870951385065799
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,59.16999816894531,59.810001373291016,59.08000183105469,59.52000045776367,46.19775390625,18024700,0.01268086980212857,0.6957855838082032
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,59.16999816894531,59.810001373291016,59.08000183105469,59.52000045776367,46.19775390625,18024700,0.01268086980212857,0.6957855838082032
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,60.08000183105469,60.689998626708984,59.91999816894531,60.54999923706055,46.99721908569336,14743400,0.01715705918318644,0.7285002431327079
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,60.08000183105469,60.689998626708984,59.91999816894531,60.54999923706055,46.99721908569336,14743400,0.01715705918318644,0.7285002431327079
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,60.66999816894531,60.689998626708984,59.52000045776367,59.880001068115234,46.47718048095703,15881900,-0.011126880009921791,0.733637888790202
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,60.66999816894531,60.689998626708984,59.52000045776367,59.880001068115234,46.47718048095703,15881900,-0.011126880009921791,0.733637888790202
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,60.0,61.220001220703125,60.0,60.9900016784668,47.33873748779297,32393900,0.01836736643970216,0.7692748853767934
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,60.0,61.220001220703125,60.0,60.9900016784668,47.33873748779297,32393900,0.01836736643970216,0.7692748853767934
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,61.18000030517578,61.65999984741211,61.029998779296875,61.27000045776367,47.55606460571289,15774100,0.004580390380090726,0.7714367312143239
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,61.18000030517578,61.65999984741211,61.029998779296875,61.27000045776367,47.55606460571289,15774100,0.004580390380090726,0.7714367312143239
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,61.599998474121094,62.0,61.36000061035156,61.45000076293945,47.69576644897461,9837800,0.00293351421884136,0.7700528882950091
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,61.599998474121094,62.0,61.36000061035156,61.45000076293945,47.69576644897461,9837800,0.00293351421884136,0.7700528882950091
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,61.9900016784668,62.189998626708984,61.54999923706055,61.56999969482422,47.78892517089844,9522600,0.0019508855388954416,0.7388790900932307
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,61.9900016784668,62.189998626708984,61.54999923706055,61.56999969482422,47.78892517089844,9522600,0.0019508855388954416,0.7388790900932307
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,61.16999816894531,61.310001373291016,60.5099983215332,60.70000076293945,47.113643646240234,13816500,-0.014231023332081705,0.7447337251919492
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,61.16999816894531,61.310001373291016,60.5099983215332,60.70000076293945,47.113643646240234,13816500,-0.014231023332081705,0.7447337251919492
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,61.400001525878906,61.689998626708984,60.68000030517578,61.40999984741211,47.66472244262695,12191500,0.011628975222096827,0.7562153851709342
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,61.400001525878906,61.689998626708984,60.68000030517578,61.40999984741211,47.66472244262695,12191500,0.011628975222096827,0.7562153851709342
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,61.560001373291016,61.56999969482422,60.86000061035156,61.0099983215332,47.35425567626953,7916300,-0.006534928204146695,0.7575795380951372
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,61.560001373291016,61.56999969482422,60.86000061035156,61.0099983215332,47.35425567626953,7916300,-0.006534928204146695,0.7575795380951372
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.9607,9.141363214651477,60.880001068115234,61.689998626708984,60.689998626708984,61.52000045776367,47.75010681152344,8795200,0.008324574985858924,0.7540494350552154
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.9607,9.141363214651477,60.880001068115234,61.689998626708984,60.689998626708984,61.52000045776367,47.75010681152344,8795200,0.008324574985858924,0.7540494350552154
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394,9.113701710130226,61.91999816894531,62.7400016784668,61.810001373291016,62.369998931884766,48.40985870361328,17222100,0.013722040774285738,0.7735948755014602
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394,9.113701710130226,61.91999816894531,62.7400016784668,61.810001373291016,62.369998931884766,48.40985870361328,17222100,0.013722040774285738,0.7735948755014602
2019-06-19,9076.51,9325.85,9036.19,9278.27,4687.259843,9.135430385987634,62.279998779296875,62.65999984741211,61.970001220703125,62.29999923706055,48.35551452636719,8827700,-0.001122959865377915,0.7599494595028108
2019-06-19,9076.51,9325.85,9036.19,9278.27,4687.259843,9.135430385987634,62.279998779296875,62.65999984741211,61.970001220703125,62.29999923706055,48.35551452636719,8827700,-0.001122959865377915,0.7599494595028108
2019-06-20,9280.17,9600.0,9211.08,9534.99,7870.315839,9.162723469266272,63.29999923706055,63.779998779296875,63.22999954223633,63.68000030517578,49.426631927490234,25954000,0.021909132781273044,0.7842147351236967
2019-06-20,9280.17,9600.0,9211.08,9534.99,7870.315839,9.162723469266272,63.29999923706055,63.779998779296875,63.22999954223633,63.68000030517578,49.426631927490234,25954000,0.021909132781273044,0.7842147351236967
2019-06-21,9534.99,10229.49,9534.97,10222.12,12553.09963,9.232309278644959,63.20000076293945,63.790000915527344,63.20000076293945,63.560001373291016,49.78379440307617,16356300,-0.0018861830537311164,0.6564027255523586
2019-06-21,9534.99,10229.49,9534.97,10222.12,12553.09963,9.232309278644959,63.20000076293945,63.790000915527344,63.20000076293945,63.560001373291016,49.78379440307617,16356300,-0.0018861830537311164,0.6564027255523586
2019-06-24,10827.23,11099.0,10551.51,11029.63,8247.393811,9.3083405668073,63.540000915527344,63.720001220703125,62.88999938964844,62.9900016784668,49.33734130859375,10396600,-0.009008352994333002,0.6644756321336762
2019-06-24,10827.23,11099.0,10551.51,11029.63,8247.393811,9.3083405668073,63.540000915527344,63.720001220703125,62.88999938964844,62.9900016784668,49.33734130859375,10396600,-0.009008352994333002,0.6644756321336762
2019-06-25,11030.0,11796.37,11000.02,11751.01,12133.57176,9.371694473324984,62.95000076293945,63.0099983215332,62.41999816894531,62.4900016784668,48.94571685791016,11887300,-0.00796943947964035,0.6590185167527934
2019-06-25,11030.0,11796.37,11000.02,11751.01,12133.57176,9.371694473324984,62.95000076293945,63.0099983215332,62.41999816894531,62.4900016784668,48.94571685791016,11887300,-0.00796943947964035,0.6590185167527934
2019-06-26,11760.0,13880.0,11647.07,12920.54,37487.80243,9.466573572128812,63.119998931884766,63.93000030517578,62.959999084472656,63.45000076293945,49.69763946533203,14326800,0.015245635383902112,0.6816673622020737
2019-06-26,11760.0,13880.0,11647.07,12920.54,37487.80243,9.466573572128812,63.119998931884766,63.93000030517578,62.959999084472656,63.45000076293945,49.69763946533203,14326800,0.015245635383902112,0.6816673622020737
2019-06-27,12927.44,13355.61,10300.0,11153.74,36106.96055,9.319530146654506,63.45000076293945,63.63999938964844,62.849998474121094,62.97999954223633,49.32951354980469,10608700,-0.0074349977801775324,0.6689369530423069
2019-06-27,12927.44,13355.61,10300.0,11153.74,36106.96055,9.319530146654506,63.45000076293945,63.63999938964844,62.849998474121094,62.97999954223633,49.32951354980469,10608700,-0.0074349977801775324,0.6689369530423069
2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10159,9.421769982190503,63.130001068115234,63.77000045776367,63.130001068115234,63.709999084472656,49.90128326416016,17369600,0.011524313353685756,0.647128825869414
2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10159,9.421769982190503,63.130001068115234,63.77000045776367,63.130001068115234,63.709999084472656,49.90128326416016,17369600,0.011524313353685756,0.647128825869414
2019-07-01,10759.24,11200.41,9950.0,10577.43,22917.4371,9.266477764751478,64.5,64.70999908447266,63.61000061035156,63.77000045776367,49.94828796386719,14886300,0.0009413457473677056,0.6272057745725611
2019-07-01,10759.24,11200.41,9950.0,10577.43,22917.4371,9.266477764751478,64.5,64.70999908447266,63.61000061035156,63.77000045776367,49.94828796386719,14886300,0.0009413457473677056,0.6272057745725611
2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655,9.289973765122726,63.58000183105469,63.709999084472656,62.470001220703125,62.75,49.14936828613281,12095400,-0.016124289493641086,0.622840420970863
2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655,9.289973765122726,63.58000183105469,63.709999084472656,62.470001220703125,62.75,49.14936828613281,12095400,-0.016124289493641086,0.622840420970863
2019-07-03,10830.1,12009.0,10830.1,11967.43,19389.85476,9.389944072074709,62.84000015258789,63.04999923706055,62.459999084472656,63.0,49.345176696777344,6987300,0.003976148379639,0.6089207458247172
2019-07-03,10830.1,12009.0,10830.1,11967.43,19389.85476,9.389944072074709,62.84000015258789,63.04999923706055,62.459999084472656,63.0,49.345176696777344,6987300,0.003976148379639,0.6089207458247172
2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.43795,9.305454168862282,62.77000045776367,63.150001525878906,62.630001068115234,63.09000015258789,49.41566467285156,7363200,0.0014275544097603898,0.56351461040267
2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.43795,9.305454168862282,62.77000045776367,63.150001525878906,62.630001068115234,63.09000015258789,49.41566467285156,7363200,0.0014275544097603898,0.56351461040267
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089,9.416227076742784,62.9900016784668,63.529998779296875,62.810001373291016,63.18000030517578,49.48616790771485,8628200,0.001425519402905806,0.5608391500440176
2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089,9.416227076742784,62.9900016784668,63.529998779296875,62.810001373291016,63.18000030517578,49.48616790771485,8628200,0.001425519402905806,0.5608391500440176
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.55238,9.438847911349473,63.08000183105469,63.27000045776367,62.65999984741211,63.22999954223633,49.52532958984375,7488100,0.0007910646266635624,0.5597085772876219
2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.55238,9.438847911349473,63.08000183105469,63.27000045776367,62.65999984741211,63.22999954223633,49.52532958984375,7488100,0.0007910646266635624,0.5597085772876219
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38995,9.40087395096,63.630001068115234,64.26000213623047,63.209999084472656,64.04000091552734,50.159759521484375,11767400,0.012729037593831372,0.5817156407110433
2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38995,9.40087395096,63.630001068115234,64.26000213623047,63.209999084472656,64.04000091552734,50.159759521484375,11767400,0.012729037593831372,0.5817156407110433
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.686,9.336906060315181,64.2300033569336,64.23999786376953,63.77000045776367,64.16999816894531,50.2615852355957,12681300,0.00202788080329519,0.5539797458230136
2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.686,9.336906060315181,64.2300033569336,64.23999786376953,63.77000045776367,64.16999816894531,50.2615852355957,12681300,0.00202788080329519,0.5539797458230136
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67943,9.376609610266456,64.20999908447266,64.66000366210938,64.20999908447266,64.44000244140625,50.47306823730469,8081400,0.004198812967286969,0.5368639502179884
2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67943,9.376609610266456,64.20999908447266,64.66000366210938,64.20999908447266,64.44000244140625,50.47306823730469,8081400,0.004198812967286969,0.5368639502179884
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718,9.291920358968605,64.55000305175781,64.58999633789062,63.720001220703125,63.86000061035156,50.018775939941406,9538900,-0.009041399350989465,0.5426058863805714
2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718,9.291920358968605,64.55000305175781,64.58999633789062,63.720001220703125,63.86000061035156,50.018775939941406,9538900,-0.009041399350989465,0.5426058863805714
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748,9.149826806492765,63.72999954223633,63.84000015258789,62.93000030517578,63.18000030517578,49.48616790771485,10587100,-0.010705396640087628,0.5491940296999765
2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748,9.149826806492765,63.72999954223633,63.84000015258789,62.93000030517578,63.18000030517578,49.48616790771485,10587100,-0.010705396640087628,0.5491940296999765
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78526,9.179814151936904,63.130001068115234,63.33000183105469,62.41999816894531,62.459999084472656,48.922218322753906,13664700,-0.011461463007084838,0.5409029409714878
2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78526,9.179814151936904,63.130001068115234,63.33000183105469,62.41999816894531,62.459999084472656,48.922218322753906,13664700,-0.011461463007084838,0.5409029409714878
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54218,9.273183707097491,62.15999984741211,62.470001220703125,61.79999923706055,62.470001220703125,48.930049896240234,12754500,0.0001601238489943313,0.5407216100477867
2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54218,9.273183707097491,62.15999984741211,62.470001220703125,61.79999923706055,62.470001220703125,48.930049896240234,12754500,0.0001601238489943313,0.5407216100477867
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45647,9.262499141731857,62.529998779296875,62.970001220703125,62.2400016784668,62.7599983215332,49.157188415527344,9965300,0.004631440074509996,0.4685924624569218
2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45647,9.262499141731857,62.529998779296875,62.970001220703125,62.2400016784668,62.7599983215332,49.157188415527344,9965300,0.004631440074509996,0.4685924624569218
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.306442,9.24269429335633,63.0,63.2599983215332,62.54999923706055,63.04999923706055,49.384334564208984,7843100,0.004610149189764101,0.4715806180701073
2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.306442,9.24269429335633,63.0,63.2599983215332,62.54999923706055,63.04999923706055,49.384334564208984,7843100,0.004610149189764101,0.4715806180701073
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.848826,9.194924150321194,63.04999923706055,63.38999938964844,62.86000061035156,63.220001220703125,49.51749038696289,7268800,0.0026926757859015993,0.4589726875489982
2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.848826,9.194924150321194,63.04999923706055,63.38999938964844,62.86000061035156,63.220001220703125,49.51749038696289,7268800,0.0026926757859015993,0.4589726875489982
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.3452,9.186423633317773,63.13999938964844,63.900001525878906,63.06999969482422,63.4900016784668,49.728981018066406,9907700,0.004261713522785371,0.45106119259758426
2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.3452,9.186423633317773,63.13999938964844,63.900001525878906,63.06999969482422,63.4900016784668,49.728981018066406,9907700,0.004261713522785371,0.45106119259758426
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.957518,9.198668520155755,63.72999954223633,63.810001373291016,62.58000183105469,62.77000045776367,49.16501998901367,10070400,-0.011405179996915038,0.4326741409418338
2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.957518,9.198668520155755,63.72999954223633,63.810001373291016,62.58000183105469,62.77000045776367,49.16501998901367,10070400,-0.011405179996915038,0.4326741409418338
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.109147,9.194916026002875,62.77000045776367,62.779998779296875,62.18000030517578,62.45000076293945,48.91438674926758,9653800,-0.005111010833762641,0.42729145203562996
2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.109147,9.194916026002875,62.77000045776367,62.779998779296875,62.18000030517578,62.45000076293945,48.91438674926758,9653800,-0.005111010833762641,0.42729145203562996
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.654309,9.158561696652468,62.400001525878906,62.45000076293945,61.7400016784668,62.20000076293945,48.71857070922851,8284900,-0.004011236777349936,0.4050278423278832
2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.654309,9.158561696652468,62.400001525878906,62.45000076293945,61.7400016784668,62.20000076293945,48.71857070922851,8284900,-0.004011236777349936,0.4050278423278832
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,61.95000076293945,63.04999923706055,61.83000183105469,62.900001525878906,49.26685333251953,10801300,0.011191175954158972,0.42870777605697347
2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.971185,9.1688535731892,61.95000076293945,63.04999923706055,61.83000183105469,62.900001525878906,49.26685333251953,10801300,0.011191175954158972,0.42870777605697347
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255823,62.900001525878906,63.439998626708984,62.18000030517578,62.70000076293945,49.11019134521485,15278000,-0.0031847281582324527,0.37963684832357886
2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.508477,9.218838163255823,62.900001525878906,63.439998626708984,62.18000030517578,62.70000076293945,49.11019134521485,15278000,-0.0031847281582324527,0.37963684832357886
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,62.0099983215332,62.29999923706055,60.88999938964844,61.279998779296875,47.99796295166016,25190200,-0.022907954294722366,0.47426507222102005
2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73236,9.250302156621988,62.0099983215332,62.29999923706055,60.88999938964844,61.279998779296875,47.99796295166016,25190200,-0.022907954294722366,0.47426507222102005
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,61.529998779296875,61.88999938964844,59.779998779296875,60.400001525878906,47.308712005615234,21699900,-0.014464375308580912,0.5077590903817737
2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.861727,9.261937070332094,61.529998779296875,61.88999938964844,59.779998779296875,60.400001525878906,47.308712005615234,21699900,-0.014464375308580912,0.5077590903817737
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,59.279998779296875,59.439998626708984,58.18000030517578,58.599998474121094,45.89884567260742,27576900,-0.03025445965958795,0.6346769551385951
2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577,9.375854810453756,59.279998779296875,59.439998626708984,58.18000030517578,58.599998474121094,45.89884567260742,27576900,-0.03025445965958795,0.6346769551385951
2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916,9.347490210123416,58.75,59.09000015258789,57.900001525878906,58.529998779296875,45.84401321411133,16997500,-0.0011952480969723567,0.6347773589472493
