Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,industrials_Open,industrials_High,industrials_Low,industrials_Close,industrials_Adj Close,industrials_Volume,industrials_log_return,industrials_realized_volatility
2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651,8.265768471339129,75.45999908447266,75.9000015258789,75.22000122070312,75.66000366210938,69.03369140625,7994800,-0.00039641596934192336,0.5569036164604316
2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.354939,8.278054903578589,75.62999725341797,76.05999755859375,75.54000091552734,76.0199966430664,69.3621597290039,8911400,0.004746751795475568,0.4945088112212749
2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.798928,8.268834390960963,75.83999633789062,76.02999877929688,75.45999908447266,75.70999908447266,69.07929229736328,6782700,-0.004086179379883426,0.4968443114827976
2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.859934,8.278890315969187,75.9800033569336,76.25,75.68000030517578,76.20999908447266,69.5355224609375,9816900,0.006582435642147999,0.49964971164286054
2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.362249,8.248191548204417,77.0,77.12999725341797,76.4800033569336,76.51000213623047,69.80926513671875,10108500,0.003928803499883671,0.47617427152785363
2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.164537,8.241455499981429,76.30999755859375,82.66000366210938,76.27999877929688,76.30000305175781,69.61763000488281,11730800,-0.002748500877455484,0.46182896782176175
2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.299845,8.242353633057672,76.16999816894531,76.66999816894531,75.88999938964844,76.5999984741211,69.89134979248047,8033300,0.003924078539219167,0.4310072846441081
2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.880272,8.24048007275927,76.61000061035156,76.6500015258789,76.29000091552734,76.33999633789062,69.65412139892578,8531300,-0.003400057480415164,0.3865190126834857
2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.410159,8.244609889997328,76.91000366210938,77.0999984741211,76.01000213623047,76.41000366210938,69.71798706054688,12786600,0.0009166262405297942,0.3828257881943765
2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.719628,8.2157258708736,76.7699966430664,77.0999984741211,75.4800033569336,76.06999969482422,69.40776062011719,19150400,-0.00445966058913605,0.3864462694141778
2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.823976,8.25428698012209,76.11000061035156,76.27999877929688,75.55999755859375,75.58000183105469,68.96070098876953,13820500,-0.006462242849382349,0.36018655068904964
2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.675075,8.256230943663837,75.47000122070312,75.61000061035156,74.8499984741211,74.87000274658203,68.31285858154297,18468400,-0.009438409220778432,0.36344599693703533
2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.508254,8.257551617061827,74.68000030517578,74.80000305175781,73.7699966430664,74.41999816894531,67.90228271484375,19104700,-0.006028614613133421,0.371283220457018
2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667,8.254435249467935,73.70999908447266,74.30000305175781,73.61000061035156,74.2699966430664,67.76541137695312,14341300,-0.0020176418319879375,0.3620665755955898
2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.115161,8.255633603110029,73.20999908447266,74.93000030517578,73.04000091552734,74.9000015258789,68.34025573730469,15298200,0.008446854413236338,0.3769075380018565
2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.614734,8.258355102677305,74.80000305175781,74.88999938964844,74.13999938964844,74.27999877929688,67.7745361328125,17995800,-0.008312190844689482,0.38539566006271586
2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54,8.255433544130934,74.55000305175781,75.18000030517578,74.45999908447266,74.93000030517578,68.36763000488281,13387900,0.008712628398332534,0.3506171617161855
2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.566176,8.25706662144192,74.91999816894531,75.11000061035156,74.48999786376953,74.68000030517578,68.1395034790039,9636500,-0.003342025689063277,0.3452752877484968
2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.983328,8.269042040408427,74.33999633789062,74.5199966430664,73.8499984741211,73.98999786376953,67.89908599853516,24900000,-0.009282402694389624,0.3597559721184119
2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.230378,8.286418093788857,73.87999725341797,74.7699966430664,73.80000305175781,74.70999908447266,68.559814453125,10313900,0.00968401966771637,0.34092600936626954
2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.450555,8.293582030789832,74.95999908447266,75.22000122070312,74.16000366210938,74.44000244140625,68.31202697753906,10778100,-0.0036204751622781473,0.34392818460497004
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.953702,8.301916118072844,74.25,74.52999877929688,73.5199966430664,73.93000030517578,67.8440170288086,11259400,-0.006874760874106656,0.34958953020915434
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.759897,8.28758126519823,73.70999908447266,74.80000305175781,73.6500015258789,74.63999938964844,68.49555969238281,10638600,0.009557844664906945,0.3661490843980316
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.368928,8.289557063575607,74.22000122070312,74.2699966430664,72.9000015258789,72.94999694824219,66.94467163085938,18004400,-0.022902315226577485,0.45875755340090235
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.367097,8.271423079256143,72.97000122070312,73.51000213623047,72.79000091552734,73.12000274658203,67.10069274902344,12372800,0.002327731573318559,0.45702097113585544
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.604877,8.27450487955536,73.63999938964844,73.91000366210938,73.16000366210938,73.61000061035156,67.55035400390625,10524000,0.006678929653750387,0.46341216683478914
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.675049,8.300404405740036,73.62999725341797,74.02999877929688,73.13999938964844,73.69000244140625,67.62377166748047,10556100,0.0010862435473661947,0.4609701861248412
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.546822,8.29710247545459,73.9000015258789,74.33000183105469,73.69000244140625,74.2300033569336,68.11932373046875,10030100,0.007301288443188447,0.46810414651260823
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.034624,8.316300249036848,74.72000122070312,75.08999633789062,74.66000366210938,75.02999877929688,68.85346221923828,10138800,0.01071959093524022,0.4870638090420139
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.987312,8.327561782634476,75.72000122070312,76.69999694824219,75.66999816894531,76.58000183105469,70.27587890625,15531000,0.020447952671395875,0.5481370083990305
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351,8.496914971043598,76.62000274658203,76.81999969482422,76.36000061035156,76.55000305175781,70.24834442138672,10397600,-0.00039180798960458674,0.5420780771064155
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268,8.512829685154694,76.86000061035156,76.95999908447266,76.12000274658203,76.31999969482422,70.03727722167969,12726000,-0.003009138828497626,0.5302294718961568
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11515,8.4986095808172,76.27999877929688,77.05999755859375,76.2699966430664,76.79000091552734,70.46859741210938,9236600,0.006139412123536303,0.5304312689183603
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,77.08000183105469,77.25,76.88999938964844,77.01000213623047,70.67047882080078,7531000,0.0028608760258750365,0.5310465396827754
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,77.08000183105469,77.25,76.88999938964844,77.01000213623047,70.67047882080078,7531000,0.0028608760258750365,0.5310465396827754
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,76.43000030517578,76.69999694824219,76.0999984741211,76.68000030517578,70.36764526367188,8819100,-0.004294389133502996,0.523078217158669
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,76.43000030517578,76.69999694824219,76.0999984741211,76.68000030517578,70.36764526367188,8819100,-0.004294389133502996,0.523078217158669
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,76.1500015258789,76.18000030517578,75.51000213623047,75.63999938964844,69.41324615478516,9814500,-0.013655686436212733,0.5405986537294453
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,76.1500015258789,76.18000030517578,75.51000213623047,75.63999938964844,69.41324615478516,9814500,-0.013655686436212733,0.5405986537294453
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,75.69999694824219,75.77999877929688,75.16000366210938,75.62000274658203,69.39488220214844,13974700,-0.000264400937465048,0.5293453960092116
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,75.69999694824219,75.77999877929688,75.16000366210938,75.62000274658203,69.39488220214844,13974700,-0.000264400937465048,0.5293453960092116
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,75.63999938964844,76.3499984741211,75.58999633789062,76.2699966430664,69.99137115478516,9532200,0.008558797378704242,0.5385749572408426
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,75.63999938964844,76.3499984741211,75.58999633789062,76.2699966430664,69.99137115478516,9532200,0.008558797378704242,0.5385749572408426
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,77.01000213623047,77.27999877929688,76.73999786376953,77.27999877929688,70.91824340820312,11175100,0.013155541946082927,0.5512350383211932
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,77.01000213623047,77.27999877929688,76.73999786376953,77.27999877929688,70.91824340820312,11175100,0.013155541946082927,0.5512350383211932
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,77.16999816894531,77.33000183105469,76.73999786376953,76.8499984741211,70.52365112304688,7368100,-0.005579723979098006,0.5421385827366096
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,77.16999816894531,77.33000183105469,76.73999786376953,76.8499984741211,70.52365112304688,7368100,-0.005579723979098006,0.5421385827366096
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,77.11000061035156,77.41999816894531,76.93000030517578,77.31999969482422,70.95494842529297,7101600,0.0060972002638939315,0.5456512441694067
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,77.11000061035156,77.41999816894531,76.93000030517578,77.31999969482422,70.95494842529297,7101600,0.0060972002638939315,0.5456512441694067
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,77.77999877929688,77.98999786376953,77.4000015258789,77.41999816894531,71.04672241210938,10363900,0.0012924711053647897,0.5389778448893725
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,77.77999877929688,77.98999786376953,77.4000015258789,77.41999816894531,71.04672241210938,10363900,0.0012924711053647897,0.5389778448893725
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,77.73999786376953,78.41999816894531,77.73999786376953,78.30999755859375,71.86344909667969,13192700,0.011430156088095167,0.5447345793319304
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,77.73999786376953,78.41999816894531,77.73999786376953,78.30999755859375,71.86344909667969,13192700,0.011430156088095167,0.5447345793319304
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,78.01000213623047,78.25,77.69000244140625,78.06999969482422,71.6432113647461,6477700,-0.0030694213634729905,0.46363706506821145
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,78.01000213623047,78.25,77.69000244140625,78.06999969482422,71.6432113647461,6477700,-0.0030694213634729905,0.46363706506821145
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,78.30000305175781,78.91000366210938,78.05999755859375,78.75,72.26725006103516,13760500,0.008672421482544657,0.47543621543326453
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,78.30000305175781,78.91000366210938,78.05999755859375,78.75,72.26725006103516,13760500,0.008672421482544657,0.47543621543326453
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,78.75,78.94999694824219,78.48999786376953,78.5199966430664,72.05615234375,7718000,-0.0029249510500761744,0.4693781613404239
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,78.75,78.94999694824219,78.48999786376953,78.5199966430664,72.05615234375,7718000,-0.0029249510500761744,0.4693781613404239
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,77.63999938964844,77.66000366210938,76.58999633789062,76.94000244140625,70.60623168945312,12555900,-0.020327397600217623,0.5345359263130115
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,77.63999938964844,77.66000366210938,76.58999633789062,76.94000244140625,70.60623168945312,12555900,-0.020327397600217623,0.5345359263130115
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,76.9800033569336,77.5199966430664,76.83999633789062,77.5199966430664,71.13847351074219,12262600,0.00750999522296425,0.5349947830243245
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,76.9800033569336,77.5199966430664,76.83999633789062,77.5199966430664,71.13847351074219,12262600,0.00750999522296425,0.5349947830243245
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,77.5199966430664,77.94999694824219,77.43000030517578,77.69999694824219,71.30364990234375,8759000,0.002319293819025958,0.5184885290251829
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,77.5199966430664,77.94999694824219,77.43000030517578,77.69999694824219,71.30364990234375,8759000,0.002319293819025958,0.5184885290251829
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,78.0199966430664,78.22000122070312,77.3499984741211,78.01000213623047,71.58816528320312,9546700,0.00398183288684173,0.4527327663887606
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,78.0199966430664,78.22000122070312,77.3499984741211,78.01000213623047,71.58816528320312,9546700,0.00398183288684173,0.4527327663887606
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,78.25,78.5,77.5,77.5,71.1201400756836,16918700,-0.0065591146249790455,0.4601877402146231
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,78.25,78.5,77.5,77.5,71.1201400756836,16918700,-0.0065591146249790455,0.4601877402146231
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,77.30999755859375,77.62999725341797,76.80999755859375,77.45999908447266,71.08341217041016,16360900,-0.0005162740920514608,0.4586692854594005
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,77.30999755859375,77.62999725341797,76.80999755859375,77.45999908447266,71.08341217041016,16360900,-0.0005162740920514608,0.4586692854594005
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,77.7300033569336,78.47000122070312,77.7300033569336,78.4000015258789,71.946044921875,12904100,0.01206228455185343,0.47696210117769106
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,77.7300033569336,78.47000122070312,77.7300033569336,78.4000015258789,71.946044921875,12904100,0.01206228455185343,0.47696210117769106
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,76.76000213623047,77.79000091552734,76.69999694824219,77.6500015258789,71.2577896118164,11928800,-0.009612377573681385,0.49077747723422693
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,76.76000213623047,77.79000091552734,76.69999694824219,77.6500015258789,71.2577896118164,11928800,-0.009612377573681385,0.49077747723422693
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,76.69999694824219,76.8499984741211,75.48999786376953,76.08000183105469,69.8170394897461,18355800,-0.02042612694079704,0.551519374372263
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,76.69999694824219,76.8499984741211,75.48999786376953,76.08000183105469,69.8170394897461,18355800,-0.02042612694079704,0.551519374372263
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,75.94000244140625,76.61000061035156,75.83000183105469,76.08000183105469,69.8170394897461,16464800,0.0,0.5239927568375738
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,75.94000244140625,76.61000061035156,75.83000183105469,76.08000183105469,69.8170394897461,16464800,0.0,0.5239927568375738
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,75.27999877929688,76.0999984741211,74.83000183105469,75.97000122070312,69.71607971191406,14923700,-0.0014469007212687401,0.5242992257782892
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,75.27999877929688,76.0999984741211,74.83000183105469,75.97000122070312,69.71607971191406,14923700,-0.0014469007212687401,0.5242992257782892
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,75.47000122070312,76.45999908447266,74.58999633789062,76.2699966430664,69.99137115478516,17419800,0.003941090578975626,0.5154861017977846
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,75.47000122070312,76.45999908447266,74.58999633789062,76.2699966430664,69.99137115478516,17419800,0.003941090578975626,0.5154861017977846
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,74.5,74.79000091552734,73.5999984741211,74.0999984741211,68.00003051757812,20011000,-0.02886412045244846,0.6087023097352786
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,74.5,74.79000091552734,73.5999984741211,74.0999984741211,68.00003051757812,20011000,-0.02886412045244846,0.6087023097352786
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,74.37000274658203,75.44000244140625,74.2699966430664,74.87000274658203,68.70662689208984,11317900,0.01033780121739003,0.6185001847369757
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,74.37000274658203,75.44000244140625,74.2699966430664,74.87000274658203,68.70662689208984,11317900,0.01033780121739003,0.6185001847369757
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,74.19999694824219,75.27999877929688,74.02999877929688,74.97000122070312,68.79840850830078,12290000,0.0013347368702518736,0.6139407747656399
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,74.19999694824219,75.27999877929688,74.02999877929688,74.97000122070312,68.79840850830078,12290000,0.0013347368702518736,0.6139407747656399
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,75.30999755859375,75.91000366210938,75.16000366210938,75.66000366210938,69.43161010742188,7450000,0.009161617809542832,0.6244866917005149
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,75.30999755859375,75.91000366210938,75.16000366210938,75.66000366210938,69.43161010742188,7450000,0.009161617809542832,0.6244866917005149
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,74.83999633789062,75.63999938964844,74.7300033569336,74.81999969482422,68.66075897216797,16305500,-0.011164442765867477,0.6237230819309638
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,74.83999633789062,75.63999938964844,74.7300033569336,74.81999969482422,68.66075897216797,16305500,-0.011164442765867477,0.6237230819309638
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,74.3499984741211,74.91000366210938,74.27999877929688,74.62999725341797,68.48638153076172,11638300,-0.0025426905005589973,0.6233467549120673
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,74.3499984741211,74.91000366210938,74.27999877929688,74.62999725341797,68.48638153076172,11638300,-0.0025426905005589973,0.6233467549120673
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,75.2699966430664,75.5999984741211,75.06999969482422,75.51000213623047,69.29396057128906,10612300,0.01172259176538848,0.6312189483413878
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,75.2699966430664,75.5999984741211,75.06999969482422,75.51000213623047,69.29396057128906,10612300,0.01172259176538848,0.6312189483413878
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,75.25,75.33999633789062,74.88999938964844,74.88999938964844,68.72501373291016,9114700,-0.008244763994728288,0.6386477950397608
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,75.25,75.33999633789062,74.88999938964844,74.88999938964844,68.72501373291016,9114700,-0.008244763994728288,0.6386477950397608
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,74.06999969482422,74.18000030517578,73.29000091552734,73.75,67.67884063720703,16205600,-0.015339366891372386,0.6161383805888266
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,74.06999969482422,74.18000030517578,73.29000091552734,73.75,67.67884063720703,16205600,-0.015339366891372386,0.6161383805888266
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,74.23999786376953,74.37000274658203,73.58000183105469,73.77999877929688,67.70635986328125,11127400,0.0004066804034232874,0.6088503040153671
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,74.23999786376953,74.37000274658203,73.58000183105469,73.77999877929688,67.70635986328125,11127400,0.0004066804034232874,0.6088503040153671
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,73.87000274658203,74.1500015258789,73.08999633789062,73.0999984741211,67.08233642578125,11263100,-0.009259329741476918,0.6192382589373211
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,73.87000274658203,74.1500015258789,73.08999633789062,73.0999984741211,67.08233642578125,11263100,-0.009259329741476918,0.6192382589373211
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,72.77999877929688,73.0999984741211,72.08000183105469,72.7699966430664,66.77951049804688,14257100,-0.0045246096536164515,0.6198298411895906
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,72.77999877929688,73.0999984741211,72.08000183105469,72.7699966430664,66.77951049804688,14257100,-0.0045246096536164515,0.6198298411895906
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,73.08999633789062,73.41000366210938,72.80000305175781,73.05000305175781,67.0364761352539,10103500,0.003840443744736355,0.616198356277296
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,73.08999633789062,73.41000366210938,72.80000305175781,73.05000305175781,67.0364761352539,10103500,0.003840443744736355,0.616198356277296
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,72.2699966430664,72.55000305175781,71.98999786376953,72.05000305175781,66.11878967285156,13718400,-0.013783815171354519,0.6401730049371609
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,72.2699966430664,72.55000305175781,71.98999786376953,72.05000305175781,66.11878967285156,13718400,-0.013783815171354519,0.6401730049371609
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,71.93000030517578,72.94000244140625,71.91000366210938,72.54000091552734,66.56845092773438,17515000,0.006777781674115246,0.627706356234029
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,71.93000030517578,72.94000244140625,71.91000366210938,72.54000091552734,66.56845092773438,17515000,0.006777781674115246,0.627706356234029
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,73.23999786376953,74.30000305175781,73.11000061035156,74.2699966430664,68.15601348876953,16424700,0.023568910006395605,0.6837662945566388
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,73.23999786376953,74.30000305175781,73.11000061035156,74.2699966430664,68.15601348876953,16424700,0.023568910006395605,0.6837662945566388
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,74.66000366210938,75.08000183105469,74.4000015258789,74.98999786376953,68.81676483154297,12865600,0.009647686344274042,0.6450383558327917
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,74.66000366210938,75.08000183105469,74.4000015258789,74.98999786376953,68.81676483154297,12865600,0.009647686344274042,0.6450383558327917
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,75.06999969482422,75.31999969482422,74.44000244140625,75.12000274658203,68.9360580444336,11387300,0.0017321286361742239,0.6454074707493808
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,75.06999969482422,75.31999969482422,74.44000244140625,75.12000274658203,68.9360580444336,11387300,0.0017321286361742239,0.6454074707493808
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,75.4000015258789,76.02999877929688,75.3499984741211,75.72000122070312,69.48666381835938,9234300,0.007955470999799097,0.652890710459032
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,75.4000015258789,76.02999877929688,75.3499984741211,75.72000122070312,69.48666381835938,9234300,0.007955470999799097,0.652890710459032
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,76.44000244140625,76.6500015258789,75.80000305175781,75.81999969482422,69.57843780517578,9513900,0.0013197636007857838,0.6512118801779417
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,76.44000244140625,76.6500015258789,75.80000305175781,75.81999969482422,69.57843780517578,9513900,0.0013197636007857838,0.6512118801779417
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,76.2699966430664,76.44999694824219,74.87000274658203,75.16999816894531,68.98193359375,11936300,-0.00860991523265664,0.5509782135978569
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,76.2699966430664,76.44999694824219,74.87000274658203,75.16999816894531,68.98193359375,11936300,-0.00860991523265664,0.5509782135978569
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,75.11000061035156,75.37000274658203,74.93000030517578,75.33000183105469,69.1287612915039,5612300,0.0021262953141860663,0.5360299098583301
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,75.11000061035156,75.37000274658203,74.93000030517578,75.33000183105469,69.1287612915039,5612300,0.0021262953141860663,0.5360299098583301
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,75.45999908447266,75.76000213623047,75.26000213623047,75.70999908447266,69.47748565673828,6987000,0.005031753877945633,0.5395042189680465
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,75.45999908447266,75.76000213623047,75.26000213623047,75.70999908447266,69.47748565673828,6987000,0.005031753877945633,0.5395042189680465
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,75.62000274658203,75.70999908447266,75.08999633789062,75.41000366210938,69.20218658447266,5966600,-0.0039702992454566655,0.5293787124113658
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,75.62000274658203,75.70999908447266,75.08999633789062,75.41000366210938,69.20218658447266,5966600,-0.0039702992454566655,0.5293787124113658
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.9607,9.141363214651477,75.44999694824219,75.56999969482422,75.08999633789062,75.1500015258789,68.9636001586914,7708800,-0.0034538042737768393,0.5121982292894983
2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.9607,9.141363214651477,75.44999694824219,75.56999969482422,75.08999633789062,75.1500015258789,68.9636001586914,7708800,-0.0034538042737768393,0.5121982292894983
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394,9.113701710130226,75.54000091552734,76.70999908447266,75.54000091552734,76.61000061035156,70.30339813232422,12506300,0.019241487992299078,0.5657729981448957
2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394,9.113701710130226,75.54000091552734,76.70999908447266,75.54000091552734,76.61000061035156,70.30339813232422,12506300,0.019241487992299078,0.5657729981448957
