Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,composite_Open,composite_High,composite_Low,composite_Close,composite_Adj Close,composite_Volume,composite_log_return,composite_realized_volatility
2018-11-26,3934.22,4069.59,3522.28,3727.34,24357.88294,8.223450121505685,2649.969970703125,2674.35009765625,2649.969970703125,2673.449951171875,2673.449951171875,3523520000,0.015412975845366716,0.6465773120024038
2018-11-27,3727.34,3834.35,3548.76,3771.01,16814.00297,8.235098149071336,2663.75,2682.530029296875,2655.889892578125,2682.169921875,2682.169921875,3494380000,0.003256384364612508,0.6425491860424731
2018-11-28,3771.01,4355.08,3771.0,4220.16,22983.71349,8.347628321003256,2691.449951171875,2744.0,2684.3798828125,2743.7900390625,2743.7900390625,3984540000,0.022714051303114324,0.675583251729314
2018-11-29,4219.77,4409.77,4086.97,4249.8,15944.01263,8.354627201987633,2736.969970703125,2753.75,2722.93994140625,2737.800048828125,2737.800048828125,3599200000,-0.0021854945453938512,0.6623274680707318
2018-11-30,4250.0,4300.0,3861.0,3971.06,14364.62145,8.2867883405613,2737.760009765625,2760.8798828125,2732.760009765625,2760.169921875,2760.169921875,4668310000,0.008137547716617455,0.6570228989081175
2018-12-03,4099.63,4115.15,3747.0,3834.34,10726.6773,8.251752599903256,2790.5,2800.179931640625,2773.3798828125,2790.3701171875,2790.3701171875,4221580000,0.010882001794362495,0.6664114878266092
2018-12-04,3830.81,4033.98,3730.0,3903.52,12249.93689,8.26963398915424,2782.429931640625,2785.929931640625,2697.179931640625,2700.06005859375,2700.06005859375,4515710000,-0.03290022883855581,0.7816639551510922
2018-12-06,3694.03,3844.79,3415.22,3437.26,15480.96697,8.142429921355605,2663.510009765625,2696.14990234375,2621.530029296875,2695.949951171875,2695.949951171875,5180430000,-0.001523387914144081,0.7779367981932489
2018-12-07,3437.22,3531.0,3210.0,3380.68,26513.23162,8.125832151674345,2691.260009765625,2708.5400390625,2623.139892578125,2633.080078125,2633.080078125,4242240000,-0.02359633545632267,0.7897177636191296
2018-12-10,3528.68,3588.43,3355.0,3408.0,10375.26877,8.133880887949207,2630.860107421875,2647.510009765625,2583.22998046875,2637.719970703125,2637.719970703125,4162880000,0.0017606032229169344,0.7893949612351513
2018-12-11,3406.41,3427.27,3292.65,3353.42,8951.710708,8.117735999582063,2664.43994140625,2674.35009765625,2621.300048828125,2636.780029296875,2636.780029296875,3963440000,-0.0003564096753061463,0.7807722911948534
2018-12-12,3345.01,3490.0,3325.7,3430.18,7284.103782,8.140368016917167,2658.22998046875,2685.43994140625,2650.260009765625,2651.070068359375,2651.070068359375,4029300000,0.005404871010351364,0.7425525591276563
2018-12-13,3430.2,3441.13,3221.14,3262.73,11715.01908,8.090319547230367,2658.699951171875,2670.18994140625,2637.27001953125,2650.5400390625,2650.5400390625,3978340000,-0.00019995031241482053,0.7423216838590538
2018-12-14,3263.55,3294.81,3135.55,3195.75,14437.50527,8.06957708104813,2629.679931640625,2635.070068359375,2593.840087890625,2599.949951171875,2599.949951171875,4064370000,-0.01927121226870021,0.7751392960100155
2018-12-17,3191.41,3590.0,3181.26,3496.73,16389.79445,8.159583525046289,2590.75,2601.1298828125,2530.5400390625,2545.93994140625,2545.93994140625,4661420000,-0.020992284828576402,0.8081907783659357
2018-12-18,3499.37,3684.0,3422.77,3667.16,13792.36428,8.207172799516515,2559.89990234375,2573.989990234375,2528.7099609375,2546.159912109375,2546.159912109375,4519190000,8.639685378852846e-05,0.8077069369614384
2018-12-19,3667.16,3924.01,3642.69,3684.5,21125.61438,8.211890110207055,2547.050048828125,2585.2900390625,2488.9599609375,2506.9599609375,2506.9599609375,5152830000,-0.015515459175936108,0.8036728584629643
2018-12-20,3684.03,4172.07,3656.75,4073.77,25986.85292,8.312324139621156,2496.77001953125,2509.6298828125,2441.179931640625,2467.419921875,2467.419921875,5619780000,-0.015897809484104464,0.7954516753024596
2018-12-21,4073.58,4162.0,3770.0,3841.08,16967.23461,8.253508856038405,2465.3798828125,2504.409912109375,2408.550048828125,2416.6201171875,2416.6201171875,7657890000,-0.020803120498540828,0.8366504601821121
2018-12-24,3947.82,4236.84,3944.84,4036.0,12017.91713,8.3030093814735,2400.56005859375,2410.340087890625,2351.10009765625,2351.10009765625,2351.10009765625,2613670000,-0.02748657287831424,0.9016999334231688
2018-12-26,3780.0,3863.34,3678.8,3810.01,10064.18282,8.245387092789219,2363.1201171875,2467.760009765625,2346.580078125,2467.699951171875,2467.699951171875,4249740000,0.0484031776708056,1.0711215774870688
2018-12-27,3810.01,3841.17,3566.0,3591.69,11850.01238,8.186378122802457,2442.5,2489.10009765625,2397.93994140625,2488.830078125,2488.830078125,4139010000,0.008526228968816163,1.0757133659181475
2018-12-28,3590.26,3970.0,3575.0,3884.97,13055.71841,8.26487054076421,2498.77001953125,2520.27001953125,2472.889892578125,2485.739990234375,2485.739990234375,3728440000,-0.0012423539102313086,1.0370610075035898
2018-12-31,3831.03,3842.89,3630.0,3693.3,6667.163737,8.21427564632168,2498.93994140625,2509.239990234375,2482.820068359375,2506.85009765625,2506.85009765625,3461920000,0.00845662586220719,1.0421568401771224
2019-01-02,3825.41,3918.67,3770.0,3885.87,5534.469515,8.265102175955265,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,2510.030029296875,3733160000,0.0012676930626263072,1.0372236871840836
2019-01-03,3890.27,3893.4,3760.0,3787.81,4803.246109,8.239543294653064,2491.919921875,2493.139892578125,2443.9599609375,2447.889892578125,2447.889892578125,3858830000,-0.025068331818915546,1.0755468844770193
2019-01-04,3785.64,3850.33,3732.38,3817.71,7452.058944,8.247406045402986,2474.330078125,2538.070068359375,2474.330078125,2531.93994140625,2531.93994140625,4234140000,0.033759399060347306,1.0797655292861583
2019-01-07,4040.71,4070.0,3964.01,4005.45,7445.096004,8.29541121274116,2535.610107421875,2566.159912109375,2524.56005859375,2549.68994140625,2549.68994140625,4133120000,0.006985975995229765,1.0831773922621424
2019-01-08,4005.0,4112.0,3934.73,3994.9,11819.98677,8.292773826597976,2568.110107421875,2579.820068359375,2547.56005859375,2574.409912109375,2574.409912109375,4120060000,0.009648587336497094,1.048645579522021
2019-01-09,3994.75,4060.0,3948.44,4002.13,7390.133992,8.294581998374214,2580.0,2595.320068359375,2568.889892578125,2584.9599609375,2584.9599609375,4088740000,0.004089671332821787,1.0496765052445398
2019-01-10,4003.09,4036.22,3503.44,3627.51,16118.42088,8.196301741474047,2573.510009765625,2597.820068359375,2562.02001953125,2596.639892578125,2596.639892578125,3721300000,0.004508241374462152,1.0512027754474271
2019-01-11,3627.65,3704.6,3569.85,3632.02,10571.08164,8.197544246313953,2588.110107421875,2596.27001953125,2577.39990234375,2596.260009765625,2596.260009765625,3447460000,-0.0001463085444823875,1.0489961278836801
2019-01-14,3517.03,3714.0,3506.0,3664.28,9925.990722,8.206387142088195,2580.31005859375,2589.320068359375,2570.409912109375,2582.610107421875,2582.610107421875,3689370000,-0.005271394587249567,1.0510937582289843
2019-01-15,3664.28,3687.02,3534.68,3576.93,8059.817378,8.182260169595908,2585.10009765625,2613.080078125,2585.10009765625,2610.300048828125,2610.300048828125,3601180000,0.010664618879761001,1.0314525121439064
2019-01-16,3576.92,3669.0,3570.48,3605.91,7675.066064,8.190329445049134,2614.75,2625.760009765625,2612.679931640625,2616.10009765625,2616.10009765625,3882180000,0.00221952052908847,0.997353826055699
2019-01-17,3609.5,3660.0,3534.25,3638.01,7499.52553,8.199192107837346,2609.280029296875,2645.06005859375,2606.360107421875,2635.9599609375,2635.9599609375,3802410000,0.007562730706236032,1.0018950698272244
2019-01-18,3638.01,3641.9,3577.0,3609.21,5023.510291,8.191244190813615,2651.27001953125,2675.469970703125,2647.580078125,2670.7099609375,2670.7099609375,4009010000,0.013096912839855257,0.9963972519904627
2019-01-22,3531.51,3615.8,3401.36,3576.81,6877.063676,8.182226620710987,2657.8798828125,2657.8798828125,2617.27001953125,2632.89990234375,2632.89990234375,3923950000,-0.014258476827971656,0.9924510038552118
2019-01-23,3574.44,3620.23,3518.0,3552.32,6170.842672,8.175356190144281,2643.47998046875,2653.18994140625,2612.860107421875,2638.699951171875,2638.699951171875,3358770000,0.0022004899194500993,0.9576122381763912
2019-01-24,3553.2,3598.0,3524.0,3570.73,4488.014638,8.18052533566285,2638.840087890625,2647.199951171875,2627.010009765625,2642.330078125,2642.330078125,3449230000,0.0013747801109778024,0.8929592502769667
2019-01-25,3570.67,3578.79,3511.0,3560.0,4961.795123,8.177515823846075,2657.43994140625,2672.3798828125,2657.330078125,2664.760009765625,2664.760009765625,3821000000,0.008452867700517785,0.6608828318855903
2019-01-28,3532.23,3536.77,3357.3,3429.5,10345.10091,8.140169756939375,2644.969970703125,2644.969970703125,2624.06005859375,2643.85009765625,2643.85009765625,3630820000,-0.007877775848708524,0.6596039350602598
2019-01-29,3431.43,3438.76,3322.19,3390.5,7284.386863,8.128732682123896,2644.889892578125,2650.929931640625,2631.050048828125,2640.0,2640.0,3518070000,-0.0014573079351150042,0.659673767918472
2019-01-30,3391.25,3465.05,3372.34,3437.35,5704.023402,8.142456104659097,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,2681.050048828125,3883270000,0.015429609891559615,0.6794205488552697
2019-01-31,3438.0,3474.2,3392.6,3413.11,5951.81817,8.135379178097274,2685.489990234375,2708.949951171875,2678.64990234375,2704.10009765625,2704.10009765625,4953800000,0.0085606488097687,0.6877440133366459
2019-02-01,3413.69,3460.0,3364.53,3434.83,6659.847525,8.141722712893179,2702.320068359375,2716.659912109375,2696.8798828125,2706.530029296875,2706.530029296875,3782490000,0.000898206584806438,0.6110251649675782
2019-02-04,3413.75,3439.46,3394.85,3410.87,3244.084979,8.134722669701747,2706.489990234375,2724.989990234375,2698.75,2724.8701171875,2724.8701171875,3369450000,0.006753381117479584,0.4468268159777495
2019-02-05,3409.81,3435.0,3396.0,3431.39,4045.625302,8.140720705882678,2728.340087890625,2738.97998046875,2724.030029296875,2737.699951171875,2737.699951171875,3597620000,0.004697370437350301,0.44205111452493323
2019-02-06,3431.81,3445.6,3328.7,3364.62,6137.406398,8.121070308510394,2735.050048828125,2738.080078125,2724.14990234375,2731.610107421875,2731.610107421875,3486590000,-0.0022269157175083265,0.42593039708446156
2019-02-07,3364.0,3383.29,3350.0,3359.33,4293.555814,8.119496828311572,2717.530029296875,2719.320068359375,2687.260009765625,2706.050048828125,2706.050048828125,4114040000,-0.009401193202230651,0.4390819649856442
2019-02-08,3358.39,3711.04,3337.91,3622.94,14388.64754,8.19504112989678,2692.360107421875,2708.070068359375,2681.830078125,2707.8798828125,2707.8798828125,3649510000,0.0006759725660128169,0.4354754174560264
2019-02-11,3651.32,3652.56,3578.7,3588.7,7931.408874,8.18554529891049,2712.39990234375,2718.050048828125,2703.7900390625,2709.800048828125,2709.800048828125,3395330000,0.000708851803818078,0.4355630988027101
2019-02-12,3588.99,3619.93,3548.28,3585.94,10074.81671,8.184775922290578,2722.610107421875,2748.18994140625,2722.610107421875,2744.72998046875,2744.72998046875,3843020000,0.01280785290283859,0.4597247197166095
2019-02-13,3585.7,3629.81,3541.0,3574.93,7992.743211,8.181700874516828,2750.300048828125,2761.85009765625,2748.6298828125,2753.030029296875,2753.030029296875,3684910000,0.003019431593711097,0.44129106331974627
2019-02-14,3575.01,3590.74,3531.01,3560.46,5910.243129,8.177645028981878,2743.5,2757.89990234375,2731.22998046875,2745.72998046875,2745.72998046875,3845390000,-0.0026551633836984223,0.4416728978214303
2019-02-15,3560.45,3620.53,3544.88,3566.29,6234.768057,8.17928111872839,2760.239990234375,2775.659912109375,2760.239990234375,2775.60009765625,2775.60009765625,3648680000,0.010820004664958027,0.4523064417779834
2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651,8.265768471339129,2769.280029296875,2787.330078125,2767.2900390625,2779.760009765625,2779.760009765625,3535270000,0.0014976213265915916,0.42155098294769033
2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.354939,8.278054903578589,2779.050048828125,2789.8798828125,2774.06005859375,2784.699951171875,2784.699951171875,3904830000,0.001775533560740783,0.3820067493326803
2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.798928,8.268834390960963,2780.239990234375,2781.580078125,2764.550048828125,2774.8798828125,2774.8798828125,3598260000,-0.0035326693258417308,0.38359053870587123
2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.859934,8.278890315969187,2780.669921875,2794.199951171875,2779.110107421875,2792.669921875,2792.669921875,3429350000,0.006390638694711015,0.3915679275624062
2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.362249,8.248191548204417,2804.35009765625,2813.489990234375,2794.989990234375,2796.110107421875,2796.110107421875,3860260000,0.0012311044497517187,0.37712399163049787
2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.164537,8.241455499981429,2792.360107421875,2803.1201171875,2789.469970703125,2793.89990234375,2793.89990234375,3676200000,-0.000790769672840419,0.3639632365555625
2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.299845,8.242353633057672,2787.5,2795.760009765625,2775.1298828125,2792.3798828125,2792.3798828125,3771790000,-0.0005441974362980773,0.3635644213775774
2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.880272,8.24048007275927,2788.110107421875,2793.72998046875,2782.510009765625,2784.489990234375,2784.489990234375,4445780000,-0.00282950759895062,0.3092793099365223
2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.410159,8.244609889997328,2798.219970703125,2808.02001953125,2787.3798828125,2803.68994140625,2803.68994140625,3994950000,0.006871656588713471,0.3025154627547653
2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.719628,8.2157258708736,2814.3701171875,2816.8798828125,2767.659912109375,2792.81005859375,2792.81005859375,3949730000,-0.003888107395255247,0.3062475415483332
2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.823976,8.25428698012209,2794.409912109375,2796.43994140625,2782.969970703125,2789.64990234375,2789.64990234375,3631380000,-0.0011321734897071778,0.2945340506842859
2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.675075,8.256230943663837,2790.27001953125,2790.27001953125,2768.68994140625,2771.449951171875,2771.449951171875,3800180000,-0.00654547360412483,0.3000816756826562
2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.508254,8.257551617061827,2766.530029296875,2767.25,2739.090087890625,2748.929931640625,2748.929931640625,3932150000,-0.008158911138330893,0.3159588670960883
2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667,8.254435249467935,2730.7900390625,2744.1298828125,2722.27001953125,2743.070068359375,2743.070068359375,3424300000,-0.002133964131454391,0.294145155127383
2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.115161,8.255633603110029,2747.610107421875,2784.0,2747.610107421875,2783.300048828125,2783.300048828125,3764850000,0.014559535563489767,0.34655848785084115
2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.614734,8.258355102677305,2787.340087890625,2798.320068359375,2786.72998046875,2791.52001953125,2791.52001953125,3432340000,0.0029489657278052306,0.34843027065425936
2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54,8.255433544130934,2799.780029296875,2821.239990234375,2799.780029296875,2810.919921875,2810.919921875,3782250000,0.006925546757019063,0.3208973767519857
2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.566176,8.25706662144192,2810.3798828125,2815.0,2803.4599609375,2808.47998046875,2808.47998046875,3505670000,-0.0008683993315958816,0.3188219571798629
2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.983328,8.269042040408427,2810.7900390625,2830.72998046875,2810.7900390625,2822.47998046875,2822.47998046875,5969780000,0.004972519408430465,0.3231929626978553
2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.230378,8.286418093788857,2822.610107421875,2835.409912109375,2821.989990234375,2832.93994140625,2832.93994140625,3620770000,0.0036990967989085632,0.2967147187347363
2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.450555,8.293582030789832,2840.760009765625,2852.419921875,2823.27001953125,2832.570068359375,2832.570068359375,3650740000,-0.00013057007992678393,0.2961186467570955
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.953702,8.301916118072844,2831.340087890625,2843.5400390625,2812.429931640625,2824.22998046875,2824.22998046875,3779160000,-0.0029486967407699183,0.2976006508744108
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.759897,8.28758126519823,2819.719970703125,2860.31005859375,2817.3798828125,2854.8798828125,2854.8798828125,3612620000,0.010794015494688836,0.3241637114299646
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.368928,8.289557063575607,2844.52001953125,2846.159912109375,2800.469970703125,2800.7099609375,2800.7099609375,4253730000,-0.019156827134272802,0.39605642983064
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.367097,8.271423079256143,2796.010009765625,2809.7900390625,2785.02001953125,2798.360107421875,2798.360107421875,3406110000,-0.000839372833310037,0.3958938366692272
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.604877,8.27450487955536,2812.659912109375,2829.8701171875,2803.989990234375,2818.4599609375,2818.4599609375,3288570000,0.007157052947934339,0.40591240768994874
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.675049,8.300404405740036,2819.719970703125,2825.56005859375,2787.719970703125,2805.3701171875,2805.3701171875,3422400000,-0.004655143276599105,0.4100710328599128
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.546822,8.29710247545459,2809.39990234375,2819.7099609375,2798.77001953125,2815.43994140625,2815.43994140625,3185460000,0.0035830547152615466,0.4110053612266879
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.034624,8.316300249036848,2828.27001953125,2836.030029296875,2819.22998046875,2834.39990234375,2834.39990234375,3752520000,0.006711706043324384,0.4105855263662495
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.987312,8.327561782634476,2848.6298828125,2869.39990234375,2848.6298828125,2867.18994140625,2867.18994140625,3560090000,0.011502195518044545,0.43264820236345514
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351,8.496914971043598,2868.239990234375,2872.89990234375,2858.75,2867.239990234375,2867.239990234375,3267210000,1.745555485843653e-05,0.43241301338540566
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268,8.512829685154694,2876.090087890625,2885.25,2865.169921875,2873.39990234375,2873.39990234375,3570000000,0.00214607242008924,0.4253356475857643
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11515,8.4986095808172,2873.989990234375,2881.280029296875,2867.139892578125,2879.389892578125,2879.389892578125,3038740000,0.002082465242994047,0.4135584512996513
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,2884.159912109375,2893.239990234375,2882.989990234375,2892.739990234375,2892.739990234375,3155970000,0.00462571762309949,0.4167789107530459
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,2884.159912109375,2893.239990234375,2882.989990234375,2892.739990234375,2892.739990234375,3155970000,0.00462571762309949,0.4167789107530459
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,2888.4599609375,2895.949951171875,2880.780029296875,2895.77001953125,2895.77001953125,3056460000,0.001046911750523627,0.3744658975323535
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,2888.4599609375,2895.949951171875,2880.780029296875,2895.77001953125,2895.77001953125,3056460000,0.001046911750523627,0.3744658975323535
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,2886.580078125,2886.8798828125,2873.330078125,2878.199951171875,2878.199951171875,3032480000,-0.006085976435669771,0.3804265988384694
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,2886.580078125,2886.8798828125,2873.330078125,2878.199951171875,2878.199951171875,3032480000,-0.006085976435669771,0.3804265988384694
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,2881.3701171875,2889.7099609375,2879.1298828125,2888.2099609375,2888.2099609375,3092230000,0.0034718377544997736,0.37285841609865733
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,2881.3701171875,2889.7099609375,2879.1298828125,2888.2099609375,2888.2099609375,3092230000,0.0034718377544997736,0.37285841609865733
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,2891.919921875,2893.419921875,2881.989990234375,2888.320068359375,2888.320068359375,2970650000,3.812234034228368e-05,0.37269814261042566
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,2891.919921875,2893.419921875,2881.989990234375,2888.320068359375,2888.320068359375,2970650000,3.812234034228368e-05,0.37269814261042566
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,2900.860107421875,2910.5400390625,2898.3701171875,2907.409912109375,2907.409912109375,3726050000,0.006587578389545712,0.3766536774960994
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,2900.860107421875,2910.5400390625,2898.3701171875,2907.409912109375,2907.409912109375,3726050000,0.006587578389545712,0.3766536774960994
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,2908.320068359375,2909.60009765625,2896.47998046875,2905.580078125,2905.580078125,3114530000,-0.000629567244356366,0.3738429545283347
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,2908.320068359375,2909.60009765625,2896.47998046875,2905.580078125,2905.580078125,3114530000,-0.000629567244356366,0.3738429545283347
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,2912.260009765625,2916.06005859375,2900.7099609375,2907.06005859375,2907.06005859375,3403120000,0.0005092283251393326,0.37389439235239086
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,2912.260009765625,2916.06005859375,2900.7099609375,2907.06005859375,2907.06005859375,3403120000,0.0005092283251393326,0.37389439235239086
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,2916.0400390625,2918.0,2895.449951171875,2900.449951171875,2900.449951171875,3648100000,-0.0022764008207385444,0.37314785626555924
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,2916.0400390625,2918.0,2895.449951171875,2900.449951171875,2900.449951171875,3648100000,-0.0022764008207385444,0.37314785626555924
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,2904.81005859375,2908.39990234375,2891.89990234375,2905.030029296875,2905.030029296875,3507100000,0.0015778468242499954,0.348047872716457
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,2904.81005859375,2908.39990234375,2891.89990234375,2905.030029296875,2905.030029296875,3507100000,0.0015778468242499954,0.348047872716457
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,2898.780029296875,2909.510009765625,2896.35009765625,2907.969970703125,2907.969970703125,3010130000,0.0010115058169324342,0.2510724439327631
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,2898.780029296875,2909.510009765625,2896.35009765625,2907.969970703125,2907.969970703125,3010130000,0.0010115058169324342,0.2510724439327631
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,2909.989990234375,2936.31005859375,2908.530029296875,2933.679931640625,2933.679931640625,3674480000,0.00880235117499506,0.27427443033244786
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,2909.989990234375,2936.31005859375,2908.530029296875,2933.679931640625,2933.679931640625,3674480000,0.00880235117499506,0.27427443033244786
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,2934.0,2936.830078125,2926.050048828125,2927.25,2927.25,3468480000,-0.0021941686030357843,0.2604967665175935
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,2934.0,2936.830078125,2926.050048828125,2927.25,2927.25,3468480000,-0.0021941686030357843,0.2604967665175935
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,2928.989990234375,2933.10009765625,2912.840087890625,2926.169921875,2926.169921875,3440010000,-0.00036904174027263537,0.25384995764075585
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,2928.989990234375,2933.10009765625,2912.840087890625,2926.169921875,2926.169921875,3440010000,-0.00036904174027263537,0.25384995764075585
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,2925.81005859375,2939.8798828125,2917.56005859375,2939.8798828125,2939.8798828125,3264390000,0.0046743503233042105,0.25665235279650783
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,2925.81005859375,2939.8798828125,2917.56005859375,2939.8798828125,2939.8798828125,3264390000,0.0046743503233042105,0.25665235279650783
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,2940.580078125,2949.52001953125,2939.35009765625,2943.030029296875,2943.030029296875,3150390000,0.0010709485042346145,0.2426949845162187
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,2940.580078125,2949.52001953125,2939.35009765625,2943.030029296875,2943.030029296875,3150390000,0.0010709485042346145,0.2426949845162187
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,2937.139892578125,2948.219970703125,2924.110107421875,2945.830078125,2945.830078125,3939760000,0.0009509646987915232,0.19503948291866158
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,2937.139892578125,2948.219970703125,2924.110107421875,2945.830078125,2945.830078125,3939760000,0.0009509646987915232,0.19503948291866158
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,2952.330078125,2954.1298828125,2923.360107421875,2923.72998046875,2923.72998046875,3669330000,-0.007530445850291834,0.21689456524775894
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,2952.330078125,2954.1298828125,2923.360107421875,2923.72998046875,2923.72998046875,3669330000,-0.007530445850291834,0.21689456524775894
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,2922.159912109375,2931.679931640625,2900.5,2917.52001953125,2917.52001953125,3802290000,-0.002126244648682274,0.216863560311252
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,2922.159912109375,2931.679931640625,2900.5,2917.52001953125,2917.52001953125,3802290000,-0.002126244648682274,0.216863560311252
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,2929.2099609375,2947.85009765625,2929.2099609375,2945.639892578125,2945.639892578125,3357180000,0.009592127478916801,0.24687780357215283
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,2929.2099609375,2947.85009765625,2929.2099609375,2945.639892578125,2945.639892578125,3357180000,0.009592127478916801,0.24687780357215283
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,2908.889892578125,2937.320068359375,2898.2099609375,2932.469970703125,2932.469970703125,3203260000,-0.004481013189072236,0.2464537247774823
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,2908.889892578125,2937.320068359375,2898.2099609375,2932.469970703125,2932.469970703125,3203260000,-0.004481013189072236,0.2464537247774823
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,2913.030029296875,2913.030029296875,2862.60009765625,2884.050048828125,2884.050048828125,3793060000,-0.01664948808890543,0.32337991816082623
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,2913.030029296875,2913.030029296875,2862.60009765625,2884.050048828125,2884.050048828125,3793060000,-0.01664948808890543,0.32337991816082623
