Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,telecommunication_Open,telecommunication_High,telecommunication_Low,telecommunication_Close,telecommunication_Adj Close,telecommunication_Volume,telecommunication_log_return,telecommunication_realized_volatility
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.258476,9.072244291282644,56.04999923706055,56.2400016784668,55.869998931884766,56.2400016784668,54.1758041381836,2031600,0.0076751879402428,0.3855661633742004
2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.258476,9.072244291282644,56.04999923706055,56.2400016784668,55.869998931884766,56.2400016784668,54.1758041381836,2031600,0.0076751879402428,0.3855661633742004
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.158926,9.09297812277676,56.47999954223633,56.69499969482422,56.29999923706055,56.68000030517578,54.59965515136719,6103700,0.007793142859543245,0.38863362597479506
2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.158926,9.09297812277676,56.47999954223633,56.69499969482422,56.29999923706055,56.68000030517578,54.59965515136719,6103700,0.007793142859543245,0.38863362597479506
2020-01-21,8629.66,8778.66,8480.0,8717.89,3394.68916,9.073132515145899,56.58000183105469,56.72600173950195,56.34000015258789,56.630001068115234,54.55147933959961,3182000,-0.0008825212196574839,0.37136078791128757
2020-01-21,8629.66,8778.66,8480.0,8717.89,3394.68916,9.073132515145899,56.58000183105469,56.72600173950195,56.34000015258789,56.630001068115234,54.55147933959961,3182000,-0.0008825212196574839,0.37136078791128757
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.812123,9.065999914177409,56.869998931884766,56.90499877929688,56.540000915527344,56.59999847412109,54.5225830078125,4542800,-0.0005299407368646314,0.3712368965694004
2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.812123,9.065999914177409,56.869998931884766,56.90499877929688,56.540000915527344,56.59999847412109,54.5225830078125,4542800,-0.0005299407368646314,0.3712368965694004
2020-01-23,8661.63,8665.95,8280.0,8378.44,8611.010788,9.033417018628768,56.5,56.52999877929688,56.209999084472656,56.369998931884766,54.30102157592773,1985600,-0.004071875104954437,0.3733315456317299
2020-01-23,8661.63,8665.95,8280.0,8378.44,8611.010788,9.033417018628768,56.5,56.52999877929688,56.209999084472656,56.369998931884766,54.30102157592773,1985600,-0.004071875104954437,0.3733315456317299
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.430233,9.038618044366219,56.5099983215332,56.5099983215332,55.43000030517578,55.68999862670898,53.6459846496582,3175800,-0.01213651020317652,0.4034296564394538
2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.430233,9.038618044366219,56.5099983215332,56.5099983215332,55.43000030517578,55.68999862670898,53.6459846496582,3175800,-0.01213651020317652,0.4034296564394538
2020-01-27,8600.0,9004.35,8546.55,8894.54,9619.774743,9.093192884316379,54.650001525878906,55.02999877929688,54.5099983215332,54.81999969482422,52.807918548583984,5708800,-0.01574548763424488,0.43926990332268784
2020-01-27,8600.0,9004.35,8546.55,8894.54,9619.774743,9.093192884316379,54.650001525878906,55.02999877929688,54.5099983215332,54.81999969482422,52.807918548583984,5708800,-0.01574548763424488,0.43926990332268784
2020-01-28,8894.57,9413.24,8876.0,9400.0,9565.559355,9.148464968258095,55.16999816894531,55.67499923706055,54.90999984741211,55.45000076293945,53.41479110717773,6526600,0.01142664224765877,0.46167676117977224
2020-01-28,8894.57,9413.24,8876.0,9400.0,9565.559355,9.148464968258095,55.16999816894531,55.67499923706055,54.90999984741211,55.45000076293945,53.41479110717773,6526600,0.01142664224765877,0.46167676117977224
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.915946,9.136605560958413,55.7599983215332,55.7599983215332,55.15999984741211,55.36000061035156,53.32809829711914,5983800,-0.0016244052208778115,0.4431358616208657
2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.915946,9.136605560958413,55.7599983215332,55.7599983215332,55.15999984741211,55.36000061035156,53.32809829711914,5983800,-0.0016244052208778115,0.4431358616208657
2020-01-30,9280.83,9570.0,9166.07,9500.0,7945.158779,9.159047077588632,54.11000061035156,54.83000183105469,53.9739990234375,54.79999923706055,52.78865051269531,3163200,-0.010167142302833554,0.46068155839100394
2020-01-30,9280.83,9570.0,9166.07,9500.0,7945.158779,9.159047077588632,54.11000061035156,54.83000183105469,53.9739990234375,54.79999923706055,52.78865051269531,3163200,-0.010167142302833554,0.46068155839100394
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.622307,9.140759827843484,54.79999923706055,54.79999923706055,53.790000915527344,53.90999984741211,51.93131256103516,3635500,-0.016374193398558834,0.4828456490465841
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.622307,9.140759827843484,54.79999923706055,54.79999923706055,53.790000915527344,53.90999984741211,51.93131256103516,3635500,-0.016374193398558834,0.4828456490465841
2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.133504,9.13648821325326,54.34999847412109,54.810001373291016,54.34999847412109,54.54999923706055,52.547828674316406,5905700,0.011801711659863656,0.498601635207229
2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.133504,9.13648821325326,54.34999847412109,54.810001373291016,54.34999847412109,54.54999923706055,52.547828674316406,5905700,0.011801711659863656,0.498601635207229
2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.225459,9.122532678010334,54.77000045776367,55.1510009765625,54.34000015258789,55.119998931884766,53.09690856933594,3504000,0.010394909034383115,0.4876612431592054
2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.225459,9.122532678010334,54.77000045776367,55.1510009765625,54.34000015258789,55.119998931884766,53.09690856933594,3504000,0.010394909034383115,0.4876612431592054
2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.967938,9.171435289006453,55.59999847412109,55.650001525878906,54.91999816894531,55.209999084472656,53.1836051940918,3771700,0.0016314723859114366,0.48782756745413813
2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.967938,9.171435289006453,55.59999847412109,55.650001525878906,54.91999816894531,55.209999084472656,53.1836051940918,3771700,0.0016314723859114366,0.48782756745413813
2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.488675,9.185497323070836,55.47999954223633,55.994998931884766,55.47999954223633,55.900001525878906,53.84828186035156,1998100,0.01242032774431756,0.5044338957070409
2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.488675,9.185497323070836,55.47999954223633,55.994998931884766,55.47999954223633,55.900001525878906,53.84828186035156,1998100,0.01242032774431756,0.5044338957070409
2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.490967,9.190486583371285,55.720001220703125,56.060001373291016,55.54999923706055,55.86000061035156,53.80974578857422,2698600,-0.0007158360141525932,0.5001585214220106
2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.490967,9.190486583371285,55.720001220703125,56.060001373291016,55.54999923706055,55.86000061035156,53.80974578857422,2698600,-0.0007158360141525932,0.5001585214220106
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.667891,9.195227749394046,55.72999954223633,56.20000076293945,55.68999862670898,56.18999862670898,54.12762451171875,4420500,0.005890209240492439,0.5031413503769295
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.667891,9.195227749394046,55.72999954223633,56.20000076293945,55.68999862670898,56.18999862670898,54.12762451171875,4420500,0.005890209240492439,0.5031413503769295
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.596363,9.236882979587088,56.47999954223633,56.560001373291016,56.060001373291016,56.130001068115234,54.06983184814453,1703300,-0.0010683327005551746,0.48923937120967975
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.596363,9.236882979587088,56.47999954223633,56.560001373291016,56.060001373291016,56.130001068115234,54.06983184814453,1703300,-0.0010683327005551746,0.48923937120967975
2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.409427,9.244623917349648,56.40999984741211,56.93999862670898,56.38999938964844,56.86000061035156,54.773048400878906,1730200,0.012921668973722156,0.5146426295550702
2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.409427,9.244623917349648,56.40999984741211,56.93999862670898,56.38999938964844,56.86000061035156,54.773048400878906,1730200,0.012921668973722156,0.5146426295550702
2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.451284,9.232949840718497,56.540000915527344,57.084999084472656,56.40999984741211,56.869998931884766,54.782676696777344,2761600,0.0001758255798680608,0.5110069880312677
2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.451284,9.232949840718497,56.540000915527344,57.084999084472656,56.40999984741211,56.869998931884766,54.782676696777344,2761600,0.0001758255798680608,0.5110069880312677
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188255,56.91999816894531,57.02999877929688,56.70500183105469,56.93999862670898,54.8501091003418,2111700,0.0012301151946694233,0.5020120115869117
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188255,56.91999816894531,57.02999877929688,56.70500183105469,56.93999862670898,54.8501091003418,2111700,0.0012301151946694233,0.5020120115869117
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734177,56.81999969482422,57.435001373291016,56.810001373291016,57.31999969482422,55.21615982055664,2952900,0.006651539904220627,0.49939772995798376
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734177,56.81999969482422,57.435001373291016,56.810001373291016,57.31999969482422,55.21615982055664,2952900,0.006651539904220627,0.49939772995798376
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,57.52999877929688,57.75,57.310001373291016,57.58000183105469,55.46661758422852,4301800,0.004525719348316137,0.5025198377296791
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,57.52999877929688,57.75,57.310001373291016,57.58000183105469,55.46661758422852,4301800,0.004525719348316137,0.5025198377296791
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,57.33000183105469,57.375,56.459999084472656,56.9900016784668,54.89826965332031,2939000,-0.010299473685354776,0.5189631285125429
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,57.33000183105469,57.375,56.459999084472656,56.9900016784668,54.89826965332031,2939000,-0.010299473685354776,0.5189631285125429
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809973,56.72999954223633,56.81999969482422,55.959999084472656,56.119998931884766,54.06019973754883,2927400,-0.015383607097302132,0.5515993723524112
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809973,56.72999954223633,56.81999969482422,55.959999084472656,56.119998931884766,54.06019973754883,2927400,-0.015383607097302132,0.5515993723524112
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112335,54.400001525878906,54.77999877929688,53.84999847412109,54.2400016784668,52.249210357666016,5297200,-0.03407356162423447,0.6820549093000307
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112335,54.400001525878906,54.77999877929688,53.84999847412109,54.2400016784668,52.249210357666016,5297200,-0.03407356162423447,0.6820549093000307
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793463,54.43000030517578,54.65999984741211,52.68999862670898,52.790000915527344,50.852420806884766,13048800,-0.02709687839898134,0.7364829475674483
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793463,54.43000030517578,54.65999984741211,52.68999862670898,52.790000915527344,50.852420806884766,13048800,-0.02709687839898134,0.7364829475674483
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,53.09999847412109,53.76100158691406,52.400001525878906,52.68999862670898,50.75609588623047,6991500,-0.0018961380207471734,0.7226679238492717
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,53.09999847412109,53.76100158691406,52.400001525878906,52.68999862670898,50.75609588623047,6991500,-0.0018961380207471734,0.7226679238492717
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,51.68000030517578,52.40999984741211,50.61000061035156,50.61000061035156,48.75243377685547,8635300,-0.04027646087170833,0.8828190175405395
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,51.68000030517578,52.40999984741211,50.61000061035156,50.61000061035156,48.75243377685547,8635300,-0.04027646087170833,0.8828190175405395
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,49.20000076293945,50.84999847412109,49.040000915527344,50.7599983215332,48.89693069458008,17880300,0.0029594124935776733,0.8742703882565085
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,49.20000076293945,50.84999847412109,49.040000915527344,50.7599983215332,48.89693069458008,17880300,0.0029594124935776733,0.8742703882565085
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823695,51.290000915527344,52.52000045776367,50.43999862670898,52.52000045776367,50.59233856201172,7324000,0.034085448371118154,0.9519627578506265
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823695,51.290000915527344,52.52000045776367,50.43999862670898,52.52000045776367,50.59233856201172,7324000,0.034085448371118154,0.9519627578506265
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,52.59000015258789,53.209999084472656,50.47999954223633,50.790000915527344,48.92583465576172,9167600,-0.03349455531168921,1.0306461256533215
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,52.59000015258789,53.209999084472656,50.47999954223633,50.790000915527344,48.92583465576172,9167600,-0.03349455531168921,1.0306461256533215
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,51.65999984741211,52.650001525878906,51.16999816894531,52.619998931884766,50.68865966796875,3398100,0.035396752474597726,1.115343867356701
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,51.65999984741211,52.650001525878906,51.16999816894531,52.619998931884766,50.68865966796875,3398100,0.035396752474597726,1.115343867356701
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378995,51.43999862670898,51.7599983215332,50.31999969482422,50.70000076293945,48.83913803100586,4009100,-0.03717032966823863,1.2095112609708563
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378995,51.43999862670898,51.7599983215332,50.31999969482422,50.70000076293945,48.83913803100586,4009100,-0.03717032966823863,1.2095112609708563
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,49.08000183105469,50.08000183105469,48.619998931884766,49.81999969482422,47.99143600463867,6736400,-0.01750942193678595,1.2194667153595544
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,49.08000183105469,50.08000183105469,48.619998931884766,49.81999969482422,47.99143600463867,6736400,-0.01750942193678595,1.2194667153595544
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,46.54999923706055,48.20000076293945,45.0,46.5,44.79328536987305,6080000,-0.06896419111515639,1.4973609280642541
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,46.54999923706055,48.20000076293945,45.0,46.5,44.79328536987305,6080000,-0.06896419111515639,1.4973609280642541
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,48.060001373291016,48.88999938964844,46.380001068115234,48.869998931884766,47.076297760009766,5108100,0.0497113768324966,1.6213922053594143
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,48.060001373291016,48.88999938964844,46.380001068115234,48.869998931884766,47.076297760009766,5108100,0.0497113768324966,1.6213922053594143
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,47.68999862670898,47.93000030517578,46.08000183105469,46.77000045776367,45.05338668823242,5854600,-0.043921707900463236,1.7131835887931057
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,47.68999862670898,47.93000030517578,46.08000183105469,46.77000045776367,45.05338668823242,5854600,-0.043921707900463236,1.7131835887931057
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,43.7599983215332,45.38999938964844,41.04999923706055,42.380001068115234,40.82450866699219,9472200,-0.0985654034819059,2.109707410181985
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,43.7599983215332,45.38999938964844,41.04999923706055,42.380001068115234,40.82450866699219,9472200,-0.0985654034819059,2.109707410181985
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,45.0099983215332,46.25,42.630001068115234,46.18999862670898,44.49466323852539,7604700,0.08608671666772638,2.37221806547684
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,45.0099983215332,46.25,42.630001068115234,46.18999862670898,44.49466323852539,7604700,0.08608671666772638,2.37221806547684
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,39.5099983215332,43.68999862670898,39.11000061035156,40.97999954223633,39.47589111328125,19813500,-0.11967916307082715,2.810892029648558
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,39.5099983215332,43.68999862670898,39.11000061035156,40.97999954223633,39.47589111328125,19813500,-0.11967916307082715,2.810892029648558
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,41.79999923706055,43.459999084472656,40.150001525878906,42.7599983215332,41.1905632019043,14016600,0.0425189152633072,2.860263195417471
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,41.79999923706055,43.459999084472656,40.150001525878906,42.7599983215332,41.1905632019043,14016600,0.0425189152633072,2.860263195417471
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,40.29999923706055,41.68999862670898,38.68000030517578,41.34000015258789,39.82268905639648,18094800,-0.033772488958975,2.8911818421595736
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,40.29999923706055,41.68999862670898,38.68000030517578,41.34000015258789,39.82268905639648,18094800,-0.033772488958975,2.8911818421595736
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,41.0099983215332,43.52000045776367,40.20000076293945,42.08000183105469,40.53551864624024,14289200,0.017742053998440976,2.89690625776814
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,41.0099983215332,43.52000045776367,40.20000076293945,42.08000183105469,40.53551864624024,14289200,0.017742053998440976,2.89690625776814
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,42.869998931884766,42.91999816894531,40.04999923706055,40.220001220703125,38.74378204345703,10077800,-0.04520819724795544,2.94600834136012
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,42.869998931884766,42.91999816894531,40.04999923706055,40.220001220703125,38.74378204345703,10077800,-0.04520819724795544,2.94600834136012
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,40.0099983215332,41.16999816894531,39.02999877929688,40.31999969482422,38.94954681396485,15113800,0.002483201499114518,2.914725122658796
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,40.0099983215332,41.16999816894531,39.02999877929688,40.31999969482422,38.94954681396485,15113800,0.002483201499114518,2.914725122658796
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,42.31999969482422,42.79999923706055,41.470001220703125,42.79999923706055,41.34525680541992,6497900,0.05969046856779325,2.9907705919656715
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,42.31999969482422,42.79999923706055,41.470001220703125,42.79999923706055,41.34525680541992,6497900,0.05969046856779325,2.9907705919656715
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,42.65999984741211,43.95000076293945,41.41999816894531,42.13999938964844,40.70768356323242,5291400,-0.015540690869920049,2.997078669823114
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,42.65999984741211,43.95000076293945,41.41999816894531,42.13999938964844,40.70768356323242,5291400,-0.015540690869920049,2.997078669823114
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,42.47999954223633,44.72999954223633,42.369998931884766,44.540000915527344,43.02611541748047,4691000,0.05539028849225058,3.0351326445465876
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,42.47999954223633,44.72999954223633,42.369998931884766,44.540000915527344,43.02611541748047,4691000,0.05539028849225058,3.0351326445465876
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,43.27999877929688,43.935001373291016,42.59000015258789,42.7599983215332,41.30660629272461,3378100,-0.04078463548074884,3.078103144771676
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,43.27999877929688,43.935001373291016,42.59000015258789,42.7599983215332,41.30660629272461,3378100,-0.04078463548074884,3.078103144771676
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,43.15999984741211,44.470001220703125,42.68999862670898,44.31999969482422,42.813594818115234,3025600,0.0358329886496489,3.0812525222196427
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,43.15999984741211,44.470001220703125,42.68999862670898,44.31999969482422,42.813594818115234,3025600,0.0358329886496489,3.0812525222196427
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,44.310001373291016,45.03499984741211,43.94900131225586,44.2400016784668,42.7363166809082,4777200,-0.0018066403991876534,3.052298280037554
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,44.310001373291016,45.03499984741211,43.94900131225586,44.2400016784668,42.7363166809082,4777200,-0.0018066403991876534,3.052298280037554
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,42.95000076293945,43.45000076293945,42.08000183105469,42.47999954223633,41.036128997802734,5481200,-0.040596028996403355,3.0625564573676054
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,42.95000076293945,43.45000076293945,42.08000183105469,42.47999954223633,41.036128997802734,5481200,-0.040596028996403355,3.0625564573676054
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,42.29999923706055,43.290000915527344,42.2400016784668,43.02000045776367,41.55776977539063,4537200,0.012631768322599157,3.0307154155036002
2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067,8.824970495410223,42.29999923706055,43.290000915527344,42.2400016784668,43.02000045776367,41.55776977539063,4537200,0.012631768322599157,3.0307154155036002
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,42.93999862670898,43.11000061035156,41.59000015258789,42.150001525878906,40.71734619140625,3071800,-0.020430413831277416,3.033616657224646
2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.1064,8.816196436865814,42.93999862670898,43.11000061035156,41.59000015258789,42.150001525878906,40.71734619140625,3071800,-0.020430413831277416,3.033616657224646
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,43.72999954223633,45.16999816894531,43.47999954223633,44.93000030517578,43.4028549194336,3294700,0.06387100922529454,3.0158614583356997
2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789,8.902786149811595,43.72999954223633,45.16999816894531,43.47999954223633,44.93000030517578,43.4028549194336,3294700,0.06387100922529454,3.0158614583356997
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,46.310001373291016,46.45000076293945,45.119998931884766,45.2599983215332,43.721641540527344,3694300,0.007317873246079021,2.9515404607572022
2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01427,8.882215399805299,46.310001373291016,46.45000076293945,45.119998931884766,45.2599983215332,43.721641540527344,3694300,0.007317873246079021,2.9515404607572022
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,45.7599983215332,46.43999862670898,45.290000915527344,46.22999954223633,44.65866088867188,2628200,0.02120532497786165,2.911479608627923
2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.2105,8.904814712056005,45.7599983215332,46.43999862670898,45.290000915527344,46.22999954223633,44.65866088867188,2628200,0.02120532497786165,2.911479608627923
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773,8.894797774393592,46.79999923706055,47.060001373291016,46.08000183105469,46.56999969482422,44.987117767333984,3256500,0.007327622342971463,2.6349312227468196
2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.921773,8.894797774393592,46.79999923706055,47.060001373291016,46.08000183105469,46.56999969482422,44.987117767333984,3256500,0.007327622342971463,2.6349312227468196
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453,8.834077691936217,46.45000076293945,46.72999954223633,45.560001373291016,46.63999938964844,45.05473327636719,2606200,0.0015019785145660158,2.4013876405006234
2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453,8.834077691936217,46.45000076293945,46.72999954223633,45.560001373291016,46.63999938964844,45.05473327636719,2606200,0.0015019785145660158,2.4013876405006234
2020-04-14,6864.66,6991.0,6766.96,6879.75,7275.686574,8.836337593057875,47.61000061035156,48.34600067138672,47.31999969482422,48.02000045776367,46.38782501220703,5554200,0.02915907137008178,1.9046555683124606
2020-04-14,6864.66,6991.0,6766.96,6879.75,7275.686574,8.836337593057875,47.61000061035156,48.34600067138672,47.31999969482422,48.02000045776367,46.38782501220703,5554200,0.02915907137008178,1.9046555683124606
2020-04-15,6868.88,6940.0,6598.55,6619.0,8109.732343,8.797699580118923,47.18000030517578,47.970001220703125,46.97999954223633,47.56999969482422,45.953121185302734,1969100,-0.009415296296987563,1.8316033955552027
2020-04-15,6868.88,6940.0,6598.55,6619.0,8109.732343,8.797699580118923,47.18000030517578,47.970001220703125,46.97999954223633,47.56999969482422,45.953121185302734,1969100,-0.009415296296987563,1.8316033955552027
2020-04-16,6619.0,7224.18,6472.67,7111.67,15726.69637,8.869492375667262,47.91999816894531,47.91999816894531,47.08000183105469,47.7599983215332,46.13667297363281,2475600,0.003986129911678127,1.7821938535987782
2020-04-16,6619.0,7224.18,6472.67,7111.67,15726.69637,8.869492375667262,47.91999816894531,47.91999816894531,47.08000183105469,47.7599983215332,46.13667297363281,2475600,0.003986129911678127,1.7821938535987782
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.618351,8.857115185063,48.59999847412109,48.59999847412109,47.7599983215332,48.40999984741211,46.76457595825195,3348400,0.01351796685904283,1.7763027499097155
2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.618351,8.857115185063,48.59999847412109,48.59999847412109,47.7599983215332,48.40999984741211,46.76457595825195,3348400,0.01351796685904283,1.7763027499097155
2020-04-20,7124.27,7220.0,6757.75,6841.0,11365.00932,8.830689198760998,47.959999084472656,48.560001373291016,47.79999923706055,47.970001220703125,46.33952713012695,1948500,-0.009130559838419927,1.6864211029855027
2020-04-20,7124.27,7220.0,6757.75,6841.0,11365.00932,8.830689198760998,47.959999084472656,48.560001373291016,47.79999923706055,47.970001220703125,46.33952713012695,1948500,-0.009130559838419927,1.6864211029855027
2020-04-21,6833.0,6950.98,6774.48,6854.98,5570.95619,8.83273067441375,47.34999847412109,47.43600082397461,46.119998931884766,46.459999084472656,44.88085174560547,4167700,-0.03198413332464023,1.7336222889765058
2020-04-21,6833.0,6950.98,6774.48,6854.98,5570.95619,8.83273067441375,47.34999847412109,47.43600082397461,46.119998931884766,46.459999084472656,44.88085174560547,4167700,-0.03198413332464023,1.7336222889765058
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.406315,8.873158483611725,47.68000030517578,48.060001373291016,47.22999954223633,47.709999084472656,46.08836364746094,2151700,0.026549292702041427,1.5974029966340755
2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.406315,8.873158483611725,47.68000030517578,48.060001373291016,47.22999954223633,47.709999084472656,46.08836364746094,2151700,0.026549292702041427,1.5974029966340755
