Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,information_Open,information_High,information_Low,information_Close,information_Adj Close,information_Volume,information_log_return,information_realized_volatility
2019-02-12,3588.99,3619.93,3548.28,3585.94,10074.81671,8.184775922290578,68.43000030517578,68.94999694824219,68.33000183105469,68.86000061035156,65.28804016113281,9709100,0.01315618344186742,0.6973733598208286
2019-02-13,3585.7,3629.81,3541.0,3574.93,7992.743211,8.181700874516828,69.19999694824219,69.44999694824219,68.91000366210938,68.94999694824219,65.37336730957031,9120900,0.0013060932048265528,0.6715513528015178
2019-02-14,3575.01,3590.74,3531.01,3560.46,5910.243129,8.177645028981878,68.69000244140625,69.31999969482422,68.63999938964844,69.06999969482422,65.48713684082031,9742000,0.0017389187036638276,0.6718046252306771
2019-02-15,3560.45,3620.53,3544.88,3566.29,6234.768057,8.17928111872839,69.58999633789062,69.69000244140625,69.2300033569336,69.62000274658203,66.00860595703125,7356000,0.007931443151814044,0.6744082481182205
2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651,8.265768471339129,69.33999633789062,69.8499984741211,69.2699966430664,69.63999938964844,66.0275650024414,8319100,0.00028718430126506433,0.6469885986407895
2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.354939,8.278054903578589,69.69999694824219,70.01000213623047,69.3499984741211,69.72000122070312,66.10342407226562,9852100,0.0011481320248645233,0.6107806456722528
2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.798928,8.268834390960963,69.55000305175781,70.02999877929688,69.31999969482422,69.75,66.13188171386719,9754100,0.0004301825410042426,0.6092842587069341
2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.859934,8.278890315969187,70.06999969482422,70.68000030517578,70.05000305175781,70.63999938964844,66.97570037841797,12246600,0.012679126953918818,0.6210507200029293
2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.362249,8.248191548204417,71.16999816894531,71.47000122070312,70.93000030517578,70.9800033569336,67.2980728149414,20170500,0.004801646857033326,0.5983425670347814
2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.164537,8.241455499981429,70.7300033569336,71.33000183105469,70.66999816894531,71.12999725341797,67.44029235839844,14134000,0.002110955619443189,0.5745043981960853
2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.299845,8.242353633057672,70.86000061035156,71.1500015258789,70.33000183105469,71.05999755859375,67.3739013671875,9777500,-0.0009845938959589517,0.5582338733570182
2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.880272,8.24048007275927,70.80000305175781,71.12999725341797,70.68000030517578,70.86000061035156,67.18427276611328,9438300,-0.002818448185100131,0.40517074670686193
2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.410159,8.244609889997328,71.41999816894531,71.52999877929688,70.7699966430664,71.33999633789062,67.63938903808594,12334000,0.006751020546748698,0.4137899602936806
2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.719628,8.2157258708736,71.63999938964844,71.81999969482422,70.27999877929688,71.06999969482422,67.38339233398438,15826500,-0.0037918260527725067,0.4099270901343469
2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.823976,8.25428698012209,71.02999877929688,71.12000274658203,70.63999938964844,70.86000061035156,67.18427276611328,8953800,-0.0029591944939761916,0.3594222759619907
2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.675075,8.256230943663837,70.80999755859375,70.88999938964844,70.4000015258789,70.48999786376953,66.83348083496094,13122100,-0.005235282570467348,0.3498409450118208
2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.508254,8.257551617061827,70.29000091552734,70.3499984741211,69.58999633789062,69.81999969482422,66.19823455810547,18498300,-0.0095503281743472,0.367525731678666
2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667,8.254435249467935,68.9800033569336,69.87000274658203,68.83999633789062,69.80999755859375,66.18875885009766,12890700,-0.00014326629584360262,0.3237317136845056
2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.115161,8.255633603110029,70.05999755859375,71.37999725341797,70.05999755859375,71.30999755859375,67.6109390258789,14576900,0.021259304793538547,0.41388555267325217
2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.614734,8.258355102677305,71.51000213623047,71.97000122070312,71.29000091552734,71.7300033569336,68.00914764404297,18050600,0.005872581134227062,0.42041113127784296
2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54,8.255433544130934,72.04000091552734,72.62999725341797,72.0,72.19999694824219,68.45476531982422,17833600,0.006530886692747373,0.39501648920733856
2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.566176,8.25706662144192,72.31999969482422,72.56999969482422,72.1500015258789,72.3499984741211,68.59700012207031,10656600,0.002075428356586251,0.3955389293119598
2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.983328,8.269042040408427,72.37000274658203,73.31999969482422,72.31999969482422,72.98999786376953,69.42739868164062,21024500,0.008806984208848512,0.4102253981561162
2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.230378,8.286418093788857,73.04000091552734,73.48999786376953,72.8499984741211,73.30000305175781,69.72225189208984,14837600,0.0042382343303080106,0.40143415855397074
2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.450555,8.293582030789832,73.5999984741211,73.80000305175781,73.16000366210938,73.44999694824219,69.86492156982422,16153100,0.002044210544697833,0.40224335385839416
2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.953702,8.301916118072844,73.37000274658203,73.8499984741211,72.80999755859375,73.25,69.6746826171875,13704300,-0.0027266131739294153,0.40344854142833486
2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.759897,8.28758126519823,73.26000213623047,75.25,73.25,75.08999633789062,71.42488861083984,27274100,0.02480909744501325,0.510349632372045
2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.368928,8.289557063575607,74.69999694824219,75.01000213623047,73.29000091552734,73.31999969482422,69.74128723144531,26747400,-0.02385392653293028,0.5703248600011732
2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.367097,8.271423079256143,73.08000183105469,73.48999786376953,72.52999877929688,73.0,69.4368896484375,21946900,-0.0043739776608688885,0.5697784224986852
2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.604877,8.27450487955536,73.63999938964844,74.11000061035156,72.97000122070312,73.4000015258789,69.81736755371094,13965100,0.005464515260619862,0.5733068251349119
2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.675049,8.300404405740036,73.51000213623047,73.79000091552734,72.33999633789062,72.9800033569336,69.41787719726562,15831200,-0.005738479402716656,0.5777151545243179
2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.546822,8.29710247545459,73.19999694824219,73.58000183105469,72.83000183105469,73.27999877929688,69.70320892333984,10539700,0.004102226701514056,0.578934643154289
2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.034624,8.316300249036848,73.88999938964844,74.02999877929688,73.52999877929688,74.0,70.38807678222656,14347200,0.009777389496361977,0.5857530756485436
2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.987312,8.327561782634476,74.72000122070312,75.0999984741211,74.30000305175781,75.01000213623047,71.34878540039062,12590500,0.013556373256649934,0.6082764032374394
2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351,8.496914971043598,75.06999969482422,75.37000274658203,74.83999633789062,75.2699966430664,71.5960922241211,11787100,0.003460137987059575,0.6086959100346979
2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268,8.512829685154694,75.72000122070312,76.26000213623047,75.58000183105469,75.87999725341797,72.17631530761719,13869000,0.008071504422543896,0.613597972666947
2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11515,8.4986095808172,75.8499984741211,76.05000305175781,75.11000061035156,75.55999755859375,71.87193298339844,11503100,-0.0042260985479440905,0.6040344420299172
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,75.80999755859375,76.0,75.68000030517578,75.91999816894531,72.21435546875,6709800,0.004753119860979815,0.6069934744745276
2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.74652,8.525107788201842,75.80999755859375,76.0,75.68000030517578,75.91999816894531,72.21435546875,6709800,0.004753119860979815,0.6069934744745276
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,75.73999786376953,76.25,75.41999816894531,76.20999908447266,72.49021911621094,7309900,0.0038125454813489057,0.5468051536330863
2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151,8.573172688384474,75.73999786376953,76.25,75.41999816894531,76.20999908447266,72.49021911621094,7309900,0.0038125454813489057,0.5468051536330863
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,75.87999725341797,76.16000366210938,75.68000030517578,75.8499984741211,72.14778137207031,13440100,-0.0047349899873259105,0.5450505541488608
2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.3535,8.554989814110805,75.87999725341797,76.16000366210938,75.68000030517578,75.8499984741211,72.14778137207031,13440100,-0.0047349899873259105,0.5450505541488608
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,75.91999816894531,76.4000015258789,75.87999725341797,76.37999725341797,72.65191650390625,8617400,0.006963160160447401,0.5458994160643308
2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93475,8.579880625348531,75.91999816894531,76.4000015258789,75.87999725341797,76.37999725341797,72.65191650390625,8617400,0.006963160160447401,0.5458994160643308
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,76.54000091552734,76.55999755859375,76.12000274658203,76.27999877929688,72.55679321289062,7697300,-0.0013100811086363962,0.5455225118682778
2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606,8.525201042817766,76.54000091552734,76.55999755859375,76.12000274658203,76.27999877929688,72.55679321289062,7697300,-0.0013100811086363962,0.5455225118682778
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,76.70999908447266,76.80999755859375,76.27999877929688,76.80999755859375,73.0609359741211,8555000,0.00692404349629161,0.5411952010940013
2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.038477,8.532347778387857,76.70999908447266,76.80999755859375,76.27999877929688,76.80999755859375,73.0609359741211,8555000,0.00692404349629161,0.5411952010940013
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,76.80999755859375,77.0,76.37000274658203,76.77999877929688,73.03239440917969,9910700,-0.00039063455164534133,0.5385765725955121
2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.013759,8.522640328789453,76.80999755859375,77.0,76.37000274658203,76.77999877929688,73.03239440917969,9910700,-0.00039063455164534133,0.5385765725955121
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,77.0199966430664,77.25,76.80000305175781,77.16999816894531,73.40335083007812,9609300,0.005066583068026098,0.5417349073918196
2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412,8.55688110310759,77.0199966430664,77.25,76.80000305175781,77.16999816894531,73.40335083007812,9609300,0.005066583068026098,0.5417349073918196
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,77.66000366210938,77.69999694824219,77.22000122070312,77.5999984741211,73.81237030029297,12247900,0.0055566507838191725,0.5451590168344773
2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07721,8.56287758528922,77.66000366210938,77.69999694824219,77.22000122070312,77.5999984741211,73.81237030029297,12247900,0.0055566507838191725,0.5451590168344773
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,77.7699966430664,77.83999633789062,77.23999786376953,77.81999969482422,74.02162170410156,11491900,0.0028310561090627573,0.4480573561981542
2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.895687,8.571980574360465,77.7699966430664,77.83999633789062,77.23999786376953,77.81999969482422,74.02162170410156,11491900,0.0028310561090627573,0.4480573561981542
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,77.45999908447266,78.02999877929688,77.38999938964844,78.0,74.19283294677734,8084400,0.00231036305474408,0.33356681847861075
2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.111868,8.591706795575886,77.45999908447266,78.02999877929688,77.38999938964844,78.0,74.19283294677734,8084400,0.00231036305474408,0.33356681847861075
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,78.12000274658203,78.94999694824219,78.04000091552734,78.8499984741211,75.00137329101562,16692800,0.010838467367788596,0.3562013349466543
2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317,8.618181764043392,78.12000274658203,78.94999694824219,78.04000091552734,78.8499984741211,75.00137329101562,16692800,0.010838467367788596,0.3562013349466543
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,78.91000366210938,79.23999786376953,78.76000213623047,78.87999725341797,75.02989959716797,10938300,0.0003803814172469444,0.34951629608634627
2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763,8.601708956956475,78.91000366210938,79.23999786376953,78.76000213623047,78.87999725341797,75.02989959716797,10938300,0.0003803814172469444,0.34951629608634627
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,79.23999786376953,79.45999908447266,78.44000244140625,78.86000061035156,75.0108871459961,11387600,-0.0002535392854614571,0.3419705494792034
2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.935909,8.543357890686845,79.23999786376953,79.45999908447266,78.44000244140625,78.86000061035156,75.0108871459961,11387600,-0.0002535392854614571,0.3419705494792034
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,78.37999725341797,78.58000183105469,77.72000122070312,78.55999755859375,74.72551727294922,11050200,-0.0038115032199188548,0.341436079595442
2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.10178,8.547759253191822,78.37999725341797,78.58000183105469,77.72000122070312,78.55999755859375,74.72551727294922,11050200,-0.0038115032199188548,0.341436079595442
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,78.56999969482422,78.83000183105469,78.48999786376953,78.58000183105469,74.7445297241211,10613200,0.0002546044628566335,0.3184522778498051
2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.615137,8.546579163189476,78.56999969482422,78.83000183105469,78.48999786376953,78.58000183105469,74.7445297241211,10613200,0.0002546044628566335,0.3184522778498051
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,78.54000091552734,78.81999969482422,78.0999984741211,78.70999908447266,74.8681869506836,18842900,0.0016529630906028103,0.26957275738843484
2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.272836,8.569595870209286,78.54000091552734,78.81999969482422,78.0999984741211,78.70999908447266,74.8681869506836,18842900,0.0016529630906028103,0.26957275738843484
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,79.5,79.69999694824219,78.5,78.51000213623047,74.67796325683594,15446800,-0.0025441681028821606,0.2679483701465778
2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.284414,8.578931545743487,79.5,79.69999694824219,78.5,78.51000213623047,74.67796325683594,15446800,-0.0025441681028821606,0.2679483701465778
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,78.48999786376953,79.05999755859375,77.68000030517578,78.0999984741211,74.2879638671875,24988800,-0.005235995111686265,0.25652631919355595
2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.521723,8.591372589590488,78.48999786376953,79.05999755859375,77.68000030517578,78.0999984741211,74.2879638671875,24988800,-0.005235995111686265,0.25652631919355595
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,78.37999725341797,78.91000366210938,78.2699966430664,78.83999633789062,74.9918441772461,13288300,0.00943039852649008,0.27764946194584583
2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899,8.640864634103114,78.37999725341797,78.91000366210938,78.2699966430664,78.83999633789062,74.9918441772461,13288300,0.00943039852649008,0.27764946194584583
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,76.95999908447266,78.36000061035156,76.66000366210938,78.2300033569336,74.4116439819336,13022500,-0.007767187226562555,0.28823663476039935
2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.980875,8.645667317598994,76.95999908447266,78.36000061035156,76.66000366210938,78.2300033569336,74.4116439819336,13022500,-0.007767187226562555,0.28823663476039935
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,77.3499984741211,77.6500015258789,75.8499984741211,76.55000305175781,72.81362915039062,20625600,-0.021709086638170838,0.39445382400412377
2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186,8.657222924019349,77.3499984741211,77.6500015258789,75.8499984741211,76.55000305175781,72.81362915039062,20625600,-0.021709086638170838,0.39445382400412377
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,76.30000305175781,77.12000274658203,76.16999816894531,76.45999908447266,72.72801971435547,13667300,-0.0011764456755667396,0.3901975488418741
2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.413545,8.689614232782882,76.30000305175781,77.12000274658203,76.16999816894531,76.45999908447266,72.72801971435547,13667300,-0.0011764456755667396,0.3901975488418741
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,75.51000213623047,76.19000244140625,74.66000366210938,75.94000244140625,72.23339080810547,19300900,-0.006824129341524987,0.3898073969568615
2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.240778,8.725296198695684,75.51000213623047,76.19000244140625,74.66000366210938,75.94000244140625,72.23339080810547,19300900,-0.006824129341524987,0.3898073969568615
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,75.44999694824219,76.5199966430664,74.36000061035156,76.18000030517578,72.46167755126953,19596200,0.0031553781036377515,0.3914818064159565
2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71361,8.755081896658648,75.44999694824219,76.5199966430664,74.36000061035156,76.18000030517578,72.46167755126953,19596200,0.0031553781036377515,0.3914818064159565
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,74.02999877929688,74.47000122070312,73.0999984741211,73.30999755859375,69.73178100585938,25461200,-0.03840197312344529,0.6162563401898311
2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34474,8.963166644861895,74.02999877929688,74.47000122070312,73.0999984741211,73.30999755859375,69.73178100585938,25461200,-0.03840197312344529,0.6162563401898311
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,73.68000030517578,74.94999694824219,73.62000274658203,74.48999786376953,70.85416412353516,18404300,0.01596786757710511,0.6482492820773318
2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44116,8.985445287623167,73.68000030517578,74.94999694824219,73.62000274658203,74.48999786376953,70.85416412353516,18404300,0.01596786757710511,0.6482492820773318
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,73.97000122070312,75.52999877929688,73.8499984741211,75.30000305175781,71.62462615966797,15048600,0.010815315823738736,0.6593345474888627
2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123,9.012948628204828,73.97000122070312,75.52999877929688,73.8499984741211,75.30000305175781,71.62462615966797,15048600,0.010815315823738736,0.6593345474888627
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,75.3499984741211,76.54000091552734,75.25,75.98999786376953,72.28095245361328,15444700,0.00912154923585895,0.665604512991182
2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.70376,8.972083182851925,75.3499984741211,76.54000091552734,75.25,75.98999786376953,72.28095245361328,15444700,0.00912154923585895,0.665604512991182
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,75.20999908447266,76.4000015258789,75.19999694824219,75.37999725341797,71.70071411132812,13543900,-0.008059773167191864,0.6723614847714635
2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.5797,8.90268821820858,75.20999908447266,76.4000015258789,75.19999694824219,75.37999725341797,71.70071411132812,13543900,-0.008059773167191864,0.6723614847714635
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,74.11000061035156,74.69000244140625,73.70999908447266,74.06999969482422,70.45465087890625,14674600,-0.017531363497408137,0.7071189583329992
2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78751,8.987901572266212,74.11000061035156,74.69000244140625,73.70999908447266,74.06999969482422,70.45465087890625,14674600,-0.017531363497408137,0.7071189583329992
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,74.8499984741211,75.22000122070312,74.68000030517578,74.9800033569336,71.32025146484375,14841100,0.01221086817372008,0.7106611461678535
2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.555677,8.981576053706013,74.8499984741211,75.22000122070312,74.68000030517578,74.9800033569336,71.32025146484375,14841100,0.01221086817372008,0.7106611461678535
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,74.48999786376953,75.04000091552734,74.44999694824219,74.58999633789062,70.94928741455078,11521100,-0.005215055208267039,0.7136764377388689
2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.822037,8.939181044077063,74.48999786376953,75.04000091552734,74.44999694824219,74.58999633789062,70.94928741455078,11521100,-0.005215055208267039,0.7136764377388689
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,73.58000183105469,73.62000274658203,72.73999786376953,73.27999877929688,69.70320892333984,16085700,-0.01771869716274299,0.7477746373376859
2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.356253,8.972111101243929,73.58000183105469,73.62000274658203,72.73999786376953,73.27999877929688,69.70320892333984,16085700,-0.01771869716274299,0.7477746373376859
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,73.68000030517578,74.05999755859375,73.22000122070312,73.30000305175781,69.72225189208984,11750000,0.0002729468186002393,0.7462387961927667
2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.971812,8.987074313158235,73.68000030517578,74.05999755859375,73.22000122070312,73.30000305175781,69.72225189208984,11750000,0.0002729468186002393,0.7462387961927667
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,73.52999877929688,74.0,73.05000305175781,73.08999633789062,69.52249145507812,25772800,-0.002869142138218983,0.7471070593841139
2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.011246,9.073140544579507,73.52999877929688,74.0,73.05000305175781,73.08999633789062,69.52249145507812,25772800,-0.002869142138218983,0.7471070593841139
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,72.55000305175781,73.01000213623047,72.16999816894531,72.66000366210938,69.11348724365234,14754800,-0.00590043119451078,0.7505081103601247
2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.257859,9.06686368848579,72.55000305175781,73.01000213623047,72.16999816894531,72.66000366210938,69.11348724365234,14754800,-0.00590043119451078,0.7505081103601247
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,72.83000183105469,73.26000213623047,72.61000061035156,73.11000061035156,69.54151153564453,11420500,0.00617408745994652,0.7538478840698317
2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58793,9.02132767937812,72.83000183105469,73.26000213623047,72.61000061035156,73.11000061035156,69.54151153564453,11420500,0.00617408745994652,0.7538478840698317
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,72.2300033569336,72.56999969482422,71.86000061035156,71.88999938964844,68.38105773925781,12039800,-0.016828000147921074,0.7803153424179263
2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.910065,9.053359022915641,72.2300033569336,72.56999969482422,71.86000061035156,71.88999938964844,68.38105773925781,12039800,-0.016828000147921074,0.7803153424179263
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,72.0,72.4000015258789,70.1500015258789,70.62999725341797,67.18257141113281,19703700,-0.017682219971778323,0.802752245821293
2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.032619,9.000068622434407,72.0,72.4000015258789,70.1500015258789,70.62999725341797,67.18257141113281,19703700,-0.017682219971778323,0.802752245821293
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,71.52999877929688,72.98999786376953,71.16999816894531,72.98999786376953,69.42739868164062,15096200,0.03286747166217463,0.8979627386947892
2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215,8.944488934381882,71.52999877929688,72.98999786376953,71.16999816894531,72.98999786376953,69.42739868164062,15096200,0.03286747166217463,0.8979627386947892
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,73.95999908447266,74.11000061035156,73.0999984741211,73.94000244140625,70.33101654052734,14395800,0.012931570331133457,0.8706691013982842
2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.711888,8.960074822001484,73.95999908447266,74.11000061035156,73.0999984741211,73.94000244140625,70.33101654052734,14395800,0.012931570331133457,0.8706691013982842
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,74.13999938964844,74.94999694824219,73.80000305175781,74.80000305175781,71.14903259277344,11922500,0.011563939252098088,0.8826523032082896
2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.666359,8.962656915161281,74.13999938964844,74.94999694824219,73.80000305175781,74.80000305175781,71.14903259277344,11922500,0.011563939252098088,0.8826523032082896
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,75.19000244140625,76.63999938964844,75.04000091552734,76.19000244140625,72.47119903564453,11992100,0.018412326749243313,0.9085723207998365
2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.096159,8.987353058456213,75.19000244140625,76.63999938964844,75.04000091552734,76.19000244140625,72.47119903564453,11992100,0.018412326749243313,0.9085723207998365
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,76.73999786376953,77.69000244140625,76.73999786376953,76.97000122070312,73.213134765625,13463800,0.010185498877117283,0.9167297536660852
2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.594298,8.989830848562615,76.73999786376953,77.69000244140625,76.73999786376953,76.97000122070312,73.213134765625,13463800,0.010185498877117283,0.9167297536660852
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,77.75,77.83000183105469,76.52999877929688,76.97000122070312,73.213134765625,11550100,0.0,0.778632286257249
2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.688038,8.977032841987734,77.75,77.83000183105469,76.52999877929688,76.97000122070312,73.213134765625,11550100,0.0,0.778632286257249
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,76.5999984741211,76.80999755859375,76.36000061035156,76.54000091552734,72.8041000366211,7596900,-0.005602259446712665,0.7554942013239714
2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.162497,9.00899133538159,76.5999984741211,76.80999755859375,76.36000061035156,76.54000091552734,72.8041000366211,7596900,-0.005602259446712665,0.7554942013239714
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,76.80999755859375,77.04000091552734,76.48999786376953,76.7699966430664,73.02288055419922,9867400,0.0030004031536723375,0.744063429674616
2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.800391,9.016512874996026,76.80999755859375,77.04000091552734,76.48999786376953,76.7699966430664,73.02288055419922,9867400,0.0030004031536723375,0.744063429674616
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,76.06999969482422,76.3499984741211,75.7699966430664,76.0999984741211,72.38557434082031,8441700,-0.00876565029598364,0.7433839624358813
2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.250306,9.070795506038229,76.06999969482422,76.3499984741211,75.7699966430664,76.0999984741211,72.38557434082031,8441700,-0.00876565029598364,0.7433839624358813
